person_id,person_youth_group_record_id,youth_join_year,youth_group_id,archived,yg_approval_status,yg_approved_by,yg_approval_date,yg_approval_notes,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
1828,PRYG001738,2011,YG016,False,,,,,2025-03-19 13:37:52,,True,admin
1829,PRYG001739,2016,YG016,False,,,,,2025-03-19 14:17:39,,True,admin
1830,PRYG001740,2022,YG016,False,,,,,2025-03-19 14:56:30,,True,admin
1831,PRYG001741,2024,YG016,False,,,,,2025-03-19 14:57:57,,True,admin
1832,PRYG001742,2022,YG016,False,,,,,2025-03-19 15:13:01,,True,admin
1834,PRYG001743,2022,YG016,False,,,,,2025-03-19 15:56:41,,True,admin
1835,PRYG001744,2022,YG019,False,,,,,2025-03-19 16:23:31,,True,admin
1836,PRYG001745,2024,YG019,False,,,,,2025-03-19 16:28:29,,True,admin
1837,PRYG001746,2024,YG026,False,,,,,2025-03-19 16:30:55,,True,admin
1838,PRYG001747,2022,YG016,False,,,,,2025-03-19 17:28:34,,True,admin
1839,PRYG001748,2022,YG016,False,,,,,2025-03-19 17:30:27,,True,admin
1840,PRYG001749,2014,YG016,False,,,,,2025-03-19 18:15:50,,True,admin
1841,PRYG001750,2022,YG007,False,,,,,2025-03-19 20:14:02,,True,admin
1842,PRYG001751,2022,YG007,False,,,,,2025-03-19 20:16:43,,True,admin
1843,PRYG001752,2005,YG016,False,,,,,2025-03-19 23:48:38,,True,admin
1844,PRYG001753,2024,YG016,False,,,,,2025-03-20 11:40:28,,True,admin
1845,PRYG001754,2008,YG016,False,,,,,2025-03-20 11:41:34,,True,admin
1846,PRYG001755,2017,YG023,False,,,,,2025-03-20 12:20:37,,True,admin
1847,PRYG001756,2022,YG023,False,,,,,2025-03-20 12:22:27,,True,admin
1848,PRYG001757,2005,YG023,False,,,,,2025-03-20 12:23:49,,True,admin
1849,PRYG001758,2013,YG023,False,,,,,2025-03-20 12:25:24,,True,admin
1850,PRYG001759,2025,YG023,False,,,,,2025-03-20 12:36:05,,True,admin
1852,PRYG001760,2024,YG028,False,,,,,2025-03-20 14:25:10,,True,admin
1853,PRYG001761,2025,YG004,False,,,,,2025-03-20 14:31:11,,True,admin
1854,PRYG001762,2025,YG004,False,,,,,2025-03-20 14:33:43,,True,admin
1856,PRYG001763,2021,YG016,False,,,,,2025-03-20 15:10:38,,True,admin
1857,PRYG001764,2025,YG004,False,,,,,2025-03-20 15:14:14,,True,admin
1858,PRYG001765,2024,YG007,False,,,,,2025-03-20 15:37:16,,True,admin
1859,PRYG001766,2023,YG014,False,,,,,2025-03-20 15:37:58,,True,admin
1860,PRYG001767,2020,YG007,False,,,,,2025-03-20 15:57:32,,True,admin
1861,PRYG001768,2022,YG007,False,,,,,2025-03-20 16:28:15,,True,admin
1862,PRYG001769,2023,YG026,False,,,,,2025-03-20 16:44:48,,True,admin
1863,PRYG001770,2022,YG026,False,,,,,2025-03-20 16:47:20,,True,admin
1864,PRYG001771,2022,YG026,False,,,,,2025-03-20 16:48:19,,True,admin
1865,PRYG001772,2024,YG026,False,,,,,2025-03-20 16:49:54,,True,admin
1866,PRYG001773,2024,YG026,False,,,,,2025-03-20 16:51:45,,True,admin
1867,PRYG001774,2024,YG026,False,,,,,2025-03-20 16:55:31,,True,admin
1868,PRYG001775,2023,YG026,False,,,,,2025-03-20 16:57:10,,True,admin
1869,PRYG001776,2022,YG026,False,,,,,2025-03-20 16:59:42,,True,admin
1870,PRYG001777,2022,YG026,False,,,,,2025-03-20 17:06:59,,True,admin
1871,PRYG001778,2020,YG026,False,,,,,2025-03-20 17:12:24,,True,admin
1872,PRYG001779,2016,YG007,False,,,,,2025-03-20 17:12:36,,True,admin
1873,PRYG001780,2023,YG026,False,,,,,2025-03-20 17:16:51,,True,admin
1874,PRYG001781,2023,YG016,False,,,,,2025-03-20 17:17:29,,True,admin
1875,PRYG001782,2023,YG026,False,,,,,2025-03-20 17:19:12,,True,admin
1876,PRYG001783,2024,YG013,False,,,,,2025-03-20 17:47:33,,True,admin
1877,PRYG001784,2023,YG026,False,,,,,2025-03-20 17:48:45,,True,admin
1878,PRYG001785,2023,YG013,False,,,,,2025-03-20 17:51:51,,True,admin
1879,PRYG001786,2023,YG026,False,,,,,2025-03-20 17:52:55,,True,admin
1880,PRYG001787,2023,YG026,False,,,,,2025-03-20 17:58:13,,True,admin
1881,PRYG001788,2023,YG026,False,,,,,2025-03-20 17:59:51,,True,admin
1882,PRYG001789,2024,YG013,False,,,,,2025-03-20 18:01:54,,True,admin
1883,PRYG001790,2023,YG026,False,,,,,2025-03-20 18:01:54,,True,admin
1884,PRYG001791,2023,YG026,False,,,,,2025-03-20 18:04:55,,True,admin
1885,PRYG001792,2023,YG026,False,,,,,2025-03-20 18:07:03,,True,admin
1886,PRYG001793,2023,YG026,False,,,,,2025-03-20 18:11:59,,True,admin
1887,PRYG001794,2023,YG026,False,,,,,2025-03-20 18:14:38,,True,admin
1888,PRYG001795,2023,YG026,False,,,,,2025-03-20 18:17:01,,True,admin
1889,PRYG001796,2023,YG026,False,,,,,2025-03-20 18:20:39,,True,admin
1890,PRYG001797,2023,YG026,False,,,,,2025-03-20 18:29:04,,True,admin
1891,PRYG001798,2024,YG026,False,,,,,2025-03-20 18:30:55,,True,admin
1892,PRYG001799,2024,YG016,False,,,,,2025-03-20 18:31:31,,True,admin
1893,PRYG001800,2024,YG013,False,,,,,2025-03-20 18:31:46,,True,admin
1894,PRYG001801,2018,YG026,False,,,,,2025-03-20 18:32:32,,True,admin
1895,PRYG001802,2024,YG013,False,,,,,2025-03-20 18:33:27,,True,admin
1896,PRYG001803,2023,YG026,False,,,,,2025-03-20 18:34:24,,True,admin
1897,PRYG001804,2023,YG026,False,,,,,2025-03-20 18:36:08,,True,admin
1898,PRYG001805,2024,YG026,False,,,,,2025-03-20 18:38:13,,True,admin
1899,PRYG001806,2025,YG026,False,,,,,2025-03-20 18:40:07,,True,admin
1900,PRYG001807,2023,YG026,False,,,,,2025-03-20 18:44:47,,True,admin
1901,PRYG001808,2019,YG016,False,,,,,2025-03-20 18:45:03,,True,admin
1902,PRYG001809,2023,YG026,False,,,,,2025-03-20 18:47:07,,True,admin
1903,PRYG001810,2023,YG026,False,,,,,2025-03-20 18:52:05,,True,admin
1904,PRYG001811,2023,YG026,False,,,,,2025-03-20 18:53:49,,True,admin
1905,PRYG001812,2023,YG026,False,,,,,2025-03-20 18:55:37,,True,admin
1906,PRYG001813,2023,YG026,False,,,,,2025-03-20 19:39:58,,True,admin
1907,PRYG001814,2024,YG013,False,,,,,2025-03-20 19:43:18,,True,admin
1908,PRYG001815,2024,YG013,False,,,,,2025-03-20 19:45:03,,True,admin
1909,PRYG001816,2024,YG016,False,,,,,2025-03-20 19:53:16,,True,admin
1909,PRYG001817,2019,YG003,False,,,,,2025-03-30 15:23:41,,True,admin
1910,PRYG001818,2022,YG026,False,,,,,2025-03-20 19:57:16,,True,admin
1911,PRYG001819,2017,YG026,False,,,,,2025-03-20 19:58:27,,True,admin
1912,PRYG001820,2017,YG026,False,,,,,2025-03-20 19:58:41,,True,admin
1913,PRYG001821,2024,YG026,False,,,,,2025-03-20 19:59:49,,True,admin
1914,PRYG001822,2020,YG026,False,,,,,2025-03-20 20:07:58,,True,admin
1915,PRYG001823,2024,YG026,False,,,,,2025-03-20 20:14:15,,True,admin
1916,PRYG001824,2019,YG019,False,,,,,2025-03-20 20:43:09,,True,admin
1917,PRYG001825,2018,YG026,False,,,,,2025-03-20 21:11:50,,True,admin
1918,PRYG001826,2017,YG026,False,,,,,2025-03-20 21:19:35,,True,admin
1919,PRYG001827,2019,YG026,False,,,,,2025-03-20 21:36:46,,True,admin
1920,PRYG001828,2018,YG026,False,,,,,2025-03-20 21:40:38,,True,admin
1921,PRYG001829,2018,YG026,False,,,,,2025-03-20 21:44:45,,True,admin
1922,PRYG001830,2023,YG019,False,,,,,2025-03-20 23:01:39,,True,admin
1923,PRYG001831,2015,YG026,False,,,,,2025-03-20 23:03:22,,True,admin
1924,PRYG001832,2019,YG023,False,,,,,2025-03-20 23:30:35,,True,admin
1925,PRYG001833,2020,YG026,False,,,,,2025-03-20 23:49:35,,True,admin
1926,PRYG001834,2023,YG026,False,,,,,2025-03-20 23:55:40,,True,admin
1927,PRYG001835,2022,YG016,False,,,,,2025-03-21 01:52:03,,True,admin
1928,PRYG001836,2020,YG026,False,,,,,2025-03-21 10:15:00,,True,admin
1929,PRYG001837,2025,YG016,False,,,,,2025-03-21 11:06:17,,True,admin
1930,PRYG001838,2024,YG016,False,,,,,2025-03-21 11:07:00,,True,admin
1931,PRYG001839,2020,YG003,False,,,,,2025-03-21 12:09:47,,True,admin
1931,PRYG001840,2019,YG016,False,,,,,2025-03-21 12:37:38,,True,admin
1932,PRYG001841,2023,YG003,False,,,,,2025-03-21 12:13:26,,True,admin
1932,PRYG001842,2021,YG016,False,,,,,2025-03-21 14:15:59,,True,admin
1933,PRYG001843,2024,YG003,False,,,,,2025-03-21 12:15:41,,True,admin
1933,PRYG001844,2023,YG016,False,,,,,2025-03-21 12:49:31,,True,admin
1934,PRYG001845,2021,YG019,False,,,,,2025-03-21 13:04:24,,True,admin
1935,PRYG001846,2018,YG026,False,,,,,2025-03-21 17:59:29,,True,admin
1936,PRYG001847,2017,YG026,False,,,,,2025-03-21 18:00:33,,True,admin
1937,PRYG001848,2011,YG022,False,,,,,2025-03-21 18:47:34,,True,admin
1938,PRYG001849,2024,YG019,False,,,,,2025-03-21 22:41:30,,True,admin
1939,PRYG001850,2022,YG016,False,,,,,2025-03-21 23:10:27,,True,admin
1940,PRYG001851,2014,YG003,False,,,,,2025-03-22 08:15:47,,True,admin
1941,PRYG001852,2014,YG003,False,,,,,2025-03-22 08:18:09,,True,admin
1942,PRYG001853,2024,YG016,False,,,,,2025-03-22 10:50:59,,True,admin
1942,PRYG001854,2024,YG003,False,,,,,2025-03-30 15:40:46,,True,admin
1943,PRYG001855,2019,YG026,False,,,,,2025-03-22 13:39:49,,True,admin
1944,PRYG001856,2023,YG013,False,,,,,2025-03-22 14:18:27,,True,admin
1945,PRYG001857,2023,YG013,False,,,,,2025-03-22 14:20:08,,True,admin
1946,PRYG001858,2019,YG026,False,,,,,2025-03-22 14:28:09,,True,admin
1947,PRYG001859,2015,YG026,False,,,,,2025-03-22 14:37:52,,True,admin
1948,PRYG001860,2018,YG013,False,,,,,2025-03-22 15:07:45,,True,admin
1949,PRYG001861,2019,YG026,False,,,,,2025-03-22 15:31:18,,True,admin
1950,PRYG001862,2019,YG026,False,,,,,2025-03-22 15:33:53,,True,admin
1951,PRYG001863,2019,YG026,False,,,,,2025-03-22 15:36:52,,True,admin
1952,PRYG001864,2019,YG026,False,,,,,2025-03-22 15:38:56,,True,admin
1953,PRYG001865,2018,YG026,False,,,,,2025-03-22 15:46:37,,True,admin
1954,PRYG001866,2021,YG026,False,,,,,2025-03-22 15:52:12,,True,admin
1955,PRYG001867,2020,YG026,False,,,,,2025-03-22 15:57:52,,True,admin
1956,PRYG001868,2023,YG026,False,,,,,2025-03-22 15:59:19,,True,admin
1957,PRYG001869,2022,YG026,False,,,,,2025-03-22 16:03:47,,True,admin
1958,PRYG001870,2009,YG026,False,,,,,2025-03-22 16:08:46,,True,admin
1959,PRYG001871,2021,YG023,False,,,,,2025-03-22 16:11:51,,True,admin
1960,PRYG001872,2018,YG023,False,,,,,2025-03-22 16:12:24,,True,admin
1961,PRYG001873,2023,YG026,False,,,,,2025-03-22 16:12:46,,True,admin
1962,PRYG001874,2017,YG023,False,,,,,2025-03-22 16:12:53,,True,admin
1963,PRYG001875,2023,YG026,False,,,,,2025-03-22 16:13:58,,True,admin
1964,PRYG001876,2025,YG026,False,,,,,2025-03-22 16:14:12,,True,admin
1965,PRYG001877,2025,YG026,False,,,,,2025-03-22 16:15:21,,True,admin
1966,PRYG001878,2024,YG023,False,,,,,2025-03-22 16:15:35,,True,admin
1967,PRYG001879,2015,YG023,False,,,,,2025-03-22 16:15:55,,True,admin
1968,PRYG001880,2023,YG023,False,,,,,2025-03-22 16:19:07,,True,admin
1969,PRYG001881,2020,YG026,False,,,,,2025-03-22 16:19:23,,True,admin
1970,PRYG001882,2021,YG026,False,,,,,2025-03-22 16:23:01,,True,admin
1971,PRYG001883,2025,YG026,False,,,,,2025-03-22 16:23:03,,True,admin
1972,PRYG001884,2021,YG026,False,,,,,2025-03-22 16:25:14,,True,admin
1973,PRYG001885,2021,YG026,False,,,,,2025-03-22 16:26:50,,True,admin
1974,PRYG001886,2019,YG026,False,,,,,2025-03-22 16:28:31,,True,admin
1975,PRYG001887,2022,YG026,False,,,,,2025-03-22 16:29:59,,True,admin
1976,PRYG001888,2018,YG026,False,,,,,2025-03-22 16:45:12,,True,admin
1977,PRYG001889,2021,YG026,False,,,,,2025-03-22 17:03:04,,True,admin
1978,PRYG001890,2021,YG026,False,,,,,2025-03-22 17:07:21,,True,admin
1979,PRYG001891,2022,YG026,False,,,,,2025-03-22 17:42:15,,True,admin
1980,PRYG001892,2019,YG016,False,,,,,2025-03-22 17:47:17,,True,admin
1981,PRYG001893,2013,YG023,False,,,,,2025-03-22 18:04:33,,True,admin
1983,PRYG001894,2022,YG014,False,,,,,2025-03-22 19:10:01,,True,admin
1984,PRYG001895,2021,YG014,False,,,,,2025-03-22 19:10:27,,True,admin
1985,PRYG001896,2022,YG014,False,,,,,2025-03-22 19:12:33,,True,admin
1986,PRYG001897,2025,YG004,False,,,,,2025-03-22 19:13:10,,True,admin
1987,PRYG001898,2019,YG027,False,,,,,2025-03-22 19:14:51,,True,admin
1989,PRYG001899,2022,YG014,False,,,,,2025-03-22 19:25:40,,True,admin
1990,PRYG001900,2018,YG010,False,,,,,2025-03-22 19:26:40,,True,admin
1991,PRYG001901,2020,YG026,False,,,,,2025-03-22 19:28:40,,True,admin
1992,PRYG001902,2024,YG026,False,,,,,2025-03-22 19:29:40,,True,admin
1993,PRYG001903,2020,YG026,False,,,,,2025-03-22 19:30:32,,True,admin
1994,PRYG001904,2021,YG026,False,,,,,2025-03-22 19:33:48,,True,admin
1995,PRYG001905,2024,YG026,False,,,,,2025-03-22 19:37:26,,True,admin
1996,PRYG001906,2024,YG014,False,,,,,2025-03-22 19:40:15,,True,admin
1997,PRYG001907,2024,YG026,False,,,,,2025-03-22 20:00:12,,True,admin
1998,PRYG001908,2018,YG026,False,,,,,2025-03-22 20:03:10,,True,admin
1999,PRYG001909,2020,YG026,False,,,,,2025-03-22 20:12:25,,True,admin
2000,PRYG001910,2019,YG026,False,,,,,2025-03-22 20:13:35,,True,admin
2001,PRYG001911,2023,YG026,False,,,,,2025-03-22 20:18:43,,True,admin
2002,PRYG001912,2024,YG026,False,,,,,2025-03-22 20:20:08,,True,admin
2003,PRYG001913,2024,YG026,False,,,,,2025-03-22 20:25:43,,True,admin
2004,PRYG001914,2015,YG014,False,,,,,2025-03-22 20:30:25,,True,admin
2005,PRYG001915,2019,YG026,False,,,,,2025-03-22 20:30:52,,True,admin
2006,PRYG001916,2022,YG026,False,,,,,2025-03-22 20:40:25,,True,admin
2008,PRYG001918,2017,YG014,False,,,,,2025-03-22 20:53:15,,True,admin
2009,PRYG001919,2019,YG026,False,,,,,2025-03-22 21:08:00,,True,admin
2010,PRYG001920,2019,YG026,False,,,,,2025-03-22 21:10:40,,True,admin
2011,PRYG001921,2020,YG026,False,,,,,2025-03-22 21:40:50,,True,admin
2012,PRYG001922,2024,YG015,False,,,,,2025-03-22 22:09:35,,True,admin
2013,PRYG001923,2025,YG015,False,,,,,2025-03-22 22:09:47,,True,admin
2014,PRYG001924,2022,YG014,False,,,,,2025-03-22 23:24:09,,True,admin
2015,PRYG001925,2021,YG026,False,,,,,2025-03-22 23:34:54,,True,admin
2016,PRYG001926,2022,YG026,False,,,,,2025-03-22 23:36:37,,True,admin
2017,PRYG001927,2018,YG010,False,,,,,2025-03-22 23:50:18,,True,admin
2018,PRYG001928,2022,YG026,False,,,,,2025-03-23 03:19:33,,True,admin
2019,PRYG001929,2023,YG026,False,,,,,2025-03-23 09:52:50,,True,admin
2020,PRYG001930,2014,YG023,False,,,,,2025-03-23 11:01:06,,True,admin
2021,PRYG001931,2020,YG026,False,,,,,2025-03-23 18:32:42,,True,admin
2022,PRYG001932,2021,YG010,False,,,,,2025-03-23 18:35:21,,True,admin
2023,PRYG001933,2017,YG026,False,,,,,2025-03-23 18:37:18,,True,admin
2024,PRYG001934,2017,YG026,False,,,,,2025-03-23 22:21:34,,True,admin
2025,PRYG001935,2025,YG005,False,,,,,2025-03-24 10:38:39,,True,admin
2026,PRYG001936,2021,YG029,False,,,,,2025-03-24 17:13:50,,True,admin
2027,PRYG001937,2009,YG029,False,,,,,2025-03-24 17:30:35,,True,admin
2028,PRYG001938,2025,YG029,False,,,,,2025-03-24 17:34:43,,True,admin
2029,PRYG001939,2024,YG029,False,,,,,2025-03-24 17:36:43,,True,admin
2030,PRYG001940,2024,YG029,False,,,,,2025-03-24 17:39:35,,True,admin
2031,PRYG001941,2015,YG029,False,,,,,2025-03-24 17:47:40,,True,admin
2032,PRYG001942,2022,YG029,False,,,,,2025-03-24 17:50:11,,True,admin
2033,PRYG001943,2022,YG006,False,,,,,2025-03-24 17:57:57,,True,admin
2034,PRYG001944,2021,YG029,False,,,,,2025-03-24 18:01:06,,True,admin
2035,PRYG001945,2020,YG029,False,,,,,2025-03-24 18:03:27,,True,admin
2036,PRYG001946,2021,YG029,False,,,,,2025-03-24 18:03:29,,True,admin
2037,PRYG001947,2025,YG029,False,,,,,2025-03-24 18:06:11,,True,admin
2038,PRYG001948,2020,YG029,False,,,,,2025-03-24 18:10:01,,True,admin
2039,PRYG001949,2016,YG029,False,,,,,2025-03-24 18:36:34,,True,admin
2040,PRYG001950,2017,YG029,False,,,,,2025-03-24 18:39:58,,True,admin
2041,PRYG001951,2020,YG029,False,,,,,2025-03-24 18:41:29,,True,admin
2042,PRYG001952,2016,YG029,False,,,,,2025-03-24 19:40:38,,True,admin
2043,PRYG001953,2021,YG014,False,,,,,2025-03-24 21:05:03,,True,admin
2044,PRYG001954,2015,YG029,False,,,,,2025-03-24 21:30:23,,True,admin
2045,PRYG001955,2019,YG029,False,,,,,2025-03-24 21:33:04,,True,admin
2046,PRYG001956,2025,YG010,False,,,,,2025-03-24 21:36:38,,True,admin
2047,PRYG001957,2024,YG010,False,,,,,2025-03-24 21:49:41,,True,admin
2048,PRYG001958,2024,YG010,False,,,,,2025-03-24 22:06:32,,True,admin
2049,PRYG001959,2017,YG029,False,,,,,2025-03-24 22:27:16,,True,admin
2050,PRYG001960,2017,YG029,False,,,,,2025-03-24 22:28:59,,True,admin
2051,PRYG001961,2023,YG010,False,,,,,2025-03-24 22:42:32,,True,admin
2052,PRYG001962,2022,YG029,False,,,,,2025-03-25 00:49:48,,True,admin
2053,PRYG001963,2021,YG006,False,,,,,2025-03-25 01:45:51,,True,admin
2054,PRYG001964,2024,YG010,False,,,,,2025-03-25 08:04:00,,True,admin
2055,PRYG001965,2025,YG029,False,,,,,2025-03-25 08:44:20,,True,admin
2056,PRYG001966,2018,YG023,False,,,,,2025-03-25 21:22:56,,True,admin
2057,PRYG001967,2017,YG023,False,,,,,2025-03-25 21:56:01,,True,admin
2058,PRYG001968,2025,YG010,False,,,,,2025-03-26 21:33:19,,True,admin
2059,PRYG001969,2018,YG010,False,,,,,2025-03-26 21:34:45,,True,admin
2060,PRYG001970,2024,YG014,False,,,,,2025-03-26 23:47:23,,True,admin
2061,PRYG001971,2022,YG021,False,,,,,2025-03-27 09:30:38,,True,admin
2062,PRYG001972,2023,YG021,False,,,,,2025-03-27 09:31:11,,True,admin
2063,PRYG001973,2021,YG021,False,,,,,2025-03-27 09:40:50,,True,admin
2064,PRYG001974,2024,YG025,False,,,,,2025-03-27 17:32:56,,True,admin
2066,PRYG001976,2018,YG025,False,,,,,2025-03-27 17:34:46,,True,admin
2067,PRYG001977,2019,YG025,False,,,,,2025-03-27 17:34:53,,True,admin
2068,PRYG001978,2014,YG025,False,,,,,2025-03-27 17:35:11,,True,admin
2069,PRYG001979,2015,YG025,False,,,,,2025-03-27 17:35:20,,True,admin
2070,PRYG001980,2016,YG025,False,,,,,2025-03-27 17:35:23,,True,admin
2071,PRYG001981,2012,YG025,False,,,,,2025-03-27 17:36:10,,True,admin
2072,PRYG001982,2015,YG025,False,,,,,2025-03-27 17:37:00,,True,admin
2073,PRYG001983,2018,YG025,False,,,,,2025-03-27 17:37:15,,True,admin
2074,PRYG001984,2017,YG025,False,,,,,2025-03-27 17:37:20,,True,admin
2075,PRYG001985,2015,YG025,False,,,,,2025-03-27 17:38:18,,True,admin
2076,PRYG001986,2017,YG025,False,,,,,2025-03-27 17:38:52,,True,admin
2077,PRYG001987,2013,YG025,False,,,,,2025-03-27 17:39:58,,True,admin
2078,PRYG001988,2016,YG025,False,,,,,2025-03-27 17:41:04,,True,admin
2079,PRYG001989,2013,YG025,False,,,,,2025-03-27 17:41:35,,True,admin
2081,PRYG001991,2022,YG021,False,,,,,2025-03-27 21:17:00,,True,admin
2082,PRYG001992,2021,YG021,False,,,,,2025-03-27 23:22:19,,True,admin
2083,PRYG001993,2021,YG021,False,,,,,2025-03-27 23:26:01,,True,admin
2084,PRYG001994,2023,YG021,False,,,,,2025-03-27 23:39:42,,True,admin
2085,PRYG001995,2023,YG021,False,,,,,2025-03-28 09:49:04,,True,admin
2086,PRYG001996,2025,YG003,False,,,,,2025-03-28 11:17:39,,True,admin
2087,PRYG001997,2024,YG021,False,,,,,2025-03-28 16:28:02,,True,admin
2088,PRYG001998,2024,YG021,False,,,,,2025-03-28 16:30:02,,True,admin
2089,PRYG001999,2023,YG003,False,,,,,2025-03-28 17:30:30,,True,admin
2090,PRYG002000,2014,YG023,False,,,,,2025-03-28 21:24:04,,True,admin
2091,PRYG002001,2025,YG023,False,,,,,2025-03-28 21:27:45,,True,admin
2092,PRYG002002,2024,YG023,False,,,,,2025-03-28 21:28:30,,True,admin
2093,PRYG002003,2024,YG023,False,,,,,2025-03-28 21:28:56,,True,admin
2094,PRYG002004,2025,YG023,False,,,,,2025-03-28 21:30:16,,True,admin
2095,PRYG002005,2025,YG023,False,,,,,2025-03-28 21:41:46,,True,admin
2096,PRYG002006,2024,YG023,False,,,,,2025-03-28 21:44:43,,True,admin
2097,PRYG002007,2011,YG007,False,,,,,2025-03-28 23:12:14,,True,admin
2098,PRYG002008,2015,YG007,False,,,,,2025-03-28 23:14:03,,True,admin
2099,PRYG002009,2014,YG007,False,,,,,2025-03-28 23:14:16,,True,admin
2100,PRYG002010,2014,YG007,False,,,,,2025-03-28 23:15:18,,True,admin
2101,PRYG002011,2014,YG007,False,,,,,2025-03-28 23:16:58,,True,admin
2102,PRYG002012,2024,YG007,False,,,,,2025-03-28 23:18:01,,True,admin
2103,PRYG002013,2018,YG007,False,,,,,2025-03-28 23:19:12,,True,admin
2104,PRYG002014,2019,YG007,False,,,,,2025-03-28 23:22:24,,True,admin
2105,PRYG002015,2022,YG007,False,,,,,2025-03-28 23:28:32,,True,admin
2106,PRYG002016,2018,YG007,False,,,,,2025-03-28 23:28:53,,True,admin
2107,PRYG002017,2014,YG007,False,,,,,2025-03-28 23:35:36,,True,admin
2108,PRYG002018,2013,YG007,False,,,,,2025-03-28 23:38:17,,True,admin
2109,PRYG002019,2019,YG007,False,,,,,2025-03-28 23:42:09,,True,admin
2110,PRYG002020,2023,YG023,False,,,,,2025-03-29 00:39:34,,True,admin
2111,PRYG002021,2023,YG023,False,,,,,2025-03-29 00:41:57,,True,admin
2112,PRYG002022,2023,YG007,False,,,,,2025-03-29 01:02:53,,True,admin
2113,PRYG002023,2022,YG023,False,,,,,2025-03-29 09:33:31,,True,admin
2114,PRYG002024,2008,YG023,False,,,,,2025-03-29 11:41:15,,True,admin
2115,PRYG002025,2023,YG019,False,,,,,2025-03-29 12:47:51,,True,admin
2116,PRYG002026,2025,YG023,False,,,,,2025-03-29 14:52:45,,True,admin
2117,PRYG002027,2017,YG007,False,,,,,2025-03-29 15:50:14,,True,admin
2118,PRYG002028,2024,YG022,False,,,,,2025-03-29 18:06:48,,True,admin
2123,PRYG002030,2024,YG007,False,,,,,2025-03-29 22:29:52,,True,admin
2124,PRYG002031,2024,YG022,False,,,,,2025-03-29 23:21:08,,True,admin
2125,PRYG002032,2024,YG022,False,,,,,2025-03-29 23:46:28,,True,admin
2126,PRYG002033,2014,YG023,False,,,,,2025-03-30 10:01:36,,True,admin
2127,PRYG002034,2019,YG022,False,,,,,2025-03-30 10:06:37,,True,admin
2128,PRYG002035,2025,YG005,False,,,,,2025-03-30 10:57:48,,True,admin
2129,PRYG002036,2025,YG005,False,,,,,2025-03-30 10:58:55,,True,admin
2130,PRYG002037,2018,YG007,False,,,,,2025-03-30 11:22:01,,True,admin
2131,PRYG002038,2016,YG007,False,,,,,2025-03-30 12:00:41,,True,admin
2132,PRYG002039,2013,YG020,False,,,,,2025-03-30 12:20:28,,True,admin
2133,PRYG002040,2024,YG020,False,,,,,2025-03-30 12:22:56,,True,admin
2134,PRYG002041,2022,YG021,False,,,,,2025-03-30 12:40:49,,True,admin
2134,PRYG002042,2025,YG005,False,,,,,2025-09-10 22:03:11,,True,admin
2135,PRYG002043,2020,YG021,False,,,,,2025-03-30 12:44:04,,True,admin
2136,PRYG002044,2023,YG021,False,,,,,2025-03-30 12:45:30,,True,admin
2136,PRYG002045,2025,YG005,False,,,,,2025-09-10 22:09:37,,True,admin
2137,PRYG002046,2020,YG021,False,,,,,2025-03-30 12:45:55,,True,admin
2138,PRYG002047,2024,YG027,False,,,,,2025-03-30 14:33:32,,True,admin
2139,PRYG002048,2023,YG027,False,,,,,2025-03-30 14:34:59,,True,admin
2140,PRYG002049,2022,YG021,False,,,,,2025-03-30 14:54:53,,True,admin
2141,PRYG002050,2023,YG021,False,,,,,2025-03-30 15:05:26,,True,admin
2142,PRYG002051,2019,YG003,False,,,,,2025-03-30 15:06:30,,True,admin
2143,PRYG002052,2023,YG021,False,,,,,2025-03-30 15:06:49,,True,admin
2144,PRYG002053,2025,YG003,False,,,,,2025-03-30 15:13:10,,True,admin
2145,PRYG002054,2025,YG003,False,,,,,2025-03-30 15:15:18,,True,admin
2146,PRYG002055,2021,YG003,False,,,,,2025-03-30 15:18:20,,True,admin
2147,PRYG002056,2020,YG003,False,,,,,2025-03-30 15:20:55,,True,admin
2148,PRYG002057,2024,YG003,False,,,,,2025-03-30 15:21:26,,True,admin
2149,PRYG002058,2023,YG003,False,,,,,2025-03-30 15:21:58,,True,admin
2150,PRYG002059,2023,YG003,False,,,,,2025-03-30 15:25:48,,True,admin
2151,PRYG002060,2025,YG003,False,,,,,2025-03-30 15:28:25,,True,admin
2152,PRYG002061,2025,YG003,False,,,,,2025-03-30 15:29:56,,True,admin
2153,PRYG002062,2024,YG003,False,,,,,2025-03-30 15:36:15,,True,admin
2154,PRYG002063,2022,YG003,False,,,,,2025-03-30 15:49:41,,True,admin
2155,PRYG002064,2025,YG003,False,,,,,2025-03-30 15:53:17,,True,admin
2156,PRYG002065,2016,YG023,False,,,,,2025-03-30 16:50:29,,True,admin
2157,PRYG002066,2023,YG023,False,,,,,2025-03-30 16:53:47,,True,admin
2158,PRYG002067,2025,YG023,False,,,,,2025-03-30 16:55:32,,True,admin
2159,PRYG002068,2016,YG023,False,,,,,2025-03-30 16:57:15,,True,admin
2160,PRYG002069,2015,YG023,False,,,,,2025-03-30 16:57:22,,True,admin
2161,PRYG002070,2025,YG003,False,,,,,2025-03-30 17:03:08,,True,admin
2162,PRYG002071,2024,YG003,False,,,,,2025-03-30 17:05:26,,True,admin
