mobile_number_record_id,is_primary,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
MB001215,True,2025-02-27 15:13:03,,True,admin
MB001216,True,2025-02-27 15:43:20,,True,admin
MB001217,True,2025-02-27 15:54:48,,True,admin
MB001218,True,2025-02-27 15:56:33,,True,admin
MB001219,True,2025-02-27 17:08:53,,True,admin
MB001220,True,2025-02-27 17:13:25,,True,admin
MB001222,True,2025-02-27 18:03:49,,True,admin
MB001223,True,2025-02-27 18:03:49,,True,admin
MB001224,True,2025-02-27 18:04:03,,True,admin
MB001225,True,2025-02-27 18:04:19,,True,admin
MB001226,True,2025-02-27 18:05:19,,True,admin
MB001227,True,2025-02-27 18:05:53,,True,admin
MB001228,True,2025-02-27 18:06:53,,True,admin
MB001229,True,2025-02-27 18:07:05,,True,admin
MB001231,True,2025-02-27 18:09:04,,True,admin
MB001232,True,2025-02-27 19:58:09,,True,admin
MB001233,True,2025-02-27 21:19:22,,True,admin
MB001235,True,2025-02-28 10:24:26,,True,admin
MB001236,True,2025-02-28 11:58:58,,True,admin
MB001237,True,2025-02-28 12:02:07,,True,admin
MB001238,True,2025-02-28 12:05:35,,True,admin
MB001239,True,2025-02-28 19:29:06,,True,admin
MB001240,True,2025-02-28 20:13:47,,True,admin
MB001241,True,2025-03-01 11:14:08,,True,admin
MB001242,True,2025-03-01 13:37:50,,True,admin
MB001244,True,2025-03-01 15:01:24,,True,admin
MB001245,True,2025-03-01 16:20:56,,True,admin
MB001246,True,2025-03-01 16:33:30,,True,admin
MB001247,True,2025-03-01 18:30:19,,True,admin
MB001248,True,2025-03-01 18:53:40,,True,admin
MB001249,True,2025-03-01 19:22:23,,True,admin
MB001250,True,2025-03-01 19:23:29,,True,admin
MB001252,True,2025-03-01 19:41:21,,True,admin
MB001253,True,2025-03-01 20:50:31,,True,admin
MB001254,True,2025-03-01 20:52:06,,True,admin
MB001255,True,2025-03-01 21:04:08,,True,admin
MB001256,True,2025-03-03 08:22:43,,True,admin
MB001257,True,2025-03-04 11:53:22,,True,admin
MB001258,True,2025-03-04 12:17:03,,True,admin
MB001259,True,2025-03-04 12:56:36,,True,admin
MB001261,True,2025-03-04 13:38:27,,True,admin
MB001262,True,2025-03-04 14:06:58,,True,admin
MB001263,True,2025-03-04 15:54:56,,True,admin
MB001264,True,2025-03-04 16:07:26,,True,admin
MB001265,True,2025-03-04 16:24:29,,True,admin
MB001266,True,2025-03-04 16:42:03,,True,admin
MB001267,True,2025-03-06 20:29:42,,True,admin
MB001268,True,2025-03-07 11:38:14,,True,admin
MB001269,True,2025-03-07 12:22:09,,True,admin
MB001270,True,2025-03-07 15:32:29,,True,admin
MB001271,True,2025-03-07 16:17:19,,True,admin
MB001272,True,2025-03-08 21:44:17,,True,admin
MB001273,True,2025-03-08 23:50:47,,True,admin
MB001274,True,2025-03-09 12:43:27,,True,admin
MB001275,True,2025-03-09 12:51:26,,True,admin
MB001276,True,2025-03-09 13:07:10,,True,admin
MB001277,True,2025-03-09 13:10:36,,True,admin
MB001278,True,2025-03-09 13:14:30,,True,admin
MB001279,True,2025-03-09 14:13:07,,True,admin
MB001280,True,2025-03-09 14:58:31,,True,admin
MB001281,True,2025-03-09 15:30:53,,True,admin
MB001282,True,2025-03-09 15:32:58,,True,admin
MB001283,True,2025-03-09 15:34:26,,True,admin
MB001284,True,2025-03-09 15:45:22,,True,admin
MB001285,True,2025-03-09 15:46:31,,True,admin
MB001286,True,2025-03-09 15:51:15,,True,admin
MB001287,True,2025-03-09 15:54:19,,True,admin
MB001288,True,2025-03-09 15:56:52,,True,admin
MB001289,True,2025-03-09 16:27:11,,True,admin
MB001290,True,2025-03-09 16:30:38,,True,admin
MB001291,True,2025-03-09 16:38:22,,True,admin
MB001292,True,2025-03-09 19:40:48,,True,admin
MB001294,True,2025-03-09 22:06:37,,True,admin
MB001296,True,2025-03-09 22:55:43,,True,admin
MB001297,True,2025-03-10 11:49:16,,True,admin
MB001298,True,2025-03-10 14:21:12,,True,admin
MB001301,True,2025-03-10 14:30:34,,True,admin
MB001302,True,2025-03-10 14:41:33,,True,admin
MB001303,True,2025-03-10 15:20:29,,True,admin
MB001304,True,2025-03-10 15:26:37,,True,admin
MB001305,True,2025-03-10 15:26:44,,True,admin
MB001306,True,2025-03-10 15:26:53,,True,admin
MB001307,True,2025-03-10 15:27:15,,True,admin
MB001308,True,2025-03-10 15:27:42,,True,admin
MB001309,True,2025-03-10 15:27:46,,True,admin
MB001310,True,2025-03-10 15:27:46,,True,admin
MB001311,True,2025-03-10 15:27:47,,True,admin
MB001312,True,2025-03-10 15:28:18,,True,admin
MB001313,True,2025-03-10 15:28:19,,True,admin
MB001316,True,2025-03-10 15:29:38,,True,admin
MB001317,True,2025-03-10 15:29:39,,True,admin
MB001318,True,2025-03-10 15:30:29,,True,admin
MB001319,True,2025-03-10 15:30:42,,True,admin
MB001320,True,2025-03-10 15:32:55,,True,admin
MB001321,True,2025-03-10 15:33:39,,True,admin
MB001322,True,2025-03-10 15:33:43,,True,admin
MB001323,True,2025-03-10 15:33:54,,True,admin
MB001324,True,2025-03-10 15:36:44,,True,admin
MB001325,True,2025-03-10 15:38:14,,True,admin
MB001326,True,2025-03-10 15:39:39,,True,admin
MB001327,True,2025-03-10 15:43:46,,True,admin
MB001328,True,2025-03-10 15:47:36,,True,admin
MB001329,True,2025-03-10 15:51:14,,True,admin
MB001330,True,2025-03-10 15:53:23,,True,admin
MB001331,True,2025-03-10 15:57:34,,True,admin
MB001334,True,2025-03-10 16:01:01,,True,admin
MB001335,True,2025-03-10 16:10:19,,True,admin
MB001336,True,2025-03-10 16:12:17,,True,admin
MB001337,True,2025-03-10 16:14:56,,True,admin
MB001338,True,2025-03-10 16:23:50,,True,admin
MB001339,True,2025-03-10 16:23:00,,True,admin
MB001341,True,2025-03-10 16:42:53,,True,admin
MB001342,False,2025-03-10 16:42:53,,True,admin
MB001343,True,2025-03-10 16:45:08,,True,admin
MB001345,True,2025-03-10 17:14:56,,True,admin
MB001346,True,2025-03-10 17:27:26,,True,admin
MB001347,True,2025-03-10 17:29:58,,True,admin
MB001348,True,2025-03-10 17:31:54,,True,admin
MB001349,True,2025-03-10 17:40:05,,True,admin
MB001350,True,2025-03-10 17:49:24,,True,admin
MB001351,True,2025-03-10 18:25:52,,True,admin
MB001353,True,2025-03-10 19:19:09,,True,admin
MB001354,False,2025-03-10 19:19:09,,True,admin
MB001355,True,2025-03-10 19:29:21,,True,admin
MB001356,True,2025-03-10 19:44:44,,True,admin
MB001357,True,2025-03-10 19:51:51,,True,admin
MB001358,True,2025-03-10 20:01:17,,True,admin
MB001359,True,2025-03-10 20:07:45,,True,admin
MB001360,True,2025-03-10 20:38:24,,True,admin
MB001361,True,2025-03-10 20:49:50,,True,admin
MB001362,True,2025-03-10 20:49:53,,True,admin
MB001363,True,2025-03-10 20:59:12,,True,admin
MB001364,True,2025-03-10 21:16:15,,True,admin
MB001365,True,2025-03-10 21:44:50,,True,admin
MB001366,True,2025-03-10 21:46:55,,True,admin
MB001367,True,2025-03-10 21:50:04,,True,admin
MB001369,True,2025-03-11 00:12:44,,True,admin
MB001370,True,2025-03-11 00:22:11,,True,admin
MB001371,True,2025-03-11 01:56:17,,True,admin
MB001373,True,2025-03-11 07:47:29,,True,admin
MB001374,True,2025-03-11 10:15:20,,True,admin
MB001375,True,2025-03-11 10:36:43,,True,admin
MB001376,True,2025-03-11 10:38:06,,True,admin
MB001377,True,2025-03-11 10:48:01,,True,admin
MB001378,True,2025-03-11 10:54:29,,True,admin
MB001380,True,2025-03-11 10:56:57,,True,admin
MB001381,True,2025-03-11 10:57:56,,True,admin
MB001382,True,2025-03-11 10:58:50,,True,admin
MB001383,True,2025-03-11 11:04:16,,True,admin
MB001384,True,2025-03-11 11:12:59,,True,admin
MB001387,True,2025-03-11 11:39:05,,True,admin
MB001388,True,2025-03-11 11:40:34,,True,admin
MB001389,True,2025-03-11 11:42:29,,True,admin
MB001390,True,2025-03-11 11:43:35,,True,admin
MB001392,True,2025-03-11 11:48:53,,True,admin
MB001394,True,2025-03-11 11:56:43,,True,admin
MB001395,True,2025-03-11 11:59:42,,True,admin
MB001396,True,2025-03-11 12:32:34,,True,admin
MB001397,True,2025-03-11 12:48:48,,True,admin
MB001398,True,2025-03-11 12:58:49,,True,admin
MB001399,True,2025-03-11 13:10:16,,True,admin
MB001400,True,2025-03-11 13:11:49,,True,admin
MB001401,True,2025-03-11 13:44:35,,True,admin
MB001402,True,2025-03-11 13:45:03,,True,admin
MB001403,True,2025-03-11 13:52:31,,True,admin
MB001404,True,2025-03-11 14:07:21,,True,admin
MB001406,True,2025-03-11 14:11:14,,True,admin
MB001407,True,2025-03-11 14:15:27,,True,admin
MB001408,True,2025-03-11 14:19:12,,True,admin
MB001410,True,2025-03-11 14:52:56,,True,admin
MB001413,True,2025-03-11 15:03:15,,True,admin
MB001414,True,2025-03-11 15:07:35,,True,admin
MB001415,True,2025-03-11 15:08:40,,True,admin
MB001416,True,2025-03-11 15:11:01,,True,admin
MB001417,True,2025-03-11 15:12:51,,True,admin
MB001418,True,2025-03-11 15:20:01,,True,admin
MB001419,True,2025-03-11 15:30:28,,True,admin
MB001420,True,2025-03-11 15:42:18,,True,admin
MB001421,True,2025-03-11 16:08:42,,True,admin
MB001423,True,2025-03-11 16:22:36,,True,admin
MB001424,True,2025-03-11 16:27:24,,True,admin
MB001425,True,2025-03-11 16:45:09,,True,admin
MB001429,True,2025-03-11 18:18:59,,True,admin
MB001430,True,2025-03-11 19:50:40,,True,admin
MB001431,True,2025-03-11 20:18:08,,True,admin
MB001432,True,2025-03-11 21:18:59,,True,admin
MB001434,True,2025-03-11 21:27:22,,True,admin
MB001435,True,2025-03-11 21:28:43,,True,admin
MB001436,True,2025-03-12 14:05:00,,True,admin
MB001438,True,2025-03-12 15:07:45,,True,admin
MB001439,True,2025-03-12 15:09:42,,True,admin
MB001440,True,2025-03-12 15:12:52,,True,admin
MB001441,True,2025-03-12 15:20:30,,True,admin
MB001442,True,2025-03-12 15:20:53,,True,admin
MB001443,True,2025-03-12 15:23:21,,True,admin
MB001444,True,2025-03-12 15:25:46,,True,admin
MB001445,True,2025-03-12 16:17:47,,True,admin
MB001446,True,2025-03-12 16:23:28,,True,admin
MB001447,True,2025-03-12 16:24:26,,True,admin
MB001448,True,2025-03-12 16:26:25,,True,admin
MB001449,True,2025-03-12 16:48:29,,True,admin
MB001450,True,2025-03-12 17:33:05,,True,admin
MB001452,True,2025-03-12 18:19:59,,True,admin
MB001453,True,2025-03-12 19:05:22,,True,admin
MB001454,True,2025-03-12 19:13:45,,True,admin
MB001455,True,2025-03-12 19:14:55,,True,admin
MB001456,True,2025-03-12 19:39:05,,True,admin
MB001457,True,2025-03-12 19:42:23,,True,admin
MB001458,True,2025-03-12 19:57:24,,True,admin
MB001459,True,2025-03-12 20:04:44,,True,admin
MB001460,True,2025-03-12 20:04:52,,True,admin
MB001461,True,2025-03-12 20:06:10,,True,admin
MB001462,True,2025-03-12 20:12:04,,True,admin
MB001463,True,2025-03-12 20:25:23,,True,admin
MB001465,True,2025-03-12 20:36:26,,True,admin
MB001466,True,2025-03-12 20:40:14,,True,admin
MB001467,True,2025-03-12 20:42:33,,True,admin
MB001468,True,2025-03-12 21:25:48,,True,admin
MB001469,True,2025-03-12 22:16:04,,True,admin
MB001470,True,2025-03-12 22:36:11,,True,admin
MB001471,True,2025-03-12 22:42:32,,True,admin
MB001472,False,2025-03-12 22:42:32,,True,admin
MB001473,True,2025-03-12 22:48:08,,True,admin
MB001474,True,2025-03-12 23:27:18,,True,admin
MB001475,True,2025-03-12 23:47:07,,True,admin
MB001476,True,2025-03-12 23:48:28,,True,admin
MB001477,True,2025-03-12 23:49:46,,True,admin
MB001478,True,2025-03-12 23:50:48,,True,admin
MB001479,True,2025-03-13 00:02:06,,True,admin
MB001480,True,2025-03-13 00:29:53,,True,admin
MB001482,True,2025-03-13 01:38:32,,True,admin
MB001483,True,2025-03-13 01:39:46,,True,admin
MB001484,True,2025-03-13 12:19:35,,True,admin
MB001485,True,2025-03-13 12:21:13,,True,admin
MB001486,True,2025-03-13 12:31:45,,True,admin
MB001487,True,2025-03-13 12:46:43,,True,admin
MB001488,True,2025-03-13 12:56:42,,True,admin
MB001489,True,2025-03-13 13:13:03,,True,admin
MB001490,True,2025-03-13 14:37:50,,True,admin
MB001491,True,2025-03-13 16:37:19,,True,admin
MB001492,True,2025-03-13 16:38:10,,True,admin
MB001494,True,2025-03-13 16:41:40,,True,admin
MB001495,True,2025-03-13 16:41:57,,True,admin
MB001496,True,2025-03-13 18:15:55,,True,admin
MB001497,True,2025-03-13 18:20:26,,True,admin
MB001498,True,2025-03-13 18:21:41,,True,admin
MB001499,True,2025-03-13 18:22:01,,True,admin
MB001500,True,2025-03-13 18:22:14,,True,admin
MB001501,True,2025-03-13 18:22:27,,True,admin
MB001502,True,2025-03-13 18:22:34,,True,admin
MB001503,True,2025-03-13 18:23:50,,True,admin
MB001505,True,2025-03-13 18:23:58,,True,admin
MB001506,False,2025-03-13 18:23:58,,True,admin
MB001507,True,2025-03-13 18:24:01,,True,admin
MB001508,True,2025-03-13 18:24:13,,True,admin
MB001509,True,2025-03-13 18:24:18,,True,admin
MB001510,True,2025-03-13 18:24:31,,True,admin
MB001511,True,2025-03-13 18:25:11,,True,admin
MB001512,True,2025-03-13 18:26:03,,True,admin
MB001513,True,2025-03-13 18:26:55,,True,admin
MB001514,True,2025-03-13 18:27:04,,True,admin
MB001515,True,2025-03-13 18:28:24,,True,admin
MB001516,True,2025-03-13 18:28:45,,True,admin
MB001517,True,2025-03-13 18:28:52,,True,admin
MB001519,True,2025-03-13 18:29:17,,True,admin
MB001520,True,2025-03-13 18:29:35,,True,admin
MB001521,True,2025-03-13 18:30:08,,True,admin
MB001522,True,2025-03-13 18:30:35,,True,admin
MB001523,True,2025-03-13 18:31:03,,True,admin
MB001524,True,2025-03-13 18:31:25,,True,admin
MB001525,True,2025-03-13 18:31:43,,True,admin
MB001526,True,2025-03-13 19:19:47,,True,admin
MB001527,False,2025-03-13 19:19:47,,True,admin
MB001528,True,2025-03-13 19:33:59,,True,admin
MB001529,True,2025-03-13 20:09:08,,True,admin
MB001530,True,2025-03-13 21:26:10,,True,admin
MB001531,True,2025-03-13 23:33:09,,True,admin
MB001532,True,2025-03-14 02:33:22,,True,admin
MB001533,True,2025-03-14 09:00:52,,True,admin
MB001534,True,2025-03-14 09:03:46,,True,admin
MB001535,False,2025-03-14 09:03:46,,True,admin
MB001537,True,2025-03-14 09:06:06,,True,admin
MB001538,True,2025-03-14 09:07:25,,True,admin
MB001539,True,2025-03-14 09:08:09,,True,admin
MB001540,True,2025-03-14 09:09:07,,True,admin
MB001541,True,2025-03-14 09:09:49,,True,admin
MB001542,True,2025-03-14 09:11:47,,True,admin
MB001543,False,2025-03-14 09:11:47,,True,admin
MB001544,True,2025-03-14 09:13:07,,True,admin
MB001545,True,2025-03-14 09:13:50,,True,admin
MB001546,False,2025-03-14 09:13:50,,True,admin
MB001547,True,2025-03-14 09:16:17,,True,admin
MB001548,True,2025-03-14 09:17:20,,True,admin
MB001549,True,2025-03-14 09:17:51,,True,admin
MB001550,True,2025-03-14 09:18:33,,True,admin
MB001551,True,2025-03-14 09:20:25,,True,admin
MB001552,True,2025-03-14 09:21:21,,True,admin
MB001553,True,2025-03-14 09:22:39,,True,admin
MB001554,True,2025-03-14 09:24:34,,True,admin
MB001555,True,2025-03-14 10:04:26,,True,admin
MB001556,True,2025-03-14 10:40:55,,True,admin
MB001557,True,2025-03-14 11:52:44,,True,admin
MB001558,True,2025-03-14 12:21:21,,True,admin
MB001559,True,2025-03-14 12:41:09,,True,admin
MB001561,True,2025-03-14 12:43:05,,True,admin
MB001562,True,2025-03-14 16:35:14,,True,admin
MB001563,True,2025-03-14 16:40:01,,True,admin
MB001564,True,2025-03-14 16:40:39,,True,admin
MB001565,True,2025-03-14 16:43:03,,True,admin
MB001566,True,2025-03-14 16:45:31,,True,admin
MB001567,True,2025-03-14 16:48:31,,True,admin
MB001569,True,2025-03-14 16:51:46,,True,admin
MB001570,True,2025-03-14 17:01:45,,True,admin
MB001571,True,2025-03-14 17:19:56,,True,admin
MB001572,True,2025-03-14 17:23:58,,True,admin
MB001574,True,2025-03-14 18:09:08,,True,admin
MB001576,True,2025-03-14 18:22:04,,True,admin
MB001577,True,2025-03-14 21:25:50,,True,admin
MB001578,True,2025-03-14 21:46:29,,True,admin
MB001579,True,2025-03-14 21:56:16,,True,admin
MB001580,True,2025-03-14 22:33:42,,True,admin
MB001581,True,2025-03-14 22:58:48,,True,admin
MB001582,True,2025-03-14 23:26:22,,True,admin
MB001583,True,2025-03-14 23:50:58,,True,admin
MB001584,True,2025-03-15 04:52:02,,True,admin
MB001585,True,2025-03-15 11:02:07,,True,admin
MB001586,True,2025-03-15 11:05:27,,True,admin
MB001587,True,2025-03-15 12:24:01,,True,admin
MB001588,True,2025-03-15 14:03:19,,True,admin
MB001589,True,2025-03-15 14:37:03,,True,admin
MB001590,True,2025-03-15 15:28:27,,True,admin
MB001591,True,2025-03-15 15:30:13,,True,admin
MB001592,True,2025-03-15 16:16:13,,True,admin
MB001593,True,2025-03-15 16:18:27,,True,admin
MB001594,True,2025-03-15 16:30:24,,True,admin
MB001595,True,2025-03-15 16:34:31,,True,admin
MB001596,True,2025-03-15 16:35:33,,True,admin
MB001597,True,2025-03-15 16:37:10,,True,admin
MB001598,True,2025-03-15 16:39:45,,True,admin
MB001599,True,2025-03-15 16:40:04,,True,admin
MB001600,True,2025-03-15 16:56:20,,True,admin
MB001601,True,2025-03-15 17:02:56,,True,admin
MB001602,True,2025-03-15 17:15:52,,True,admin
MB001603,True,2025-03-15 17:24:19,,True,admin
MB001604,True,2025-03-15 17:26:05,,True,admin
MB001605,True,2025-03-15 17:31:35,,True,admin
MB001606,True,2025-03-15 17:34:14,,True,admin
MB001607,True,2025-03-15 17:36:05,,True,admin
MB001608,True,2025-03-15 17:48:12,,True,admin
MB001609,True,2025-03-15 17:50:02,,True,admin
MB001610,True,2025-03-15 18:09:25,,True,admin
MB001611,True,2025-03-15 18:19:40,,True,admin
MB001614,True,2025-03-15 20:43:22,,True,admin
MB001615,True,2025-03-15 21:22:47,,True,admin
MB001616,True,2025-03-15 21:26:57,,True,admin
MB001617,True,2025-03-15 21:29:37,,True,admin
MB001618,True,2025-03-15 21:43:59,,True,admin
MB001619,True,2025-03-15 21:48:16,,True,admin
MB001620,True,2025-03-15 22:08:27,,True,admin
MB001622,True,2025-03-15 22:25:10,,True,admin
MB001623,True,2025-03-15 22:42:42,,True,admin
MB001624,True,2025-03-15 22:44:36,,True,admin
MB001625,True,2025-03-15 23:00:31,,True,admin
MB001626,True,2025-03-15 23:55:20,,True,admin
MB001627,True,2025-03-16 00:19:00,,True,admin
MB001628,True,2025-03-16 00:21:40,,True,admin
MB001629,True,2025-03-16 00:25:57,,True,admin
MB001630,True,2025-03-16 00:32:55,,True,admin
MB001631,True,2025-03-16 00:53:36,,True,admin
MB001632,True,2025-03-16 07:57:18,,True,admin
MB001633,True,2025-03-16 07:59:07,,True,admin
MB001634,True,2025-03-16 09:34:01,,True,admin
MB001635,True,2025-03-16 09:34:01,,True,admin
MB001636,True,2025-03-16 09:34:01,,True,admin
MB001637,True,2025-03-16 09:34:01,,True,admin
MB001638,True,2025-03-16 09:34:01,,True,admin
MB001639,True,2025-03-16 09:34:01,,True,admin
MB001641,True,2025-03-16 09:34:01,,True,admin
MB001642,True,2025-03-16 12:02:12,,True,admin
MB001643,True,2025-03-16 12:19:30,,True,admin
MB001644,True,2025-03-16 13:00:31,,True,admin
MB001645,True,2025-03-16 13:13:04,,True,admin
MB001646,True,2025-03-16 13:21:01,,True,admin
MB001647,True,2025-03-16 14:12:15,,True,admin
MB001648,False,2025-03-16 14:12:15,,True,admin
MB001649,True,2025-03-16 14:21:46,,True,admin
MB001650,True,2025-03-16 14:26:00,,True,admin
MB001651,True,2025-03-16 14:32:46,,True,admin
MB001652,True,2025-03-16 14:34:30,,True,admin
MB001653,True,2025-03-16 14:35:09,,True,admin
MB001654,True,2025-03-16 14:37:35,,True,admin
MB001655,True,2025-03-16 14:40:41,,True,admin
MB001656,True,2025-03-16 14:41:48,,True,admin
MB001657,True,2025-03-16 14:42:44,,True,admin
MB001658,True,2025-03-16 14:43:56,,True,admin
MB001659,True,2025-03-16 14:45:33,,True,admin
MB001660,True,2025-03-16 14:46:08,,True,admin
MB001661,True,2025-03-16 14:48:05,,True,admin
MB001662,True,2025-03-16 14:48:32,,True,admin
MB001663,True,2025-03-16 14:50:03,,True,admin
MB001664,True,2025-03-16 14:50:18,,True,admin
MB001665,True,2025-03-16 14:53:51,,True,admin
MB001666,True,2025-03-16 14:54:53,,True,admin
MB001667,True,2025-03-16 14:55:29,,True,admin
MB001668,True,2025-03-16 14:55:30,,True,admin
MB001669,True,2025-03-16 14:56:28,,True,admin
MB001670,True,2025-03-16 14:56:39,,True,admin
MB001671,True,2025-03-16 14:58:01,,True,admin
MB001672,True,2025-03-16 14:59:14,,True,admin
MB001673,True,2025-03-16 15:06:07,,True,admin
MB001674,True,2025-03-16 15:14:46,,True,admin
MB001675,True,2025-03-16 15:23:31,,True,admin
MB001676,True,2025-03-16 15:27:02,,True,admin
MB001677,True,2025-03-16 15:28:58,,True,admin
MB001678,True,2025-03-16 15:34:28,,True,admin
MB001679,True,2025-03-16 15:36:46,,True,admin
MB001680,True,2025-03-16 15:50:00,,True,admin
MB001681,True,2025-03-16 15:52:15,,True,admin
MB001682,True,2025-03-16 15:55:22,,True,admin
MB001683,True,2025-03-16 16:02:41,,True,admin
MB001684,True,2025-03-16 16:05:58,,True,admin
MB001685,True,2025-03-16 16:15:10,,True,admin
MB001686,True,2025-03-16 16:32:27,,True,admin
MB001687,True,2025-03-16 16:34:21,,True,admin
MB001688,True,2025-03-16 16:35:54,,True,admin
MB001689,True,2025-03-16 16:54:36,,True,admin
MB001690,True,2025-03-16 16:58:15,,True,admin
MB001691,True,2025-03-16 17:01:15,,True,admin
MB001692,True,2025-03-16 17:39:55,,True,admin
MB001693,True,2025-03-16 17:44:22,,True,admin
MB001694,True,2025-03-16 17:54:21,,True,admin
MB001695,True,2025-03-16 17:54:41,,True,admin
MB001696,True,2025-03-16 18:00:50,,True,admin
MB001697,False,2025-03-16 18:00:50,,True,admin
MB001698,True,2025-03-16 18:11:36,,True,admin
MB001699,True,2025-03-16 18:16:21,,True,admin
MB001700,True,2025-03-16 18:19:50,,True,admin
MB001701,True,2025-03-16 18:20:26,,True,admin
MB001702,True,2025-03-16 18:28:08,,True,admin
MB001703,True,2025-03-16 18:57:01,,True,admin
MB001704,True,2025-03-16 19:00:22,,True,admin
MB001705,True,2025-03-16 19:00:55,,True,admin
MB001706,True,2025-03-16 19:24:57,,True,admin
MB001707,True,2025-03-16 19:26:14,,True,admin
MB001708,True,2025-03-16 19:34:14,,True,admin
MB001709,True,2025-03-16 19:42:40,,True,admin
MB001710,True,2025-03-16 19:53:13,,True,admin
MB001711,True,2025-03-16 20:12:09,,True,admin
MB001712,True,2025-03-16 20:14:13,,True,admin
MB001713,True,2025-03-16 20:18:24,,True,admin
MB001714,True,2025-03-16 20:30:45,,True,admin
MB001715,True,2025-03-16 20:41:43,,True,admin
MB001716,True,2025-03-16 20:43:00,,True,admin
MB001717,True,2025-03-16 20:53:18,,True,admin
MB001718,True,2025-03-16 21:00:00,,True,admin
MB001719,True,2025-03-16 21:00:54,,True,admin
MB001720,True,2025-03-16 21:02:22,,True,admin
MB001721,True,2025-03-16 21:02:45,,True,admin
MB001722,True,2025-03-16 21:06:03,,True,admin
MB001723,True,2025-03-16 21:12:59,,True,admin
MB001726,True,2025-03-16 21:24:50,,True,admin
MB001727,True,2025-03-16 22:10:08,,True,admin
MB001728,True,2025-03-16 22:17:37,,True,admin
MB001729,True,2025-03-16 22:19:42,,True,admin
MB001731,True,2025-03-16 22:35:20,,True,admin
MB001732,True,2025-03-16 22:53:30,,True,admin
MB001733,True,2025-03-16 22:55:14,,True,admin
MB001734,True,2025-03-16 23:51:03,,True,admin
MB001735,True,2025-03-17 03:47:53,,True,admin
MB001736,True,2025-03-17 07:46:58,,True,admin
MB001737,True,2025-03-17 07:49:51,,True,admin
MB001738,True,2025-03-17 08:29:44,,True,admin
MB001739,True,2025-03-17 08:36:55,,True,admin
MB001740,True,2025-03-17 08:38:12,,True,admin
MB001741,True,2025-03-17 08:42:37,,True,admin
MB001742,True,2025-03-17 08:45:41,,True,admin
MB001743,True,2025-03-17 08:51:50,,True,admin
MB001744,True,2025-03-17 08:54:17,,True,admin
MB001745,True,2025-03-17 08:56:47,,True,admin
MB001746,True,2025-03-17 09:26:23,,True,admin
MB001747,True,2025-03-17 09:28:38,,True,admin
MB001748,True,2025-03-17 11:25:36,,True,admin
MB001749,True,2025-03-17 11:28:25,,True,admin
MB001750,True,2025-03-17 14:30:40,,True,admin
MB001751,True,2025-03-17 16:40:29,,True,admin
MB001752,True,2025-03-17 16:56:02,,True,admin
MB001753,True,2025-03-17 16:57:31,,True,admin
MB001754,True,2025-03-17 17:01:26,,True,admin
MB001755,True,2025-03-17 17:03:38,,True,admin
MB001756,True,2025-03-17 17:07:59,,True,admin
MB001757,True,2025-03-17 17:09:34,,True,admin
MB001758,True,2025-03-17 17:39:35,,True,admin
MB001759,True,2025-03-17 18:44:42,,True,admin
MB001760,True,2025-03-17 21:28:30,,True,admin
MB001761,True,2025-03-17 21:45:03,,True,admin
MB001762,True,2025-03-17 23:04:42,,True,admin
MB001763,True,2025-03-17 23:06:35,,True,admin
MB001764,True,2025-03-17 23:08:32,,True,admin
MB001765,True,2025-03-18 00:13:43,,True,admin
MB001766,True,2025-03-18 00:15:17,,True,admin
MB001767,True,2025-03-18 00:19:54,,True,admin
MB001768,True,2025-03-18 00:21:44,,True,admin
MB001769,True,2025-03-18 00:24:06,,True,admin
MB001770,True,2025-03-18 00:25:54,,True,admin
MB001771,True,2025-03-18 00:27:38,,True,admin
MB001772,True,2025-03-18 00:28:43,,True,admin
MB001773,True,2025-03-18 00:34:28,,True,admin
MB001774,True,2025-03-18 00:40:58,,True,admin
MB001775,True,2025-03-18 00:55:22,,True,admin
MB001776,True,2025-03-18 01:18:18,,True,admin
MB001777,True,2025-03-18 01:26:36,,True,admin
MB001778,True,2025-03-18 01:30:14,,True,admin
MB001779,True,2025-03-18 01:31:27,,True,admin
MB001780,True,2025-03-18 01:32:39,,True,admin
MB001781,True,2025-03-18 01:34:10,,True,admin
MB001782,True,2025-03-18 01:39:10,,True,admin
MB001783,True,2025-03-18 07:04:46,,True,admin
MB001784,True,2025-03-18 07:47:50,,True,admin
MB001785,True,2025-03-18 07:49:58,,True,admin
MB001786,True,2025-03-18 07:53:57,,True,admin
MB001787,True,2025-03-18 07:55:34,,True,admin
MB001788,True,2025-03-18 08:20:56,,True,admin
MB001789,True,2025-03-18 08:32:36,,True,admin
MB001790,True,2025-03-18 08:59:38,,True,admin
MB001791,True,2025-03-18 09:02:04,,True,admin
MB001792,True,2025-03-18 09:52:52,,True,admin
MB001793,True,2025-03-18 09:54:10,,True,admin
MB001794,True,2025-03-18 10:19:24,,True,admin
MB001795,True,2025-03-18 10:20:39,,True,admin
MB001796,False,2025-03-18 10:20:39,,True,admin
MB001797,True,2025-03-18 10:21:57,,True,admin
MB001798,True,2025-03-18 10:23:04,,True,admin
MB001799,True,2025-03-18 10:23:11,,True,admin
MB001800,True,2025-03-18 10:24:34,,True,admin
MB001801,True,2025-03-18 10:25:00,,True,admin
MB001802,True,2025-03-18 10:25:40,,True,admin
