person_id,timestamp,youth_group_id,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
1640,2025-03-16 00:53:36,YG020,2025-03-16 00:53:36,,True,admin
1640,2025-06-11 14:26:14,YG027,2025-06-11 14:26:14,,True,admin
1641,2025-03-16 07:57:18,YG010,2025-03-16 07:57:18,,True,admin
1642,2025-03-16 07:59:07,YG010,2025-03-16 07:59:07,,True,admin
1643,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1644,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1645,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1646,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1647,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1648,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1649,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1650,2025-03-16 09:34:01,YG001,2025-03-16 09:34:01,,True,admin
1651,2025-03-16 12:02:12,YG016,2025-03-16 12:02:12,,True,admin
1652,2025-03-16 12:19:30,YG016,2025-03-16 12:19:30,,True,admin
1653,2025-03-16 13:00:31,YG014,2025-03-16 13:00:31,,True,admin
1654,2025-03-16 13:13:04,YG023,2025-03-16 13:13:04,,True,admin
1655,2025-03-16 13:21:01,YG016,2025-03-16 13:21:01,,True,admin
1656,2025-03-16 14:12:15,YG019,2025-03-16 14:12:15,,True,admin
1657,2025-03-16 14:21:46,YG019,2025-03-16 14:21:46,,True,admin
1658,2025-03-16 14:26:00,YG026,2025-03-16 14:26:00,,True,admin
1659,2025-03-16 14:32:46,YG019,2025-03-16 14:32:46,,True,admin
1660,2025-03-16 14:34:30,YG019,2025-03-16 14:34:30,,True,admin
1661,2025-03-16 14:35:09,YG004,2025-03-16 14:35:09,,True,admin
1662,2025-03-16 14:37:35,YG004,2025-03-16 14:37:35,,True,admin
1663,2025-03-16 14:40:41,YG019,2025-03-16 14:40:41,,True,admin
1664,2025-03-16 14:41:48,YG019,2025-03-16 14:41:48,,True,admin
1665,2025-03-16 14:42:44,YG019,2025-03-16 14:42:44,,True,admin
1666,2025-03-16 14:43:56,YG004,2025-03-16 14:43:56,,True,admin
1667,2025-03-16 14:45:33,YG004,2025-03-16 14:45:33,,True,admin
1668,2025-03-16 14:46:08,YG004,2025-03-16 14:46:08,,True,admin
1669,2025-03-16 14:48:05,YG014,2025-03-16 14:48:05,,True,admin
1670,2025-03-16 14:48:32,YG019,2025-03-16 14:48:32,,True,admin
1671,2025-03-16 14:50:03,YG004,2025-03-16 14:50:03,,True,admin
1672,2025-03-16 14:50:18,YG027,2025-03-16 14:50:18,,True,admin
1673,2025-03-16 14:53:51,YG020,2025-03-16 14:53:51,,True,admin
1674,2025-03-16 14:54:53,YG028,2025-03-16 14:54:53,,True,admin
1675,2025-03-16 14:55:29,YG019,2025-03-16 14:55:29,,True,admin
1676,2025-03-16 14:55:30,YG019,2025-03-16 14:55:30,,True,admin
1677,2025-03-16 14:56:28,YG019,2025-03-16 14:56:28,,True,admin
1678,2025-03-16 14:56:39,YG027,2025-03-16 14:56:39,,True,admin
1679,2025-03-16 14:58:01,YG019,2025-03-16 14:58:01,,True,admin
1680,2025-03-16 14:59:14,YG019,2025-03-16 14:59:14,,True,admin
1681,2025-03-16 15:06:07,YG020,2025-03-16 15:06:07,,True,admin
1682,2025-03-16 15:14:46,YG019,2025-03-16 15:14:46,,True,admin
1683,2025-03-16 15:23:31,YG019,2025-03-16 15:23:31,,True,admin
1684,2025-03-16 15:27:02,YG004,2025-03-16 15:27:02,,True,admin
1685,2025-03-16 15:28:58,YG004,2025-03-16 15:28:58,,True,admin
1686,2025-03-16 15:34:28,YG019,2025-03-16 15:34:28,,True,admin
1687,2025-03-16 15:36:46,YG019,2025-03-16 15:36:46,,True,admin
1688,2025-03-16 15:50:00,YG004,2025-03-16 15:50:00,,True,admin
1689,2025-03-16 15:52:15,YG004,2025-03-16 15:52:15,,True,admin
1690,2025-03-16 15:55:22,YG019,2025-03-16 15:55:22,,True,admin
1691,2025-03-16 16:02:41,YG020,2025-03-16 16:02:41,,True,admin
1692,2025-03-16 16:05:58,YG020,2025-03-16 16:05:58,,True,admin
1693,2025-03-16 16:15:10,YG027,2025-03-16 16:15:10,,True,admin
1693,2025-03-30 12:53:21,YG020,2025-03-30 12:53:21,,True,admin
1694,2025-03-16 16:32:27,YG027,2025-03-16 16:32:27,,True,admin
1695,2025-03-16 16:34:21,YG027,2025-03-16 16:34:21,,True,admin
1696,2025-03-16 16:35:54,YG027,2025-03-16 16:35:54,,True,admin
1697,2025-03-16 16:54:36,YG020,2025-03-16 16:54:36,,True,admin
1698,2025-03-16 16:57:21,YG020,2025-03-16 16:57:21,,True,admin
1699,2025-03-16 16:58:15,YG019,2025-03-16 16:58:15,,True,admin
1700,2025-03-16 17:01:15,YG019,2025-03-16 17:01:15,,True,admin
1701,2025-03-16 17:39:55,YG019,2025-03-16 17:39:55,,True,admin
1702,2025-03-16 17:44:22,YG020,2025-03-16 17:44:22,,True,admin
1703,2025-03-16 17:54:21,YG004,2025-03-16 17:54:21,,True,admin
1704,2025-03-16 17:54:41,YG020,2025-03-16 17:54:41,,True,admin
1705,2025-03-16 18:00:50,YG016,2025-03-16 18:00:50,,True,admin
1706,2025-03-16 18:11:36,YG027,2025-03-16 18:11:36,,True,admin
1707,2025-03-16 18:16:21,YG027,2025-03-16 18:16:21,,True,admin
1708,2025-03-16 18:19:50,YG027,2025-03-16 18:19:50,,True,admin
1709,2025-03-16 18:20:26,YG026,2025-03-16 18:20:26,,True,admin
1710,2025-03-16 18:28:08,YG009,2025-03-16 18:28:08,,True,admin
1711,2025-03-16 18:57:01,YG009,2025-03-16 18:57:01,,True,admin
1712,2025-03-16 19:00:22,YG019,2025-03-16 19:00:22,,True,admin
1713,2025-03-16 19:00:55,YG019,2025-03-16 19:00:55,,True,admin
1714,2025-03-16 19:24:57,YG027,2025-03-16 19:24:57,,True,admin
1715,2025-03-16 19:26:14,YG026,2025-03-16 19:26:14,,True,admin
1716,2025-03-16 19:34:14,YG019,2025-03-16 19:34:14,,True,admin
1717,2025-03-16 19:42:40,YG027,2025-03-16 19:42:40,,True,admin
1718,2025-03-16 19:53:13,YG019,2025-03-16 19:53:13,,True,admin
1719,2025-03-16 20:12:09,YG028,2025-03-16 20:12:09,,True,admin
1720,2025-03-16 20:14:13,YG028,2025-03-16 20:14:13,,True,admin
1721,2025-03-16 20:18:24,YG009,2025-03-16 20:18:24,,True,admin
1722,2025-03-16 20:30:45,YG019,2025-03-16 20:30:45,,True,admin
1723,2025-03-16 20:41:43,YG007,2025-03-16 20:41:43,,True,admin
1724,2025-03-16 20:43:00,YG019,2025-03-16 20:43:00,,True,admin
1725,2025-03-16 20:53:18,YG019,2025-03-16 20:53:18,,True,admin
1726,2025-03-16 21:00:00,YG019,2025-03-16 21:00:00,,True,admin
1727,2025-03-16 21:00:54,YG019,2025-03-16 21:00:54,,True,admin
1728,2025-03-16 21:02:22,YG019,2025-03-16 21:02:22,,True,admin
1729,2025-03-16 21:02:45,YG004,2025-03-16 21:02:45,,True,admin
1730,2025-03-16 21:06:03,YG020,2025-03-16 21:06:03,,True,admin
1731,2025-03-16 21:12:59,YG009,2025-03-16 21:12:59,,True,admin
1732,2025-03-16 21:19:31,YG007,2025-03-16 21:19:31,,True,admin
1733,2025-03-16 21:24:50,YG020,2025-03-16 21:24:50,,True,admin
1734,2025-03-16 22:10:08,YG007,2025-03-16 22:10:08,,True,admin
1735,2025-03-16 22:17:37,YG004,2025-03-16 22:17:37,,True,admin
1736,2025-03-16 22:19:42,YG004,2025-03-16 22:19:42,,True,admin
1737,2025-03-16 22:26:54,YG027,2025-03-16 22:26:54,,True,admin
1738,2025-03-16 22:35:20,YG019,2025-03-16 22:35:20,,True,admin
1739,2025-03-16 22:53:30,YG027,2025-03-16 22:53:30,,True,admin
1740,2025-03-16 22:55:14,YG027,2025-03-16 22:55:14,,True,admin
1741,2025-03-16 23:51:03,YG020,2025-03-16 23:51:03,,True,admin
1742,2025-03-17 03:47:53,YG019,2025-03-17 03:47:53,,True,admin
1743,2025-03-17 07:46:58,YG011,2025-03-17 07:46:58,,True,admin
1744,2025-03-17 07:49:51,YG027,2025-03-17 07:49:51,,True,admin
1745,2025-03-17 08:29:44,YG020,2025-03-17 08:29:44,,True,admin
1746,2025-03-17 08:36:55,YG026,2025-03-17 08:36:55,,True,admin
1747,2025-03-17 08:38:12,YG026,2025-03-17 08:38:12,,True,admin
1748,2025-03-17 08:42:37,YG026,2025-03-17 08:42:37,,True,admin
1749,2025-03-17 08:45:41,YG016,2025-03-17 08:45:41,,True,admin
1750,2025-03-17 08:51:50,YG019,2025-03-17 08:51:50,,True,admin
1751,2025-03-17 08:54:17,YG019,2025-03-17 08:54:17,,True,admin
1752,2025-03-17 08:56:47,YG019,2025-03-17 08:56:47,,True,admin
1753,2025-03-17 09:26:23,YG004,2025-03-17 09:26:23,,True,admin
1754,2025-03-17 09:28:38,YG004,2025-03-17 09:28:38,,True,admin
1755,2025-03-17 11:25:36,YG004,2025-03-17 11:25:36,,True,admin
1756,2025-03-17 11:28:25,YG004,2025-03-17 11:28:25,,True,admin
1757,2025-03-17 14:30:40,YG019,2025-03-17 14:30:40,,True,admin
1758,2025-03-17 16:40:29,YG020,2025-03-17 16:40:29,,True,admin
1759,2025-03-17 16:56:02,YG019,2025-03-17 16:56:02,,True,admin
1760,2025-03-17 16:57:31,YG019,2025-03-17 16:57:31,,True,admin
1761,2025-03-17 17:01:26,YG019,2025-03-17 17:01:26,,True,admin
1762,2025-03-17 17:03:38,YG019,2025-03-17 17:03:38,,True,admin
1763,2025-03-17 17:07:59,YG019,2025-03-17 17:07:59,,True,admin
1764,2025-03-17 17:09:34,YG019,2025-03-17 17:09:34,,True,admin
1765,2025-03-17 17:39:35,YG026,2025-03-17 17:39:35,,True,admin
1766,2025-03-17 18:44:42,YG029,2025-03-17 18:44:42,,True,admin
1767,2025-03-17 21:28:30,YG022,2025-03-17 21:28:30,,True,admin
1768,2025-03-17 21:45:03,YG014,2025-03-17 21:45:03,,True,admin
1769,2025-03-17 23:04:42,YG026,2025-03-17 23:04:42,,True,admin
1770,2025-03-17 23:06:35,YG026,2025-03-17 23:06:35,,True,admin
1771,2025-03-17 23:08:32,YG026,2025-03-17 23:08:32,,True,admin
1772,2025-03-18 00:13:43,YG007,2025-03-18 00:13:43,,True,admin
1773,2025-03-18 00:15:17,YG007,2025-03-18 00:15:17,,True,admin
1774,2025-03-18 00:19:54,YG007,2025-03-18 00:19:54,,True,admin
1775,2025-03-18 00:21:44,YG007,2025-03-18 00:21:44,,True,admin
1776,2025-03-18 00:24:06,YG007,2025-03-18 00:24:06,,True,admin
1777,2025-03-18 00:25:54,YG007,2025-03-18 00:25:54,,True,admin
1778,2025-03-18 00:27:38,YG007,2025-03-18 00:27:38,,True,admin
1779,2025-03-18 00:28:43,YG007,2025-03-18 00:28:43,,True,admin
1780,2025-03-18 00:34:28,YG007,2025-03-18 00:34:28,,True,admin
1781,2025-03-18 00:40:58,YG007,2025-03-18 00:40:58,,True,admin
1782,2025-03-18 00:55:22,YG007,2025-03-18 00:55:22,,True,admin
1783,2025-03-18 01:18:18,YG007,2025-03-18 01:18:18,,True,admin
1784,2025-03-18 01:26:36,YG007,2025-03-18 01:26:36,,True,admin
1785,2025-03-18 01:30:14,YG007,2025-03-18 01:30:14,,True,admin
1786,2025-03-18 01:31:27,YG007,2025-03-18 01:31:27,,True,admin
1787,2025-03-18 01:32:39,YG007,2025-03-18 01:32:39,,True,admin
1788,2025-03-18 01:34:10,YG007,2025-03-18 01:34:10,,True,admin
1789,2025-03-18 01:39:10,YG007,2025-03-18 01:39:10,,True,admin
1790,2025-03-18 07:04:46,YG007,2025-03-18 07:04:46,,True,admin
1791,2025-03-18 07:47:50,YG007,2025-03-18 07:47:50,,True,admin
1792,2025-03-18 07:49:58,YG007,2025-03-18 07:49:58,,True,admin
1793,2025-03-18 07:53:57,YG007,2025-03-18 07:53:57,,True,admin
1794,2025-03-18 07:55:34,YG007,2025-03-18 07:55:34,,True,admin
1795,2025-03-18 08:20:56,YG007,2025-03-18 08:20:56,,True,admin
1796,2025-03-18 08:32:36,YG007,2025-03-18 08:32:36,,True,admin
1797,2025-03-18 08:59:38,YG007,2025-03-18 08:59:38,,True,admin
1798,2025-03-18 09:02:04,YG007,2025-03-18 09:02:04,,True,admin
1799,2025-03-18 09:52:52,YG006,2025-03-18 09:52:52,,True,admin
1800,2025-03-18 09:54:10,YG006,2025-03-18 09:54:10,,True,admin
1801,2025-03-18 10:19:24,YG026,2025-03-18 10:19:24,,True,admin
1802,2025-03-18 10:20:39,YG026,2025-03-18 10:20:39,,True,admin
1803,2025-03-18 10:21:57,YG026,2025-03-18 10:21:57,,True,admin
1804,2025-03-18 10:23:04,YG026,2025-03-18 10:23:04,,True,admin
1805,2025-03-18 10:23:11,YG007,2025-03-18 10:23:11,,True,admin
1806,2025-03-18 10:24:34,YG026,2025-03-18 10:24:34,,True,admin
1807,2025-03-18 10:25:00,YG007,2025-03-18 10:25:00,,True,admin
1808,2025-03-18 10:25:40,YG019,2025-03-18 10:25:40,,True,admin
1809,2025-03-18 10:26:54,YG026,2025-03-18 10:26:54,,True,admin
1810,2025-03-18 10:29:11,YG026,2025-03-18 10:29:11,,True,admin
1811,2025-03-18 10:33:19,YG026,2025-03-18 10:33:19,,True,admin
1812,2025-03-18 11:25:12,YG022,2025-03-18 11:25:12,,True,admin
1813,2025-03-18 12:17:01,YG007,2025-03-18 12:17:01,,True,admin
1814,2025-03-18 12:25:51,YG007,2025-03-18 12:25:51,,True,admin
1815,2025-03-18 12:27:11,YG007,2025-03-18 12:27:11,,True,admin
1816,2025-03-18 12:37:11,YG007,2025-03-18 12:37:11,,True,admin
1817,2025-03-18 12:42:56,YG007,2025-03-18 12:42:56,,True,admin
1818,2025-03-18 13:00:32,YG012,2025-03-18 13:00:32,,True,admin
1819,2025-03-18 13:02:49,YG012,2025-03-18 13:02:49,,True,admin
1820,2025-03-18 13:04:53,YG007,2025-03-18 13:04:53,,True,admin
1821,2025-03-18 16:12:24,YG007,2025-03-18 16:12:24,,True,admin
1822,2025-03-18 17:55:02,YG007,2025-03-18 17:55:02,,True,admin
1823,2025-03-19 08:18:14,YG016,2025-03-19 08:18:14,,True,admin
1824,2025-03-19 08:21:04,YG016,2025-03-19 08:21:04,,True,admin
1825,2025-03-19 09:42:00,YG026,2025-03-19 09:42:00,,True,admin
1826,2025-03-19 12:42:41,YG014,2025-03-19 12:42:41,,True,admin
1826,2025-04-27 12:05:50,YG017,2025-04-27 12:05:50,,True,admin
1827,2025-03-19 13:29:34,YG007,2025-03-19 13:29:34,,True,admin
1828,2025-03-19 13:37:52,YG016,2025-03-19 13:37:52,,True,admin
1829,2025-03-19 14:17:39,YG016,2025-03-19 14:17:39,,True,admin
1830,2025-03-19 14:56:30,YG016,2025-03-19 14:56:30,,True,admin
1831,2025-03-19 14:57:57,YG016,2025-03-19 14:57:57,,True,admin
1832,2025-03-19 15:13:01,YG016,2025-03-19 15:13:01,,True,admin
1833,2025-03-19 15:15:48,YG016,2025-03-19 15:15:48,,True,admin
1834,2025-03-19 15:56:41,YG016,2025-03-19 15:56:41,,True,admin
1835,2025-03-19 16:23:31,YG019,2025-03-19 16:23:31,,True,admin
1836,2025-03-19 16:28:29,YG019,2025-03-19 16:28:29,,True,admin
1837,2025-03-19 16:30:55,YG026,2025-03-19 16:30:55,,True,admin
1838,2025-03-19 17:28:34,YG016,2025-03-19 17:28:34,,True,admin
1839,2025-03-19 17:30:27,YG016,2025-03-19 17:30:27,,True,admin
1840,2025-03-19 18:15:50,YG016,2025-03-19 18:15:50,,True,admin
1841,2025-03-19 20:14:02,YG007,2025-03-19 20:14:02,,True,admin
1842,2025-03-19 20:16:43,YG007,2025-03-19 20:16:43,,True,admin
1843,2025-03-19 23:48:38,YG016,2025-03-19 23:48:38,,True,admin
1844,2025-03-20 11:40:28,YG016,2025-03-20 11:40:28,,True,admin
1845,2025-03-20 11:41:34,YG016,2025-03-20 11:41:34,,True,admin
1846,2025-03-20 12:20:37,YG023,2025-03-20 12:20:37,,True,admin
1847,2025-03-20 12:22:27,YG023,2025-03-20 12:22:27,,True,admin
1848,2025-03-20 12:23:49,YG023,2025-03-20 12:23:49,,True,admin
1849,2025-03-20 12:25:24,YG023,2025-03-20 12:25:24,,True,admin
1850,2025-03-20 12:36:05,YG023,2025-03-20 12:36:05,,True,admin
1851,2025-03-20 12:51:00,YG023,2025-03-20 12:51:00,,True,admin
1852,2025-03-20 14:25:10,YG028,2025-03-20 14:25:10,,True,admin
1853,2025-03-20 14:31:11,YG004,2025-03-20 14:31:11,,True,admin
1854,2025-03-20 14:33:43,YG004,2025-03-20 14:33:43,,True,admin
1855,2025-03-20 14:44:03,YG023,2025-03-20 14:44:03,,True,admin
1856,2025-03-20 15:10:38,YG016,2025-03-20 15:10:38,,True,admin
1857,2025-03-20 15:14:14,YG004,2025-03-20 15:14:14,,True,admin
1858,2025-03-20 15:37:16,YG007,2025-03-20 15:37:16,,True,admin
1859,2025-03-20 15:37:58,YG014,2025-03-20 15:37:58,,True,admin
1860,2025-03-20 15:57:32,YG007,2025-03-20 15:57:32,,True,admin
1861,2025-03-20 16:28:15,YG007,2025-03-20 16:28:15,,True,admin
1862,2025-03-20 16:44:48,YG026,2025-03-20 16:44:48,,True,admin
1863,2025-03-20 16:47:20,YG026,2025-03-20 16:47:20,,True,admin
1864,2025-03-20 16:48:19,YG026,2025-03-20 16:48:19,,True,admin
1865,2025-03-20 16:49:54,YG026,2025-03-20 16:49:54,,True,admin
1866,2025-03-20 16:51:45,YG026,2025-03-20 16:51:45,,True,admin
1867,2025-03-20 16:55:31,YG026,2025-03-20 16:55:31,,True,admin
1868,2025-03-20 16:57:10,YG026,2025-03-20 16:57:10,,True,admin
1869,2025-03-20 16:59:42,YG026,2025-03-20 16:59:42,,True,admin
1870,2025-03-20 17:06:59,YG026,2025-03-20 17:06:59,,True,admin
1871,2025-03-20 17:12:24,YG026,2025-03-20 17:12:24,,True,admin
1872,2025-03-20 17:12:36,YG007,2025-03-20 17:12:36,,True,admin
1873,2025-03-20 17:16:51,YG026,2025-03-20 17:16:51,,True,admin
1874,2025-03-20 17:17:29,YG016,2025-03-20 17:17:29,,True,admin
1875,2025-03-20 17:19:12,YG026,2025-03-20 17:19:12,,True,admin
1876,2025-03-20 17:47:33,YG013,2025-03-20 17:47:33,,True,admin
1877,2025-03-20 17:48:45,YG026,2025-03-20 17:48:45,,True,admin
1878,2025-03-20 17:51:51,YG013,2025-03-20 17:51:51,,True,admin
1879,2025-03-20 17:52:55,YG026,2025-03-20 17:52:55,,True,admin
1880,2025-03-20 17:58:13,YG026,2025-03-20 17:58:13,,True,admin
1881,2025-03-20 17:59:51,YG026,2025-03-20 17:59:51,,True,admin
1882,2025-03-20 18:01:54,YG013,2025-03-20 18:01:54,,True,admin
1883,2025-03-20 18:01:54,YG026,2025-03-20 18:01:54,,True,admin
1884,2025-03-20 18:04:55,YG026,2025-03-20 18:04:55,,True,admin
1885,2025-03-20 18:07:03,YG026,2025-03-20 18:07:03,,True,admin
1886,2025-03-20 18:11:59,YG026,2025-03-20 18:11:59,,True,admin
1887,2025-03-20 18:14:38,YG026,2025-03-20 18:14:38,,True,admin
1888,2025-03-20 18:17:01,YG026,2025-03-20 18:17:01,,True,admin
1889,2025-03-20 18:20:39,YG026,2025-03-20 18:20:39,,True,admin
1890,2025-03-20 18:29:04,YG026,2025-03-20 18:29:04,,True,admin
1891,2025-03-20 18:30:55,YG026,2025-03-20 18:30:55,,True,admin
1892,2025-03-20 18:31:31,YG016,2025-03-20 18:31:31,,True,admin
1893,2025-03-20 18:31:46,YG013,2025-03-20 18:31:46,,True,admin
1894,2025-03-20 18:32:32,YG026,2025-03-20 18:32:32,,True,admin
1895,2025-03-20 18:33:27,YG013,2025-03-20 18:33:27,,True,admin
1896,2025-03-20 18:34:24,YG026,2025-03-20 18:34:24,,True,admin
1897,2025-03-20 18:36:08,YG026,2025-03-20 18:36:08,,True,admin
1898,2025-03-20 18:38:13,YG026,2025-03-20 18:38:13,,True,admin
1899,2025-03-20 18:40:07,YG026,2025-03-20 18:40:07,,True,admin
1900,2025-03-20 18:44:47,YG026,2025-03-20 18:44:47,,True,admin
1901,2025-03-20 18:45:03,YG016,2025-03-20 18:45:03,,True,admin
1902,2025-03-20 18:47:07,YG026,2025-03-20 18:47:07,,True,admin
1903,2025-03-20 18:52:05,YG026,2025-03-20 18:52:05,,True,admin
1904,2025-03-20 18:53:49,YG026,2025-03-20 18:53:49,,True,admin
1905,2025-03-20 18:55:37,YG026,2025-03-20 18:55:37,,True,admin
1906,2025-03-20 19:39:58,YG026,2025-03-20 19:39:58,,True,admin
1907,2025-03-20 19:43:18,YG013,2025-03-20 19:43:18,,True,admin
1908,2025-03-20 19:45:03,YG013,2025-03-20 19:45:03,,True,admin
1909,2025-03-20 19:53:16,YG016,2025-03-20 19:53:16,,True,admin
1909,2025-03-30 15:23:41,YG003,2025-03-30 15:23:41,,True,admin
1910,2025-03-20 19:57:16,YG026,2025-03-20 19:57:16,,True,admin
1911,2025-03-20 19:58:27,YG026,2025-03-20 19:58:27,,True,admin
1912,2025-03-20 19:58:41,YG026,2025-03-20 19:58:41,,True,admin
1913,2025-03-20 19:59:49,YG026,2025-03-20 19:59:49,,True,admin
1914,2025-03-20 20:07:58,YG026,2025-03-20 20:07:58,,True,admin
1915,2025-03-20 20:14:15,YG026,2025-03-20 20:14:15,,True,admin
1916,2025-03-20 20:43:09,YG019,2025-03-20 20:43:09,,True,admin
1917,2025-03-20 21:11:50,YG026,2025-03-20 21:11:50,,True,admin
1918,2025-03-20 21:19:35,YG026,2025-03-20 21:19:35,,True,admin
1919,2025-03-20 21:36:46,YG026,2025-03-20 21:36:46,,True,admin
1920,2025-03-20 21:40:38,YG026,2025-03-20 21:40:38,,True,admin
1921,2025-03-20 21:44:45,YG026,2025-03-20 21:44:45,,True,admin
1922,2025-03-20 23:01:39,YG019,2025-03-20 23:01:39,,True,admin
1923,2025-03-20 23:03:22,YG026,2025-03-20 23:03:22,,True,admin
1924,2025-03-20 23:30:35,YG023,2025-03-20 23:30:35,,True,admin
1925,2025-03-20 23:49:35,YG026,2025-03-20 23:49:35,,True,admin
1926,2025-03-20 23:55:40,YG026,2025-03-20 23:55:40,,True,admin
1927,2025-03-21 01:52:03,YG016,2025-03-21 01:52:03,,True,admin
1928,2025-03-21 10:15:00,YG026,2025-03-21 10:15:00,,True,admin
1929,2025-03-21 11:06:17,YG016,2025-03-21 11:06:17,,True,admin
1930,2025-03-21 11:07:00,YG016,2025-03-21 11:07:00,,True,admin
1931,2025-03-21 12:09:47,YG003,2025-03-21 12:09:47,,True,admin
1931,2025-03-21 12:37:38,YG016,2025-03-21 12:37:38,,True,admin
1932,2025-03-21 12:13:26,YG003,2025-03-21 12:13:26,,True,admin
1932,2025-03-21 14:15:59,YG016,2025-03-21 14:15:59,,True,admin
1933,2025-03-21 12:15:41,YG003,2025-03-21 12:15:41,,True,admin
1933,2025-03-21 12:49:31,YG016,2025-03-21 12:49:31,,True,admin
1934,2025-03-21 13:04:24,YG019,2025-03-21 13:04:24,,True,admin
1935,2025-03-21 17:59:29,YG026,2025-03-21 17:59:29,,True,admin
1936,2025-03-21 18:00:33,YG026,2025-03-21 18:00:33,,True,admin
1937,2025-03-21 18:47:34,YG022,2025-03-21 18:47:34,,True,admin
1938,2025-03-21 22:41:30,YG019,2025-03-21 22:41:30,,True,admin
1939,2025-03-21 23:10:27,YG016,2025-03-21 23:10:27,,True,admin
1940,2025-03-22 08:15:47,YG003,2025-03-22 08:15:47,,True,admin
1941,2025-03-22 08:18:09,YG003,2025-03-22 08:18:09,,True,admin
1942,2025-03-22 10:50:59,YG016,2025-03-22 10:50:59,,True,admin
1942,2025-03-30 15:40:46,YG003,2025-03-30 15:40:46,,True,admin
1943,2025-03-22 13:39:49,YG026,2025-03-22 13:39:49,,True,admin
1944,2025-03-22 14:18:27,YG013,2025-03-22 14:18:27,,True,admin
1945,2025-03-22 14:20:08,YG013,2025-03-22 14:20:08,,True,admin
1946,2025-03-22 14:28:09,YG026,2025-03-22 14:28:09,,True,admin
1947,2025-03-22 14:37:52,YG026,2025-03-22 14:37:52,,True,admin
1948,2025-03-22 15:07:45,YG013,2025-03-22 15:07:45,,True,admin
1949,2025-03-22 15:31:18,YG026,2025-03-22 15:31:18,,True,admin
1950,2025-03-22 15:33:53,YG026,2025-03-22 15:33:53,,True,admin
1951,2025-03-22 15:36:52,YG026,2025-03-22 15:36:52,,True,admin
1952,2025-03-22 15:38:56,YG026,2025-03-22 15:38:56,,True,admin
1953,2025-03-22 15:46:37,YG026,2025-03-22 15:46:37,,True,admin
1954,2025-03-22 15:52:12,YG026,2025-03-22 15:52:12,,True,admin
1955,2025-03-22 15:57:52,YG026,2025-03-22 15:57:52,,True,admin
1956,2025-03-22 15:59:19,YG026,2025-03-22 15:59:19,,True,admin
1957,2025-03-22 16:03:47,YG026,2025-03-22 16:03:47,,True,admin
1958,2025-03-22 16:08:46,YG026,2025-03-22 16:08:46,,True,admin
1959,2025-03-22 16:11:51,YG023,2025-03-22 16:11:51,,True,admin
1960,2025-03-22 16:12:24,YG023,2025-03-22 16:12:24,,True,admin
1961,2025-03-22 16:12:46,YG026,2025-03-22 16:12:46,,True,admin
1962,2025-03-22 16:12:53,YG023,2025-03-22 16:12:53,,True,admin
1963,2025-03-22 16:13:58,YG026,2025-03-22 16:13:58,,True,admin
1964,2025-03-22 16:14:12,YG026,2025-03-22 16:14:12,,True,admin
1965,2025-03-22 16:15:21,YG026,2025-03-22 16:15:21,,True,admin
1966,2025-03-22 16:15:35,YG023,2025-03-22 16:15:35,,True,admin
1967,2025-03-22 16:15:55,YG023,2025-03-22 16:15:55,,True,admin
1968,2025-03-22 16:19:07,YG023,2025-03-22 16:19:07,,True,admin
1969,2025-03-22 16:19:23,YG026,2025-03-22 16:19:23,,True,admin
1970,2025-03-22 16:23:01,YG026,2025-03-22 16:23:01,,True,admin
1971,2025-03-22 16:23:03,YG026,2025-03-22 16:23:03,,True,admin
1972,2025-03-22 16:25:14,YG026,2025-03-22 16:25:14,,True,admin
1973,2025-03-22 16:26:50,YG026,2025-03-22 16:26:50,,True,admin
1974,2025-03-22 16:28:31,YG026,2025-03-22 16:28:31,,True,admin
1975,2025-03-22 16:29:59,YG026,2025-03-22 16:29:59,,True,admin
1976,2025-03-22 16:45:12,YG026,2025-03-22 16:45:12,,True,admin
1977,2025-03-22 17:03:04,YG026,2025-03-22 17:03:04,,True,admin
1978,2025-03-22 17:07:21,YG026,2025-03-22 17:07:21,,True,admin
1979,2025-03-22 17:42:15,YG026,2025-03-22 17:42:15,,True,admin
1980,2025-03-22 17:47:17,YG016,2025-03-22 17:47:17,,True,admin
1981,2025-03-22 18:04:33,YG023,2025-03-22 18:04:33,,True,admin
1982,2025-03-22 19:04:27,YG014,2025-03-22 19:04:27,,True,admin
1983,2025-03-22 19:10:01,YG014,2025-03-22 19:10:01,,True,admin
1984,2025-03-22 19:10:27,YG014,2025-03-22 19:10:27,,True,admin
1985,2025-03-22 19:12:33,YG014,2025-03-22 19:12:33,,True,admin
1986,2025-03-22 19:13:10,YG004,2025-03-22 19:13:10,,True,admin
1987,2025-03-22 19:14:51,YG027,2025-03-22 19:14:51,,True,admin
1988,2025-03-22 19:24:12,YG014,2025-03-22 19:24:12,,True,admin
