node_id,hull,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
OTND00000526,لجنة تطوير شبيبات الشمال,2026-05-26 19:41:04,,True,admin
OTND00000527,لجنة تطوير شبيبات الشمال,2026-05-26 19:41:04,,True,admin
OTND00000528,لجنة التدريب والتطوير,2026-05-26 19:41:04,,True,admin
OTND00000529,لجنة التدريب والتطوير,2026-05-26 19:41:04,,True,admin
OTND00000530,لجنة التدريب والتطوير,2026-05-26 19:41:04,,True,admin
OTND00000531,لجنة العلاقات العامة,2026-05-26 19:41:04,,True,admin
OTND00000532,لجنة العلاقات العامة,2026-05-26 19:41:04,,True,admin
OTND00000533,لجنة العلاقات العامة,2026-05-26 19:41:04,,True,admin
OTND00000534,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000535,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000536,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000537,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000538,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000539,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000540,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000541,لجنة الخدمة,2026-05-26 19:41:04,,True,admin
OTND00000542,لجنة الخدمة,2026-05-26 19:41:04,,True,admin
OTND00000543,لجنة الخدمة,2026-05-26 19:41:04,,True,admin
OTND00000544,لجنة الخدمة,2026-05-26 19:41:04,,True,admin
OTND00000545,لجنة الخدمة,2026-05-26 19:41:04,,True,admin
OTND00000546,لجنة الخدمة,2026-05-26 19:41:04,,True,admin
OTND00000547,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000547,منسقيّة الشرق الأوسط,2026-05-26 19:41:04,,True,admin
OTND00000548,شبيبة ستور,2026-05-26 19:41:04,,True,admin
OTND00000549,شبيبة ستور,2026-05-26 19:41:04,,True,admin
OTND00000550,المسرح,2026-05-26 19:41:04,,True,admin
OTND00000552,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000553,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000554,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000554,لجنة تطوير شبيبات الشمال,2026-05-26 19:41:04,,True,admin
OTND00000555,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000555,لجنة تطوير شبيبات الوسط,2026-05-26 19:41:04,,True,admin
OTND00000556,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000556,لجنة تطوير شبيبات الوسط,2026-05-26 19:41:04,,True,admin
OTND00000557,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000557,لجنة تطوير شبيبات الجنوب,2026-05-26 19:41:04,,True,admin
OTND00000558,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000558,لجنة النشاطات,2026-05-26 19:41:04,,True,admin
OTND00000559,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000559,لجنة العلاقات العامة,2026-05-26 19:41:04,,True,admin
OTND00000560,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000560,لجنة التدريب والتطوير,2026-05-26 19:41:04,,True,admin
OTND00000561,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000561,لجنة الإعلام,2026-05-26 19:41:04,,True,admin
OTND00000562,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000562,لجنة الخدمة,2026-05-26 19:41:04,,True,admin
OTND00000563,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000563,منسقيّة الشرق الأوسط,2026-05-26 19:41:04,,True,admin
OTND00000564,شبيبة ستور,2026-05-26 19:41:04,,True,admin
OTND00000565,شبيبة ستور,2026-05-26 19:41:04,,True,admin
OTND00000567,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000568,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000569,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000570,الأمانة العامة,2026-05-26 19:41:04,,True,admin
OTND00000570,منسقيّة الشرق الأوسط,2026-05-26 19:41:04,,True,admin
OTND31641638,مجلس الشبيبة,2026-05-29 11:19:23,,True,admin
OTND31641639,مجلس الشبيبة,2026-05-29 11:19:23,,True,admin
OTND31641640,مجلس الشبيبة,2026-05-29 11:20:53,,True,admin
OTND31641641,مجلس الشبيبة,2026-05-29 11:21:54,,True,admin
OTND31641641,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:21:54,,True,admin
OTND31641642,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:21:54,,True,admin
OTND31641643,مجلس الشبيبة,2026-05-29 11:21:54,,True,admin
OTND31641643,مجلس فئتيّ الإعدادي والثانوي,2026-05-29 11:21:54,,True,admin
OTND31641644,مجلس فئتيّ الإعدادي والثانوي,2026-05-29 11:22:24,,True,admin
OTND33223132,اللجنة الروحيّة و لجنة المواضيع,2026-05-29 11:33:31,,True,admin
OTND33223132,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:33:31,,True,admin
OTND33223133,لجنة عمل المحبة,2026-05-29 11:33:31,,True,admin
OTND33223133,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:33:31,,True,admin
OTND33223142,اللجنة الاجتماعيّة,2026-05-29 11:33:31,,True,admin
OTND33223142,مجلس فئتيّ الإعدادي والثانوي,2026-05-29 11:33:31,,True,admin
OTND33223142,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:33:31,,True,admin
OTND33223151,لجنة النشاطات,2026-05-29 11:33:31,,True,admin
OTND33223151,مجلس فئتيّ الإعدادي والثانوي,2026-05-29 11:33:31,,True,admin
OTND33223151,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:33:31,,True,admin
OTND33223160,اللجنة الإعلاميّة,2026-05-29 11:36:01,,True,admin
OTND33223160,مجلس فئتيّ الإعدادي والثانوي,2026-05-29 11:36:01,,True,admin
OTND33223160,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:36:01,,True,admin
OTND33223169,لجنة التنظيم,2026-05-29 11:36:01,,True,admin
OTND33223169,مجلس فئتيّ الإعدادي والثانوي,2026-05-29 11:36:01,,True,admin
OTND33223169,مجلس فئتيّ الجامعيّة والعاملة,2026-05-29 11:36:01,,True,admin
OTND33223180,اللجنة الإعلاميّة,2026-05-29 11:37:51,,True,admin
OTND33223181,اللجنة الإعلاميّة,2026-05-29 11:37:51,,True,admin
OTND33223182,اللجنة الإعلاميّة,2026-05-29 11:37:51,,True,admin
OTND31641642,مجلس الشبيبة,2026-05-29 11:39:47,,True,admin
OTND31641644,مجلس الشبيبة,2026-05-29 11:39:47,,True,admin
OTND39656440,الأمانة العامة,2026-05-29 13:24:05,,True,admin
OTND39656440,لجنة العاملة,2026-05-29 13:24:05,,True,admin
OTND39656441,لجنة العاملة,2026-05-29 13:24:05,,True,admin
OTND39656442,لجنة العاملة,2026-05-29 13:24:05,,True,admin
OTND39656443,لجنة العاملة,2026-05-29 13:24:05,,True,admin
OTND39656444,لجنة العاملة,2026-05-29 13:24:05,,True,admin
OTND39656445,منسقيّة الشرق الأوسط,2026-05-29 13:24:05,,True,admin
OTND39656446,الأمانة العامة,2026-05-29 13:24:05,,True,admin
OTND39656446,لجنة الجامعيّة,2026-05-29 13:24:05,,True,admin
OTND39656447,لجنة الجامعيّة,2026-05-29 13:24:05,,True,admin
OTND39656448,لجنة الجامعيّة,2026-05-29 13:24:05,,True,admin
OTND39656449,لجنة الجامعيّة,2026-05-29 13:24:05,,True,admin
OTND39656450,لجنة الجامعيّة,2026-05-29 13:24:05,,True,admin
OTND39656451,الأمانة العامة,2026-05-29 13:24:05,,True,admin
OTND39656451,لجنة الثانوي,2026-05-29 13:24:05,,True,admin
OTND39656452,لجنة الثانوي,2026-05-29 13:24:05,,True,admin
OTND39656453,لجنة الثانوي,2026-05-29 13:24:05,,True,admin
OTND39656454,لجنة الثانوي,2026-05-29 13:24:05,,True,admin
OTND39656455,لجنة الثانوي,2026-05-29 13:24:05,,True,admin
OTND39656456,لجنة الثانوي,2026-05-29 13:24:05,,True,admin
OTND39656457,لجنة الثانوي,2026-05-29 13:24:05,,True,admin
OTND39656458,الأمانة العامة,2026-05-29 13:24:05,,True,admin
OTND39656458,لجنة الإعدادي,2026-05-29 13:24:05,,True,admin
OTND39656459,لجنة الإعدادي,2026-05-29 13:24:05,,True,admin
OTND39656460,لجنة الإعدادي,2026-05-29 13:24:05,,True,admin
OTND39656461,لجنة الإعدادي,2026-05-29 13:24:05,,True,admin
OTND39656462,لجنة الإعدادي,2026-05-29 13:24:05,,True,admin
OTND39656463,لجنة الإعدادي,2026-05-29 13:24:05,,True,admin
OTND39656464,لجنة الإعدادي,2026-05-29 13:24:05,,True,admin
OTND39656465,الأمانة العامة,2026-05-29 13:24:05,,True,admin
OTND39656465,لجنة البراعم,2026-05-29 13:24:05,,True,admin
OTND39656466,لجنة البراعم,2026-05-29 13:24:05,,True,admin
OTND39656467,لجنة البراعم,2026-05-29 13:24:05,,True,admin
OTND39656468,لجنة البراعم,2026-05-29 13:24:05,,True,admin
OTND39656469,لجنة البراعم,2026-05-29 13:24:05,,True,admin
OTND39656470,لجنة البراعم,2026-05-29 13:24:05,,True,admin
OTND39656471,لجنة البراعم,2026-05-29 13:24:05,,True,admin
OTND39656472,الأمانة العامة,2026-05-29 13:30:50,,True,admin
OTND39656472,لجنة العلاقات العامة,2026-05-29 13:30:50,,True,admin
OTND39656473,لجنة العلاقات العامة,2026-05-29 13:30:50,,True,admin
OTND39656474,لجنة العلاقات العامة,2026-05-29 13:30:50,,True,admin
OTND39656475,لجنة العلاقات العامة,2026-05-29 13:30:50,,True,admin
OTND39656476,لجنة العلاقات العامة,2026-05-29 13:30:50,,True,admin
OTND39656477,الأمانة العامة,2026-05-29 13:30:50,,True,admin
OTND39656477,لجنة الابتكار,2026-05-29 13:30:50,,True,admin
OTND39656478,الأمانة العامة,2026-05-29 13:30:50,,True,admin
OTND39656478,لجنة الإعلام,2026-05-29 13:30:50,,True,admin
OTND39656479,لجنة الإعلام,2026-05-29 13:30:50,,True,admin
OTND39656480,لجنة الإعلام,2026-05-29 13:30:50,,True,admin
OTND39656481,لجنة الإعلام,2026-05-29 13:30:50,,True,admin
OTND39656482,لجنة الإعلام,2026-05-29 13:30:50,,True,admin
OTND39656483,لجنة الإعلام,2026-05-29 13:30:50,,True,admin
OTND39656484,لجنة الإعلام,2026-05-29 13:30:50,,True,admin
OTND39656486,الأمانة العامة,2026-05-29 13:36:11,,True,admin
OTND39656486,لجنة التدريب والتطوير,2026-05-29 13:36:11,,True,admin
OTND39656487,لجنة التدريب والتطوير,2026-05-29 13:36:11,,True,admin
OTND39656488,لجنة التدريب والتطوير,2026-05-29 13:36:11,,True,admin
OTND39656489,لجنة التدريب والتطوير,2026-05-29 13:36:11,,True,admin
OTND39656490,الأمانة العامة,2026-05-29 13:36:11,,True,admin
OTND39656490,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656491,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656492,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656493,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656494,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656495,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656496,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656497,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656498,لجنة الخدمة,2026-05-29 13:36:11,,True,admin
OTND39656499,الفرقة الموسيقيّة JEC Band,2026-05-29 13:36:11,,True,admin
OTND39656499,الأمانة العامة,2026-05-29 13:36:11,,True,admin
OTND39656500,الفرقة الموسيقيّة JEC Band,2026-05-29 13:36:11,,True,admin
OTND39656501,الفرقة الموسيقيّة JEC Band,2026-05-29 13:36:11,,True,admin
OTND39656503,الفرقة الموسيقيّة JEC Band,2026-05-29 13:41:53,,True,admin
OTND39656504,الفرقة الموسيقيّة JEC Band,2026-05-29 13:46:36,,True,admin
OTND39656505,الفرقة الموسيقيّة JEC Band,2026-05-29 13:46:36,,True,admin
OTND39656507,الفرقة الموسيقيّة JEC Band,2026-05-29 13:49:08,,True,admin
OTND39656508,الفرقة الموسيقيّة JEC Band,2026-05-29 13:49:08,,True,admin
OTND39656509,الفرقة الموسيقيّة JEC Band,2026-05-29 13:49:08,,True,admin
OTND39656510,الفرقة الموسيقيّة JEC Band,2026-05-29 13:49:08,,True,admin
OTND39656511,الفرقة الموسيقيّة JEC Band,2026-05-29 13:49:08,,True,admin
OTND39656513,شبيبة ستور,2026-05-29 13:49:08,,True,admin
OTND39656514,شبيبة ستور,2026-05-29 13:49:08,,True,admin
OTND39656516,المسرح,2026-05-29 13:50:15,,True,admin
OTND39656517,عائلات الشبيبة,2026-05-29 13:50:15,,True,admin
OTND39656519,عائلات الشبيبة,2026-05-29 13:51:18,,True,admin
OTND39656520,الاستشارات,2026-05-29 13:51:43,,True,admin
