period_id,node_id,person_id,role,visibility,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
OTPD000024,OTND00000529,265,لجنة التدريب والتطوير,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000530,647,لجنة التدريب والتطوير,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000531,322,لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000532,25,لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000533,271,لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000534,254,لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000535,224,لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000536,155,لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000537,184,لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000538,1387,لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000539,1373,لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000540,918,لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000541,1384,لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000542,1308,لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000543,1072,لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000544,966,لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000545,449,لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000546,1253,لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000547,965,منسق الشرق الأوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000548,1050,مدير شبيبة ستور,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000549,3103,موظف شبيبة ستور,public,2026-05-26 19:41:04,,True,admin
OTPD000024,OTND00000550,1272,مسؤول المسرح,public,2026-05-26 19:41:04,2026-05-30 16:54:18,False,admin
OTPD000024,OTND00000550,1272,مسؤول المسرح,admin_only,2026-05-30 16:54:18,,True,admin
OTPD000024,OTND00000551,1287,مدير مكتب الأمانة,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000552,3102,المرشد الروحيّ العام,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000553,965,الأمين العام,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000554,1281,مسؤول لجنة تطوير شبيبات الشمال,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000555,948,مسؤول لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000556,141,مسؤول لجنة تطوير شبيبات الوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000557,1291,مسؤول لجنة تطوير شبيبات الجنوب,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000558,968,مسؤول لجنة النشاطات,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000559,1,مسؤول لجنة العلاقات العامة,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000560,1067,مسؤول لجنة التدريب والتطوير,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000561,1347,مسؤول لجنة الإعلام,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000562,1050,مسؤول لجنة الخدمة,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000563,965,منسق الشرق الأوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000564,1050,مدير شبيبة ستور,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000565,3103,موظف شبيبة ستور,public,2026-05-26 19:41:04,,True,admin
OTPD000025,OTND00000566,1287,مدير مكتب الأمانة,public,2026-05-26 19:41:04,,True,admin
OTPD000026,OTND00000567,3102,المرشد الروحيّ العام,public,2026-05-26 19:41:04,,True,admin
OTPD000026,OTND00000568,965,الأمين العام,public,2026-05-26 19:41:04,,True,admin
OTPD000026,OTND00000569,1067,نائب الأمين العام,public,2026-05-26 19:41:04,,True,admin
OTPD000026,OTND00000570,1271,منسق الشرق الأوسط,public,2026-05-26 19:41:04,,True,admin
OTPD000027,OTND31641638,298,المسؤول العام,public,2026-05-29 11:19:23,,True,admin
OTPD000027,OTND31641639,3185,المرشد الروحي,public,2026-05-29 11:19:23,,True,admin
OTPD000027,OTND31641640,3186,نائب المسؤول العام,public,2026-05-29 11:20:53,,True,admin
OTPD000027,OTND31641641,313,مسؤول فئتيّ الجامعيّة والعاملة,public,2026-05-29 11:21:54,,True,admin
OTPD000027,OTND31641642,498,مجلس فئتيّ الجامعيّة والعاملة,public,2026-05-29 11:21:54,,True,admin
OTPD000027,OTND31641643,3186,مسؤول فئتيّ الإعدادي والثانوي,public,2026-05-29 11:21:54,,True,admin
OTPD000027,OTND31641644,,,public,2026-05-29 11:21:54,2026-05-29 11:22:24,False,admin
OTPD000027,OTND31641644,3187,مجلس فئتيّ الإعدادي والثانوي,public,2026-05-29 11:22:24,,True,admin
OTPD000027,OTND33223132,847,اللجنة الروحيّة و لجنة المواضيع,public,2026-05-29 11:33:31,2026-05-29 11:34:14,False,admin
OTPD000027,OTND33223132,847,مسؤول اللجنة الروحيّة و لجنة المواضيع,public,2026-05-29 11:34:14,,True,admin
OTPD000027,OTND33223133,84,لجنة عمل المحبة,public,2026-05-29 11:33:31,2026-05-29 11:34:14,False,admin
OTPD000027,OTND33223133,84,مسؤول لجنة عمل المحبة,public,2026-05-29 11:34:14,,True,admin
OTPD000027,OTND33223142,84,اللجنة الاجتماعيّة,public,2026-05-29 11:33:31,2026-05-29 11:34:14,False,admin
OTPD000027,OTND33223142,84,مسؤول اللجنة الاجتماعيّة,public,2026-05-29 11:34:14,,True,admin
OTPD000027,OTND33223151,170,مسؤول لجنة النشاطات,public,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND33223160,1072,مسؤول اللجنة الإعلاميّة,public,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND33223169,498,مسؤول لجنة التنظيم,public,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND33223178,1072,أمين السر,public,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND33223179,298,أمين الصندوق,public,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND33223180,170,اللجنة الإعلاميّة,public,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND33223181,1053,اللجنة الإعلاميّة,public,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND33223182,793,اللجنة الإعلاميّة,public,2026-05-29 11:37:51,,True,admin
OTPD000026,OTND39656440,1291,مسؤول لجنة العاملة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656441,253,لجنة العاملة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656442,574,لجنة العاملة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656443,968,لجنة العاملة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656444,1132,لجنة العاملة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656445,1280,نائب منسق الشرق الأوسط,public,2026-05-29 13:24:05,2026-05-30 16:58:17,False,admin
OTPD000026,OTND39656445,1280,نائب منسق الشرق الأوسط,admin_only,2026-05-30 16:58:17,,True,admin
OTPD000026,OTND39656446,1126,مسؤول لجنة الجامعيّة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656447,363,لجنة الجامعيّة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656448,1279,لجنة الجامعيّة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656449,25,لجنة الجامعيّة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656450,1295,لجنة الجامعيّة,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656451,1281,مسؤول لجنة الثانوي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656452,1253,لجنة الثانوي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656453,245,لجنة الثانوي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656454,1306,لجنة الثانوي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656455,148,لجنة الثانوي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656456,1129,لجنة الثانوي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656457,265,لجنة الثانوي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656458,948,مسؤول لجنة الإعدادي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656459,62,لجنة الإعدادي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656460,16,لجنة الإعدادي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656461,141,لجنة الإعدادي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656462,863,لجنة الإعدادي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656463,94,لجنة الإعدادي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656464,298,لجنة الإعدادي,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656465,594,مسؤول لجنة البراعم,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656466,449,لجنة البراعم,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656467,263,لجنة البراعم,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656468,104,لجنة البراعم,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656469,232,لجنة البراعم,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656470,254,لجنة البراعم,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656471,1270,لجنة البراعم,public,2026-05-29 13:24:05,,True,admin
OTPD000026,OTND39656472,1280,مسؤول لجنة العلاقات العامة,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656473,1,لجنة العلاقات العامة,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656474,164,لجنة العلاقات العامة,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656475,2114,لجنة العلاقات العامة,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656476,172,لجنة العلاقات العامة,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656477,1067,مسؤول لجنة الابتكار,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656478,1347,مسؤول لجنة الإعلام,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656479,1387,لجنة الإعلام,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656480,918,لجنة الإعلام,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656481,1373,لجنة الإعلام,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656482,647,لجنة الإعلام,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656483,273,لجنة الإعلام,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656484,184,لجنة الإعلام,public,2026-05-29 13:30:50,,True,admin
OTPD000026,OTND39656486,3188,مسؤول لجنة التدريب والتطوير,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656487,224,لجنة التدريب والتطوير,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656488,805,لجنة التدريب والتطوير,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656489,56,لجنة التدريب والتطوير,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656490,1285,مسؤول لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656491,1308,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656492,127,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656493,55,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656494,67,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656495,1072,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656496,48,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656497,1050,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656498,1307,لجنة الخدمة,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656499,1290,مسؤول الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656500,1293,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656501,1294,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:36:11,,True,admin
OTPD000026,OTND39656503,3189,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:41:53,,True,admin
OTPD000026,OTND39656504,1292,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:46:36,,True,admin
OTPD000026,OTND39656505,1309,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:46:36,,True,admin
OTPD000026,OTND39656507,1310,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:49:08,,True,admin
OTPD000026,OTND39656508,1311,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:49:08,,True,admin
OTPD000026,OTND39656509,1289,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:49:08,,True,admin
OTPD000026,OTND39656510,3190,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:49:08,,True,admin
OTPD000026,OTND39656511,1059,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 13:49:08,,True,admin
OTPD000026,OTND39656512,1287,مدير مكتب الأمانة,public,2026-05-29 13:49:08,,True,admin
OTPD000026,OTND39656513,1273,مدير شبيبة ستور,public,2026-05-29 13:49:08,2026-05-29 14:16:43,False,admin
OTPD000026,OTND39656513,1050,مدير شبيبة ستور,public,2026-05-29 14:16:43,,True,admin
OTPD000026,OTND39656514,3103,موظف شبيبة ستور,public,2026-05-29 13:49:08,,True,admin
OTPD000026,OTND39656516,1272,مسؤول المسرح,public,2026-05-29 13:50:15,2026-05-30 16:55:07,False,admin
OTPD000026,OTND39656516,1272,مسؤول المسرح,admin_only,2026-05-30 16:55:07,,True,admin
OTPD000026,OTND39656517,3191,مسؤول عائلات الشبيبة,public,2026-05-29 13:50:15,2026-05-30 16:55:07,False,admin
OTPD000026,OTND39656517,3191,مسؤول عائلات الشبيبة,admin_only,2026-05-30 16:55:07,,True,admin
OTPD000026,OTND39656519,3192,مسؤول عائلات الشبيبة,public,2026-05-29 13:51:18,2026-05-30 16:55:07,False,admin
OTPD000026,OTND39656519,3192,مسؤول عائلات الشبيبة,admin_only,2026-05-30 16:55:07,,True,admin
OTPD000026,OTND39656520,3193,مسؤول الاستشارات,public,2026-05-29 13:51:43,2026-05-30 16:55:07,False,admin
OTPD000026,OTND39656520,3193,مسؤول الاستشارات,admin_only,2026-05-30 16:55:07,,True,admin
OTPD000028,OTND00000567,3102,المرشد الروحيّ العام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND00000568,965,الأمين العام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND00000569,1067,نائب الأمين العام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND00000570,1271,منسق الشرق الأوسط,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656440,1291,مسؤول لجنة العاملة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656441,253,لجنة العاملة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656442,574,لجنة العاملة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656443,968,لجنة العاملة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656444,1132,لجنة العاملة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656445,1280,نائب منسق الشرق الأوسط,public,2026-05-29 14:15:38,2026-05-30 16:58:31,False,admin
OTPD000028,OTND39656445,1280,نائب منسق الشرق الأوسط,admin_only,2026-05-30 16:58:31,,True,admin
OTPD000028,OTND39656446,1126,مسؤول لجنة الجامعيّة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656447,363,لجنة الجامعيّة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656448,1279,لجنة الجامعيّة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656449,25,لجنة الجامعيّة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656450,1295,لجنة الجامعيّة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656451,1281,مسؤول لجنة الثانوي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656452,1253,لجنة الثانوي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656453,245,لجنة الثانوي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656454,1306,لجنة الثانوي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656455,148,لجنة الثانوي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656456,1129,لجنة الثانوي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656457,265,لجنة الثانوي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656458,948,مسؤول لجنة الإعدادي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656459,62,لجنة الإعدادي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656460,16,لجنة الإعدادي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656461,141,لجنة الإعدادي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656462,863,لجنة الإعدادي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656463,94,لجنة الإعدادي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656464,298,لجنة الإعدادي,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656465,594,مسؤول لجنة البراعم,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656466,449,لجنة البراعم,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656467,263,لجنة البراعم,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656468,104,لجنة البراعم,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656469,232,لجنة البراعم,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656470,254,لجنة البراعم,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656471,1270,لجنة البراعم,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656472,1280,مسؤول لجنة العلاقات العامة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656473,1,لجنة العلاقات العامة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656474,164,لجنة العلاقات العامة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656475,2114,لجنة العلاقات العامة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656476,172,لجنة العلاقات العامة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656477,1067,مسؤول لجنة الابتكار,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656478,1347,مسؤول لجنة الإعلام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656479,1387,لجنة الإعلام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656480,918,لجنة الإعلام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656481,1373,لجنة الإعلام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656482,647,لجنة الإعلام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656483,273,لجنة الإعلام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656484,184,لجنة الإعلام,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656486,3188,مسؤول لجنة التدريب والتطوير,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656487,224,لجنة التدريب والتطوير,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656488,805,لجنة التدريب والتطوير,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656489,56,لجنة التدريب والتطوير,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656490,1285,مسؤول لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656491,1308,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656492,127,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656493,55,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656494,67,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656495,1072,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656496,48,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656497,1050,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656498,1307,لجنة الخدمة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656499,1290,مسؤول الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656500,1293,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656501,1294,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656503,3189,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656504,1292,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656505,1309,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656507,1310,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656508,1311,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656509,1289,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656510,3190,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656511,1059,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656512,1287,مدير مكتب الأمانة,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656513,1050,مدير شبيبة ستور,public,2026-05-29 14:15:38,2026-05-29 14:16:26,False,admin
OTPD000028,OTND39656513,1273,مدير شبيبة ستور,public,2026-05-29 14:16:26,,True,admin
OTPD000028,OTND39656514,3103,موظف شبيبة ستور,public,2026-05-29 14:15:38,,True,admin
OTPD000028,OTND39656516,1272,مسؤول المسرح,public,2026-05-29 14:15:38,2026-05-30 16:55:46,False,admin
OTPD000028,OTND39656516,1272,مسؤول المسرح,admin_only,2026-05-30 16:55:46,,True,admin
OTPD000028,OTND39656517,3191,مسؤول عائلات الشبيبة,public,2026-05-29 14:15:38,2026-05-30 16:55:46,False,admin
OTPD000028,OTND39656517,3191,مسؤول عائلات الشبيبة,admin_only,2026-05-30 16:55:46,,True,admin
OTPD000028,OTND39656519,3192,مسؤول عائلات الشبيبة,public,2026-05-29 14:15:38,2026-05-30 16:55:46,False,admin
OTPD000028,OTND39656519,3192,مسؤول عائلات الشبيبة,admin_only,2026-05-30 16:55:46,,True,admin
OTPD000028,OTND39656520,3193,مسؤول الاستشارات,public,2026-05-29 14:15:38,2026-05-30 16:55:46,False,admin
OTPD000028,OTND39656520,3193,مسؤول الاستشارات,admin_only,2026-05-30 16:55:46,,True,admin
OTPD000029,OTND00000567,3102,المرشد الروحيّ العام,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND00000568,965,الأمين العام,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND00000569,1067,نائب الأمين العام,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND00000570,1271,منسق الشرق الأوسط,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656440,1291,مسؤول لجنة العاملة,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656445,1280,نائب منسق الشرق الأوسط,public,2026-05-29 14:20:30,2026-05-30 16:58:43,False,admin
OTPD000029,OTND39656445,1280,نائب منسق الشرق الأوسط,admin_only,2026-05-30 16:58:43,,True,admin
OTPD000029,OTND39656446,1126,مسؤول لجنة الجامعيّة,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656451,1281,مسؤول لجنة الثانوي,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656458,948,مسؤول لجنة الإعدادي,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656465,594,مسؤول لجنة البراعم,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656472,1280,مسؤول لجنة العلاقات العامة,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656477,1067,مسؤول لجنة الابتكار,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656478,1347,مسؤول لجنة الإعلام,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656486,3188,مسؤول لجنة التدريب والتطوير,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656490,1285,مسؤول لجنة الخدمة,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656499,1290,مسؤول الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656500,1293,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656501,1294,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656503,3189,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656504,1292,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656505,1309,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656507,1310,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656508,1311,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656509,1289,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656510,3190,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656511,1059,عضو الفرقة الموسيقيّة JEC Band,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656512,1287,مدير مكتب الأمانة,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656513,1273,مدير شبيبة ستور,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656514,3103,موظف شبيبة ستور,public,2026-05-29 14:20:30,,True,admin
OTPD000029,OTND39656516,1272,مسؤول المسرح,public,2026-05-29 14:20:30,2026-05-30 16:56:19,False,admin
OTPD000029,OTND39656516,1272,مسؤول المسرح,admin_only,2026-05-30 16:56:19,,True,admin
OTPD000029,OTND39656517,3191,مسؤول عائلات الشبيبة,public,2026-05-29 14:20:30,2026-05-30 16:56:19,False,admin
