period_id,from_node_id,to_node_id,edge_type,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
OTPD000027,OTND31641638,OTND31641643,hierarchy,2026-05-29 11:21:54,,True,admin
OTPD000027,OTND31641641,OTND31641642,hierarchy,2026-05-29 11:21:54,,True,admin
OTPD000027,OTND31641643,OTND31641644,hierarchy,2026-05-29 11:22:24,,True,admin
OTPD000027,OTND31641641,OTND33223133,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641641,OTND33223132,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641642,OTND33223132,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641642,OTND33223133,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641641,OTND33223142,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641642,OTND33223142,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641643,OTND33223142,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641644,OTND33223142,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641641,OTND33223151,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641643,OTND33223151,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641642,OTND33223151,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641644,OTND33223151,hierarchy,2026-05-29 11:33:31,,True,admin
OTPD000027,OTND31641641,OTND33223160,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641642,OTND33223160,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641643,OTND33223160,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641644,OTND33223160,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641641,OTND33223169,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641642,OTND33223169,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641643,OTND33223169,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641644,OTND33223169,hierarchy,2026-05-29 11:36:01,,True,admin
OTPD000027,OTND31641638,OTND33223178,hierarchy,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND31641638,OTND33223179,hierarchy,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND33223160,OTND33223180,hierarchy,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND33223160,OTND33223181,hierarchy,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND33223160,OTND33223182,hierarchy,2026-05-29 11:37:51,,True,admin
OTPD000027,OTND31641638,OTND33223132,hierarchy,2026-05-29 11:39:47,,True,admin
OTPD000027,OTND31641638,OTND33223133,hierarchy,2026-05-29 11:39:47,,True,admin
OTPD000027,OTND31641638,OTND33223142,hierarchy,2026-05-29 11:39:47,,True,admin
OTPD000027,OTND31641638,OTND33223151,hierarchy,2026-05-29 11:39:47,,True,admin
OTPD000027,OTND31641638,OTND33223160,hierarchy,2026-05-29 11:39:47,,True,admin
OTPD000027,OTND31641638,OTND33223169,hierarchy,2026-05-29 11:39:47,,True,admin
