person_id,jec_year,is_current,responsibility_name,start_date,end_date,youth_group_id,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
141,2025,False,أمين الصندوق,,,YG012,2026-05-29 15:11:40,,True,admin
16,2025,False,مسؤول فئتيّ الإعدادي والثانوي,,,YG021,2026-05-29 15:12:23,,True,admin
94,2025,False,مسؤول فئة الإعدادي,,,YG027,2026-05-29 15:12:50,,True,admin
594,2025,False,أمين السر,,,YG003,2026-05-29 15:13:28,,True,admin
449,2025,False,مسؤول فئة البراعم,,,YG009,2026-05-29 15:14:22,,True,admin
449,2025,False,نائب المسؤول العام,,,YG009,2026-05-29 15:14:22,,True,admin
104,2025,False,مسؤول اللجنة الإعلاميّة,,,YG009,2026-05-29 15:14:48,,True,admin
104,,False,مسؤول فئة البراعم,,,YG009,2026-05-29 15:14:48,,True,admin
104,,False,مسؤول إعدادي,,,YG009,2026-05-29 15:14:48,,True,admin
647,2025,False,المسؤول العام,,,YG002,2026-05-29 15:15:57,,True,admin
647,2025,False,مسؤول اللجنة الإعلاميّة,,,YG002,2026-05-29 15:15:57,,True,admin
184,2025,False,اللجنة الإعلاميّة,,,YG005,2026-05-29 15:16:37,,True,admin
164,2025,False,مسؤول فئة الثانوي,,,YG009,2026-05-29 15:17:10,,True,admin
164,2025,False,مجلس الجامعيّة والعاملة,,,YG009,2026-05-29 15:17:10,,True,admin
2114,2025,False,مسؤول فئة الثانوي,,,YG023,2026-05-29 15:17:37,,True,admin
1,2025,False,مسؤول فئة الإعدادي,,,YG022,2026-05-29 15:18:06,,True,admin
56,2025,False,المسؤول العام,,,YG028,2026-05-29 15:18:37,,True,admin
56,2025,False,مسؤول فئة العاملة,,,YG028,2026-05-29 15:18:37,,True,admin
1308,2025,False,مجلس البراعم,,,YG007,2026-05-29 15:19:29,,True,admin
1308,2025,False,مسؤول لجنة الخدمة,,,YG007,2026-05-29 15:19:29,,True,admin
67,2025,False,المسؤول العام,,,YG013,2026-05-29 15:20:06,,True,admin
1050,2025,False,مسؤول فئة الإعدادي,,,YG023,2026-05-29 15:20:28,,True,admin
965,,False,المسؤول العام,,,YG011,2026-05-29 20:49:06,,True,admin
965,,False,مسؤول لجنة النشاطات,,,YG011,2026-05-29 20:49:06,,True,admin
965,,False,مسؤول لجنة المواضيع,,,YG011,2026-05-29 20:49:06,,True,admin
965,,False,أمين الصندوق,,,YG011,2026-05-29 20:49:06,,True,admin
965,,False,مسؤول التنظيم,,,YG011,2026-05-29 20:49:06,,True,admin
965,,False,مسؤول براعم,,,YG011,2026-05-29 20:49:06,,True,admin
965,,False,مسؤول إعدادي,,,YG011,2026-05-29 20:49:06,,True,admin
965,,False,المسؤول العام,,,YG011,2026-05-29 20:46:45,2026-05-29 20:49:06,False,admin
965,,True,مسؤول لجنة النشاطات,,,YG011,2026-05-29 20:46:45,2026-05-29 20:49:06,False,admin
965,,False,مسؤول لجنة المواضيع,,,YG011,2026-05-29 20:46:45,2026-05-29 20:49:06,False,admin
965,,False,أمين الصندوق,,,YG011,2026-05-29 20:46:45,2026-05-29 20:49:06,False,admin
965,,False,مسؤول التنظيم,,,YG011,2026-05-29 20:46:45,2026-05-29 20:49:06,False,admin
965,,False,مسؤول براعم,,,YG011,2026-05-29 20:46:45,2026-05-29 20:49:06,False,admin
965,,False,مسؤول إعدادي,,,YG011,2026-05-29 20:46:45,2026-05-29 20:49:06,False,admin
965,,False,المسؤول العام,,,YG011,2025-02-18 13:29:59,2026-05-29 20:46:45,False,admin
965,,False,مسؤول لجنة النشاطات,,,YG011,2025-02-18 13:29:59,2026-05-29 20:46:45,False,admin
965,,False,مسؤول لجنة المواضيع,,,YG011,2025-02-18 13:29:59,2026-05-29 20:46:45,False,admin
965,,False,أمين الصندوق,,,YG011,2025-02-18 13:29:59,2026-05-29 20:46:45,False,admin
965,,False,مسؤول التنظيم,,,YG011,2025-02-18 13:29:59,2026-05-29 20:46:45,False,admin
965,,False,مسؤول براعم,,,YG011,2025-02-18 13:29:59,2026-05-29 20:46:45,False,admin
965,,False,مسؤول إعدادي,,,YG011,2025-02-18 13:29:59,2026-05-29 20:46:45,False,admin
1050,2025,False,,,,YG023,2025-02-20 16:54:29,2026-05-29 15:20:28,False,admin
67,2025,False,,,,YG013,2025-01-31 11:13:51,2026-05-29 15:20:06,False,admin
1308,2025,False,مجلس البراعم,,,YG007,2025-03-09 20:05:01,2026-05-29 15:19:29,False,admin
56,2025,False,,,,YG028,2025-01-31 11:13:44,2026-05-29 15:18:37,False,admin
1,2025,False,,,,YG022,2025-01-31 11:12:21,2026-05-29 15:18:06,False,admin
2114,2025,False,,,,YG023,2025-03-29 11:41:15,2026-05-29 15:17:37,False,admin
164,2025,False,,,,YG009,2025-01-31 11:15:20,2026-05-29 15:17:10,False,admin
184,2025,False,,,,YG005,2025-01-31 11:15:41,2026-05-29 15:16:37,False,admin
647,2025,False,المسؤول العام,,,YG002,2025-02-02 12:05:00,2026-05-29 15:15:57,False,admin
104,2025,False,اللجنة الإعلاميّة,,,YG009,2025-01-31 11:14:34,2026-05-29 15:14:48,False,admin
104,,False,مسؤول فئة البراعم,,,YG009,2025-01-31 11:14:34,2026-05-29 15:14:48,False,admin
104,,False,مسؤول إعدادي,,,YG009,2025-01-31 11:14:34,2026-05-29 15:14:48,False,admin
449,2025,False,مسؤول براعم,,,YG009,2025-02-01 14:41:58,2026-05-29 15:14:22,False,admin
449,2025,False,نائب المسؤول العام,,,YG009,2025-02-01 14:41:58,2026-05-29 15:14:22,False,admin
594,2025,False,,,,YG003,2025-02-01 22:59:31,2026-05-29 15:13:28,False,admin
94,2025,False,,,,YG027,2025-01-31 11:14:27,2026-05-29 15:12:50,False,admin
16,2025,False,,,,YG021,2025-01-31 11:13:02,2026-05-29 15:12:23,False,admin
141,2025,False,المسؤول العام,,,YG012,2025-01-31 11:14:59,2026-05-29 15:11:40,False,admin
141,,False,مسؤول فئة الإعدادي,,,YG012,2025-01-31 11:14:59,2026-05-29 15:11:40,False,admin
148,2025,False,,,,YG009,2025-01-31 11:15:06,2026-05-29 15:10:19,False,admin
363,2025,False,,,,YG027,2025-01-31 19:53:05,2026-05-29 15:09:20,False,admin
25,2025,False,,,,YG005,2025-01-31 11:13:12,2026-05-29 15:04:00,False,admin
177,2025.0,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG002,2026-05-27 20:33:23,2026-05-27 20:33:42,False,admin
177,,False,مسؤول براعم,,,YG002,2026-05-27 20:33:23,2026-05-27 20:33:42,False,admin
177,,False,مسؤول الأرشيف,,,YG002,2026-05-27 20:33:23,2026-05-27 20:33:42,False,admin
177,,False,لجنة الخدمة,,,YG002,2026-05-27 20:33:23,2026-05-27 20:33:42,False,admin
177,2025.0,False,مسؤول فئتيّ الجامعيّة والعاملة,,,YG002,2025-01-31 11:15:37,2026-05-27 20:33:23,False,admin
177,,False,مسؤول براعم,,,YG002,2025-01-31 11:15:37,2026-05-27 20:33:23,False,admin
177,,False,مسؤول الأرشيف,,,YG002,2025-01-31 11:15:37,2026-05-27 20:33:23,False,admin
177,,False,لجنة الخدمة,,,YG002,2025-01-31 11:15:37,2026-05-27 20:33:23,False,admin
988,,False,مسؤول في النادي الصيفي,,,YG010,2025-02-18 18:08:19,2026-05-27 19:49:48,False,admin
