person_id,hobby_skill,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
1382,القراءة,2025-03-11 00:12:44,,True,admin
1382,أشغال يدويّة,2025-03-11 00:12:44,,True,admin
1383,العزف,2025-03-11 00:22:11,,True,admin
1384,الترتيل,2025-03-11 01:56:17,,True,admin
1384,التصوير الفوتوغرافي,2025-03-11 01:56:17,,True,admin
1384,مونتاج فيديو,2025-03-11 01:56:17,,True,admin
1386,الرياضة,2025-03-11 07:47:29,,True,admin
1386,التنظيم لأعمال تطوعيّة,2025-03-11 07:47:29,,True,admin
1386,أجهزة الصوت (صوتيّات ومِكسرات),2025-03-11 07:47:29,,True,admin
1387,التصوير الفوتوغرافي,2025-03-11 10:15:20,2026-05-29 16:39:47,False,admin
1387,التصميم الجرافيكي,2025-03-11 10:15:20,2026-05-29 16:39:47,False,admin
1387,تصوير فيديو,2025-03-11 10:15:20,2026-05-29 16:39:47,False,admin
1387,مونتاج فيديو,2025-03-11 10:15:20,2026-05-29 16:39:47,False,admin
1387,القراءة,2025-03-11 10:15:20,2026-05-29 16:39:47,False,admin
1388,الترتيل,2025-03-11 10:36:43,,True,admin
1388,تأدية حركات التراتيل,2025-03-11 10:36:43,,True,admin
1388,الدبكة والرقصات الفولكلوريّة,2025-03-11 10:36:43,,True,admin
1388,الطبخ,2025-03-11 10:36:43,,True,admin
1389,الرسم,2025-03-11 10:38:06,,True,admin
1390,التصوير الفوتوغرافي,2025-03-11 10:48:01,,True,admin
1390,التصميم الجرافيكي,2025-03-11 10:48:01,,True,admin
1392,تصوير فيديو,2025-03-11 10:54:29,,True,admin
1392,مونتاج فيديو,2025-03-11 10:54:29,,True,admin
1392,مهارات التواصل,2025-03-11 10:54:29,,True,admin
1392,مهارات العمل الجماعي,2025-03-11 10:54:29,,True,admin
1392,تحضير الألعاب,2025-03-11 10:54:29,,True,admin
1392,التنظيم لأعمال تطوعيّة,2025-03-11 10:54:29,,True,admin
1392,الدبكة والرقصات الفولكلوريّة,2025-03-11 10:54:29,,True,admin
1394,مهارات إداريّة,2025-03-11 10:56:57,,True,admin
1394,مهارات العمل الجماعي,2025-03-11 10:56:57,,True,admin
1394,مهارات التخطيط,2025-03-11 10:56:57,,True,admin
1395,التنظيم لأعمال تطوعيّة,2025-03-11 10:57:56,,True,admin
1395,الدبكة والرقصات الفولكلوريّة,2025-03-11 10:57:56,,True,admin
1396,الرياضة,2025-03-11 10:58:50,,True,admin
1396,مهارات التواصل,2025-03-11 10:58:50,,True,admin
1396,مهارات إداريّة,2025-03-11 10:58:50,,True,admin
1396,مهارات العمل الجماعي,2025-03-11 10:58:50,,True,admin
1396,مهارات التخطيط,2025-03-11 10:58:50,,True,admin
1396,التنظيم لأعمال تطوعيّة,2025-03-11 10:58:50,,True,admin
1397,الرياضة,2025-03-11 11:04:16,,True,admin
1397,مهارات التواصل,2025-03-11 11:04:16,,True,admin
1397,مهارات العمل الجماعي,2025-03-11 11:04:16,,True,admin
1397,مهارات التخطيط,2025-03-11 11:04:16,,True,admin
1397,التنظيم لأعمال تطوعيّة,2025-03-11 11:04:16,,True,admin
1397,أجهزة الصوت (صوتيّات ومِكسرات),2025-03-11 11:04:16,,True,admin
1398,الرياضة,2025-03-11 11:12:59,,True,admin
1398,الرسم,2025-03-11 11:12:59,,True,admin
1398,الغناء,2025-03-11 11:12:59,,True,admin
1401,العزف,2025-03-11 11:39:05,,True,admin
1401,الرسم,2025-03-11 11:39:05,,True,admin
1402,الرياضة,2025-03-11 11:40:34,,True,admin
1403,الرياضة,2025-03-11 11:42:29,,True,admin
1404,أشغال يدويّة,2025-03-11 11:43:35,,True,admin
1406,العزف,2025-03-11 11:47:36,,True,admin
1407,القراءة,2025-03-11 11:48:53,,True,admin
1407,أشغال يدويّة,2025-03-11 11:48:53,,True,admin
1409,الرياضة,2025-03-11 11:56:43,,True,admin
1409,مهارات التواصل,2025-03-11 11:56:43,,True,admin
1409,مهارات إداريّة,2025-03-11 11:56:43,,True,admin
1409,مهارات العمل الجماعي,2025-03-11 11:56:43,,True,admin
1409,مهارات التخطيط,2025-03-11 11:56:43,,True,admin
1409,التنظيم لأعمال تطوعيّة,2025-03-11 11:56:43,,True,admin
1409,أشغال يدويّة,2025-03-11 11:56:43,,True,admin
1410,الرياضة,2025-03-11 11:59:42,,True,admin
1410,التصميم الجرافيكي,2025-03-11 11:59:42,,True,admin
1410,التصميم الداخلي/ ديكور,2025-03-11 11:59:42,,True,admin
1410,الرسم,2025-03-11 11:59:42,,True,admin
1410,القراءة,2025-03-11 11:59:42,,True,admin
1410,مهارات إداريّة,2025-03-11 11:59:42,,True,admin
1410,مهارات العمل الجماعي,2025-03-11 11:59:42,,True,admin
1410,مهارات التخطيط,2025-03-11 11:59:42,,True,admin
1410,تحضير الألعاب,2025-03-11 11:59:42,,True,admin
1410,التنظيم لأعمال تطوعيّة,2025-03-11 11:59:42,,True,admin
1410,أشغال يدويّة,2025-03-11 11:59:42,,True,admin
1410,تأدية حركات التراتيل,2025-03-11 11:59:42,,True,admin
1411,التمثيل,2025-03-11 12:32:34,,True,admin
1411,أشغال يدويّة,2025-03-11 12:32:34,,True,admin
1412,الرياضة,2025-03-11 12:48:48,,True,admin
1413,القراءة,2025-03-11 12:58:49,,True,admin
1413,أشغال يدويّة,2025-03-11 12:58:49,,True,admin
1413,الدبكة والرقصات الفولكلوريّة,2025-03-11 12:58:49,,True,admin
1414,الرياضة,2025-03-11 13:10:16,,True,admin
1415,أشغال يدويّة,2025-03-11 13:11:49,,True,admin
1416,الرياضة,2025-03-11 13:44:35,,True,admin
1416,التصوير الفوتوغرافي,2025-03-11 13:44:35,,True,admin
1416,التمثيل,2025-03-11 13:44:35,,True,admin
1416,الإخراج (السينمائي/ المسرحي),2025-03-11 13:44:35,,True,admin
1416,تصوير فيديو,2025-03-11 13:44:35,,True,admin
1416,كتابة نصوص,2025-03-11 13:44:35,,True,admin
1416,مونتاج فيديو,2025-03-11 13:44:35,,True,admin
1416,مهارات إداريّة,2025-03-11 13:44:35,,True,admin
1416,مهارات العمل الجماعي,2025-03-11 13:44:35,,True,admin
1416,تحضير الألعاب,2025-03-11 13:44:35,,True,admin
1416,أشغال يدويّة,2025-03-11 13:44:35,,True,admin
1417,الرياضة,2025-03-11 13:45:03,,True,admin
1417,التمثيل,2025-03-11 13:45:03,,True,admin
1417,مهارات التواصل,2025-03-11 13:45:03,,True,admin
1417,مهارات العمل الجماعي,2025-03-11 13:45:03,,True,admin
1417,مهارات التخطيط,2025-03-11 13:45:03,,True,admin
1417,تحضير الألعاب,2025-03-11 13:45:03,,True,admin
1418,الدبكة والرقصات الفولكلوريّة,2025-03-11 13:52:31,,True,admin
1418,الغناء,2025-03-11 13:52:31,,True,admin
1419,الغناء,2025-03-11 14:07:21,,True,admin
1419,الترتيل,2025-03-11 14:07:21,,True,admin
1420,الرياضة,2025-03-11 14:08:48,,True,admin
1421,الرسم,2025-03-11 14:11:14,,True,admin
1422,الرياضة,2025-03-11 14:15:27,,True,admin
1423,الرياضة,2025-03-11 14:19:12,,True,admin
1425,الرسم,2025-03-11 14:52:56,,True,admin
1428,الرسم,2025-03-11 15:03:15,,True,admin
1429,الترتيل,2025-03-11 15:07:35,,True,admin
1429,الرياضة,2025-03-11 15:07:35,,True,admin
1429,الرسم,2025-03-11 15:07:35,,True,admin
1429,أشغال يدويّة,2025-03-11 15:07:35,,True,admin
1429,الغناء,2025-03-11 15:07:35,,True,admin
1430,التمثيل,2025-03-11 15:08:40,,True,admin
1430,الدبكة والرقصات الفولكلوريّة,2025-03-11 15:08:40,,True,admin
1431,الرياضة,2025-03-11 15:11:01,,True,admin
1431,الدبكة والرقصات الفولكلوريّة,2025-03-11 15:11:01,,True,admin
1432,التمثيل,2025-03-11 15:12:51,,True,admin
1433,الرياضة,2025-03-11 15:20:01,,True,admin
1434,الرياضة,2025-03-11 15:30:28,,True,admin
1434,القراءة,2025-03-11 15:30:28,,True,admin
1435,الرسم,2025-03-11 15:42:18,,True,admin
1438,الرياضة,2025-03-11 16:22:36,,True,admin
1438,مهارات التواصل,2025-03-11 16:22:36,,True,admin
1438,مهارات العمل الجماعي,2025-03-11 16:22:36,,True,admin
1439,العزف,2025-03-11 16:27:24,,True,admin
1439,التمثيل,2025-03-11 16:27:24,,True,admin
1439,تأدية حركات التراتيل,2025-03-11 16:27:24,,True,admin
1439,القراءة,2025-03-11 16:27:24,,True,admin
1439,أشغال يدويّة,2025-03-11 16:27:24,,True,admin
1439,الدبكة والرقصات الفولكلوريّة,2025-03-11 16:27:24,,True,admin
1439,الغناء,2025-03-11 16:27:24,,True,admin
1440,مهارات إداريّة,2025-03-11 16:45:09,,True,admin
1440,مهارات العمل الجماعي,2025-03-11 16:45:09,,True,admin
1440,التنظيم لأعمال تطوعيّة,2025-03-11 16:45:09,,True,admin
1443,أشغال يدويّة,2025-03-11 18:18:59,,True,admin
1444,التمثيل,2025-03-11 19:50:40,,True,admin
1444,تأدية حركات التراتيل,2025-03-11 19:50:40,,True,admin
1444,أشغال يدويّة,2025-03-11 19:50:40,,True,admin
1445,العزف,2025-03-11 20:18:08,,True,admin
1445,التمثيل,2025-03-11 20:18:08,,True,admin
1445,مهارات العمل الجماعي,2025-03-11 20:18:08,,True,admin
1446,الترتيل,2025-03-11 21:18:59,,True,admin
1446,الرياضة,2025-03-11 21:18:59,,True,admin
1446,القراءة,2025-03-11 21:18:59,,True,admin
1446,الدبكة والرقصات الفولكلوريّة,2025-03-11 21:18:59,,True,admin
1446,الغناء,2025-03-11 21:18:59,,True,admin
1447,الرياضة,2025-03-11 21:26:20,,True,admin
1448,العزف,2025-03-11 21:27:22,,True,admin
1448,الرياضة,2025-03-11 21:27:22,,True,admin
1448,الدبكة والرقصات الفولكلوريّة,2025-03-11 21:27:22,,True,admin
1449,الرياضة,2025-03-11 21:28:43,,True,admin
1449,الدبكة والرقصات الفولكلوريّة,2025-03-11 21:28:43,,True,admin
1450,العزف,2025-03-12 14:05:00,,True,admin
1450,الترتيل,2025-03-12 14:05:00,,True,admin
1450,الرياضة,2025-03-12 14:05:00,,True,admin
1451,الرسم,2025-03-12 14:57:48,,True,admin
1451,أشغال يدويّة,2025-03-12 14:57:48,,True,admin
1452,الرياضة,2025-03-12 15:07:45,,True,admin
1452,تأدية حركات التراتيل,2025-03-12 15:07:45,,True,admin
1453,العزف,2025-03-12 15:09:42,,True,admin
1453,الرسم,2025-03-12 15:09:42,,True,admin
1453,الدبكة والرقصات الفولكلوريّة,2025-03-12 15:09:42,,True,admin
1454,الرياضة,2025-03-12 15:12:52,,True,admin
1454,الشطرنج,2025-03-12 15:12:52,,True,admin
1455,العزف,2025-03-12 15:20:30,,True,admin
1455,الترتيل,2025-03-12 15:20:30,,True,admin
1455,التمثيل,2025-03-12 15:20:30,,True,admin
1455,تأدية حركات التراتيل,2025-03-12 15:20:30,,True,admin
1455,الرسم,2025-03-12 15:20:30,,True,admin
1455,الدبكة والرقصات الفولكلوريّة,2025-03-12 15:20:30,,True,admin
1455,الغناء,2025-03-12 15:20:30,,True,admin
1456,الرياضة,2025-03-12 15:20:53,,True,admin
1456,أشغال يدويّة,2025-03-12 15:20:53,,True,admin
1456,القراءة,2025-03-12 15:20:53,,True,admin
1456,الغناء,2025-03-12 15:20:53,,True,admin
1457,تأدية حركات التراتيل,2025-03-12 15:23:21,,True,admin
1458,القراءة,2025-03-12 15:25:46,,True,admin
1459,التمثيل,2025-03-12 16:17:47,,True,admin
1459,تأدية حركات التراتيل,2025-03-12 16:17:47,,True,admin
1459,الرسم,2025-03-12 16:17:47,,True,admin
1459,القراءة,2025-03-12 16:17:47,,True,admin
1459,أشغال يدويّة,2025-03-12 16:17:47,,True,admin
1459,الدبكة والرقصات الفولكلوريّة,2025-03-12 16:17:47,,True,admin
1460,تأدية حركات التراتيل,2025-03-12 16:23:28,,True,admin
1460,الرسم,2025-03-12 16:23:28,,True,admin
1460,الدبكة والرقصات الفولكلوريّة,2025-03-12 16:23:28,,True,admin
1460,التصوير,2025-03-12 16:23:28,,True,admin
1461,العزف,2025-03-12 16:24:26,,True,admin
1461,القراءة,2025-03-12 16:24:26,,True,admin
1462,العزف,2025-03-12 16:26:25,,True,admin
1462,الترتيل,2025-03-12 16:26:25,,True,admin
1462,التمثيل,2025-03-12 16:26:25,,True,admin
1462,الرسم,2025-03-12 16:26:25,,True,admin
1462,القراءة,2025-03-12 16:26:25,,True,admin
1462,أشغال يدويّة,2025-03-12 16:26:25,,True,admin
1462,الدبكة والرقصات الفولكلوريّة,2025-03-12 16:26:25,,True,admin
1462,الغناء,2025-03-12 16:26:25,,True,admin
1463,الغناء,2025-03-12 16:48:29,,True,admin
1463,الرياضة,2025-03-12 16:48:29,,True,admin
1463,التمثيل,2025-03-12 16:48:29,,True,admin
1463,مهارات العمل الجماعي,2025-03-12 16:48:29,,True,admin
1463,مهارات التخطيط,2025-03-12 16:48:29,,True,admin
1463,تحضير الألعاب,2025-03-12 16:48:29,,True,admin
1463,التنظيم لأعمال تطوعيّة,2025-03-12 16:48:29,,True,admin
1463,أجهزة الصوت (صوتيّات ومِكسرات),2025-03-12 16:48:29,,True,admin
1465,الرياضة,2025-03-12 17:33:05,,True,admin
1467,الرياضة,2025-03-12 18:19:59,,True,admin
1468,الرياضة,2025-03-12 19:05:22,,True,admin
1469,الرياضة,2025-03-12 19:13:45,,True,admin
1469,التمثيل,2025-03-12 19:13:45,,True,admin
1469,الرسم,2025-03-12 19:13:45,,True,admin
1469,القراءة,2025-03-12 19:13:45,,True,admin
1469,أشغال يدويّة,2025-03-12 19:13:45,,True,admin
1470,الرياضة,2025-03-12 19:14:55,,True,admin
1470,التمثيل,2025-03-12 19:14:55,,True,admin
1470,الرسم,2025-03-12 19:14:55,,True,admin
1470,القراءة,2025-03-12 19:14:55,,True,admin
1470,أشغال يدويّة,2025-03-12 19:14:55,,True,admin
1471,العزف,2025-03-12 19:39:05,,True,admin
1471,التمثيل,2025-03-12 19:39:05,,True,admin
1471,القراءة,2025-03-12 19:39:05,,True,admin
1471,أشغال يدويّة,2025-03-12 19:39:05,,True,admin
1472,الرياضة,2025-03-12 19:42:23,,True,admin
1473,العزف,2025-03-12 19:57:24,,True,admin
1473,الرياضة,2025-03-12 19:57:24,,True,admin
1473,الدبكة والرقصات الفولكلوريّة,2025-03-12 19:57:24,,True,admin
1474,العزف,2025-03-12 20:04:44,,True,admin
1474,التمثيل,2025-03-12 20:04:44,,True,admin
1474,أشغال يدويّة,2025-03-12 20:04:44,,True,admin
1475,العزف,2025-03-12 20:04:52,,True,admin
1475,الرياضة,2025-03-12 20:04:52,,True,admin
1475,التمثيل,2025-03-12 20:04:52,,True,admin
1475,الدبكة والرقصات الفولكلوريّة,2025-03-12 20:04:52,,True,admin
1475,الغناء,2025-03-12 20:04:52,,True,admin
1476,العزف,2025-03-12 20:06:10,,True,admin
1476,الرياضة,2025-03-12 20:06:10,,True,admin
1477,العزف,2025-03-12 20:12:04,,True,admin
1477,الترتيل,2025-03-12 20:12:04,,True,admin
1477,الغناء,2025-03-12 20:12:04,,True,admin
1478,الرياضة,2025-03-12 20:25:23,,True,admin
1478,القراءة,2025-03-12 20:25:23,,True,admin
1480,العزف,2025-03-12 20:36:26,,True,admin
1480,الترتيل,2025-03-12 20:36:26,,True,admin
1481,الرسم,2025-03-12 20:40:14,2026-05-27 19:55:41,False,admin
1482,العزف,2025-03-12 20:42:33,,True,admin
1482,القراءة,2025-03-12 20:42:33,,True,admin
1482,أشغال يدويّة,2025-03-12 20:42:33,,True,admin
1482,الكتابة,2025-03-12 20:42:33,,True,admin
1483,أشغال يدويّة,2025-03-12 21:25:48,,True,admin
1484,العزف,2025-03-12 22:16:04,,True,admin
1485,الرياضة,2025-03-12 22:36:11,,True,admin
1486,القراءة,2025-03-12 22:42:32,,True,admin
1486,الرياضة,2025-03-12 22:42:32,,True,admin
1486,تأدية حركات التراتيل,2025-03-12 22:42:32,,True,admin
1486,الرسم,2025-03-12 22:42:32,,True,admin
1486,الدبكة والرقصات الفولكلوريّة,2025-03-12 22:42:32,,True,admin
1487,الترتيل,2025-03-12 22:48:08,,True,admin
1487,القراءة,2025-03-12 22:48:08,,True,admin
1488,الرياضة,2025-03-12 23:27:18,,True,admin
1488,التمثيل,2025-03-12 23:27:18,,True,admin
1488,تأدية حركات التراتيل,2025-03-12 23:27:18,,True,admin
1488,أشغال يدويّة,2025-03-12 23:27:18,,True,admin
1489,الرسم,2025-03-12 23:47:07,,True,admin
1489,القراءة,2025-03-12 23:47:07,,True,admin
1490,الرياضة,2025-03-12 23:48:28,,True,admin
1491,الرسم,2025-03-12 23:49:46,,True,admin
1491,القراءة,2025-03-12 23:49:46,,True,admin
1492,التمثيل,2025-03-12 23:50:48,,True,admin
1492,كتابة نصوص,2025-03-12 23:50:48,,True,admin
1492,مهارات التواصل,2025-03-12 23:50:48,,True,admin
1492,مهارات العمل الجماعي,2025-03-12 23:50:48,,True,admin
1492,مهارات التخطيط,2025-03-12 23:50:48,,True,admin
1492,تحضير الألعاب,2025-03-12 23:50:48,,True,admin
1492,التنظيم لأعمال تطوعيّة,2025-03-12 23:50:48,,True,admin
1493,التمثيل,2025-03-13 00:02:06,,True,admin
1494,الرياضة,2025-03-13 00:29:53,,True,admin
1494,القراءة,2025-03-13 00:29:53,,True,admin
1494,مهارات إداريّة,2025-03-13 00:29:53,,True,admin
1496,العزف,2025-03-13 01:38:32,,True,admin
1496,الترتيل,2025-03-13 01:38:32,,True,admin
1496,التمثيل,2025-03-13 01:38:32,,True,admin
1496,القراءة,2025-03-13 01:38:32,,True,admin
1496,أشغال يدويّة,2025-03-13 01:38:32,,True,admin
1496,الدبكة والرقصات الفولكلوريّة,2025-03-13 01:38:32,,True,admin
1496,الغناء,2025-03-13 01:38:32,,True,admin
1497,الرياضة,2025-03-13 01:39:46,,True,admin
1498,كتابة نصوص,2025-03-13 12:19:35,,True,admin
1498,مهارات التواصل,2025-03-13 12:19:35,,True,admin
1498,مهارات إداريّة,2025-03-13 12:19:35,,True,admin
1498,مهارات العمل الجماعي,2025-03-13 12:19:35,,True,admin
1498,مهارات التخطيط,2025-03-13 12:19:35,,True,admin
1498,التنظيم لأعمال تطوعيّة,2025-03-13 12:19:35,,True,admin
1499,الرياضة,2025-03-13 12:21:13,,True,admin
1499,التصوير الفوتوغرافي,2025-03-13 12:21:13,,True,admin
1499,التمثيل,2025-03-13 12:21:13,,True,admin
1499,مهارات العمل الجماعي,2025-03-13 12:21:13,,True,admin
1499,التنظيم لأعمال تطوعيّة,2025-03-13 12:21:13,,True,admin
1500,تصوير فيديو,2025-03-13 12:31:45,,True,admin
1500,مونتاج فيديو,2025-03-13 12:31:45,,True,admin
1500,مهارات التواصل,2025-03-13 12:31:45,,True,admin
1500,مهارات إداريّة,2025-03-13 12:31:45,,True,admin
1500,مهارات العمل الجماعي,2025-03-13 12:31:45,,True,admin
1500,مهارات التخطيط,2025-03-13 12:31:45,,True,admin
1500,تحضير الألعاب,2025-03-13 12:31:45,,True,admin
1500,التنظيم لأعمال تطوعيّة,2025-03-13 12:31:45,,True,admin
1500,أشغال يدويّة,2025-03-13 12:31:45,,True,admin
1500,تأدية حركات التراتيل,2025-03-13 12:31:45,,True,admin
1501,مهارات التواصل,2025-03-13 12:46:43,,True,admin
1501,مهارات إداريّة,2025-03-13 12:46:43,,True,admin
1501,مهارات العمل الجماعي,2025-03-13 12:46:43,,True,admin
1501,مهارات التخطيط,2025-03-13 12:46:43,,True,admin
1501,التنظيم لأعمال تطوعيّة,2025-03-13 12:46:43,,True,admin
1502,العزف,2025-03-13 12:56:42,,True,admin
1502,الترتيل,2025-03-13 12:56:42,,True,admin
1502,الرياضة,2025-03-13 12:56:42,,True,admin
1502,الرسم,2025-03-13 12:56:42,,True,admin
1502,مهارات العمل الجماعي,2025-03-13 12:56:42,,True,admin
1502,مهارات التخطيط,2025-03-13 12:56:42,,True,admin
1502,تحضير الألعاب,2025-03-13 12:56:42,,True,admin
1502,أشغال يدويّة,2025-03-13 12:56:42,,True,admin
1502,السباحة,2025-03-13 12:56:42,,True,admin
1503,التصميم الجرافيكي,2025-03-13 13:13:03,,True,admin
1503,مونتاج فيديو,2025-03-13 13:13:03,,True,admin
1503,مهارات التواصل,2025-03-13 13:13:03,,True,admin
1503,مهارات إداريّة,2025-03-13 13:13:03,,True,admin
1503,مهارات العمل الجماعي,2025-03-13 13:13:03,,True,admin
1503,مهارات التخطيط,2025-03-13 13:13:03,,True,admin
1503,التنظيم لأعمال تطوعيّة,2025-03-13 13:13:03,,True,admin
1504,العزف,2025-03-13 14:37:50,,True,admin
1504,الترتيل,2025-03-13 14:37:50,,True,admin
1504,التمثيل,2025-03-13 14:37:50,,True,admin
1504,الرسم,2025-03-13 14:37:50,,True,admin
1504,الدبكة والرقصات الفولكلوريّة,2025-03-13 14:37:50,,True,admin
1504,الغناء,2025-03-13 14:37:50,,True,admin
1505,الرياضة,2025-03-13 16:37:19,,True,admin
1505,الرسم,2025-03-13 16:37:19,,True,admin
1505,القراءة,2025-03-13 16:37:19,,True,admin
1506,الترتيل,2025-03-13 16:38:10,,True,admin
1506,الرياضة,2025-03-13 16:38:10,,True,admin
1506,القراءة,2025-03-13 16:38:10,,True,admin
1506,الغناء,2025-03-13 16:38:10,,True,admin
1508,الترتيل,2025-03-13 16:41:40,,True,admin
1508,الرياضة,2025-03-13 16:41:40,,True,admin
1508,الدبكة والرقصات الفولكلوريّة,2025-03-13 16:41:40,,True,admin
1509,الرياضة,2025-03-13 16:41:57,,True,admin
1510,العزف,2025-03-13 18:15:55,,True,admin
1510,الرياضة,2025-03-13 18:15:55,,True,admin
1510,التمثيل,2025-03-13 18:15:55,,True,admin
1511,الرسم,2025-03-13 18:20:26,,True,admin
1511,أشغال يدويّة,2025-03-13 18:20:26,,True,admin
1512,الدبكة والرقصات الفولكلوريّة,2025-03-13 18:21:41,,True,admin
1513,الغناء,2025-03-13 18:22:01,,True,admin
1514,الرسم,2025-03-13 18:22:14,,True,admin
1515,الرسم,2025-03-13 18:22:27,,True,admin
1516,العزف,2025-03-13 18:22:34,,True,admin
1516,الرسم,2025-03-13 18:22:34,,True,admin
1517,الرياضة,2025-03-13 18:23:50,,True,admin
1519,الرسم,2025-03-13 18:23:58,,True,admin
1519,أشغال يدويّة,2025-03-13 18:23:58,,True,admin
1520,الدبكة والرقصات الفولكلوريّة,2025-03-13 18:24:01,,True,admin
1521,الطبخ,2025-03-13 18:24:13,,True,admin
1522,الرياضة,2025-03-13 18:24:18,,True,admin
1523,الرياضة,2025-03-13 18:24:31,,True,admin
1524,العزف,2025-03-13 18:25:11,,True,admin
1524,الرياضة,2025-03-13 18:25:11,,True,admin
1524,الدبكة والرقصات الفولكلوريّة,2025-03-13 18:25:11,,True,admin
1524,ركوب الخيل,2025-03-13 18:25:11,,True,admin
1525,الرسم,2025-03-13 18:26:03,,True,admin
1526,الرياضة,2025-03-13 18:26:55,,True,admin
1527,الرياضة,2025-03-13 18:27:04,,True,admin
1528,الرياضة,2025-03-13 18:28:24,,True,admin
1529,العزف,2025-03-13 18:28:45,,True,admin
1530,الرسم,2025-03-13 18:28:52,,True,admin
1532,الترتيل,2025-03-13 18:29:17,,True,admin
1532,الرياضة,2025-03-13 18:29:17,,True,admin
1532,التمثيل,2025-03-13 18:29:17,,True,admin
1532,القراءة,2025-03-13 18:29:17,,True,admin
1533,الدبكة والرقصات الفولكلوريّة,2025-03-13 18:29:35,,True,admin
1534,الرياضة,2025-03-13 18:30:08,,True,admin
1535,الرياضة,2025-03-13 18:30:35,,True,admin
1537,الرياضة,2025-03-13 18:31:25,,True,admin
1537,الرسم,2025-03-13 18:31:25,,True,admin
1538,العزف,2025-03-13 18:31:43,,True,admin
1538,الترتيل,2025-03-13 18:31:43,,True,admin
1538,الرياضة,2025-03-13 18:31:43,,True,admin
1538,التمثيل,2025-03-13 18:31:43,,True,admin
1538,القراءة,2025-03-13 18:31:43,,True,admin
1538,أشغال يدويّة,2025-03-13 18:31:43,,True,admin
1538,الدبكة والرقصات الفولكلوريّة,2025-03-13 18:31:43,,True,admin
1538,الغناء,2025-03-13 18:31:43,,True,admin
1538,تأدية حركات التراتيل,2025-03-13 18:31:43,,True,admin
1539,القراءة,2025-03-13 19:19:47,,True,admin
1540,الرياضة,2025-03-13 19:33:59,,True,admin
1540,التمثيل,2025-03-13 19:33:59,,True,admin
1540,الدبكة والرقصات الفولكلوريّة,2025-03-13 19:33:59,,True,admin
1541,العزف,2025-03-13 20:09:08,,True,admin
1541,الرياضة,2025-03-13 20:09:08,,True,admin
1542,العزف,2025-03-13 21:26:10,,True,admin
1543,الرياضة,2025-03-13 23:33:09,,True,admin
1544,الترتيل,2025-03-14 02:33:22,,True,admin
1544,الرياضة,2025-03-14 02:33:22,,True,admin
1544,التمثيل,2025-03-14 02:33:22,,True,admin
1544,القراءة,2025-03-14 02:33:22,,True,admin
1544,أشغال يدويّة,2025-03-14 02:33:22,,True,admin
1544,الغناء,2025-03-14 02:33:22,,True,admin
1545,الرياضة,2025-03-14 09:00:52,,True,admin
1545,التمثيل,2025-03-14 09:00:52,,True,admin
1546,الترتيل,2025-03-14 09:03:46,,True,admin
1546,أشغال يدويّة,2025-03-14 09:03:46,,True,admin
1548,الترتيل,2025-03-14 09:06:06,,True,admin
1548,الرياضة,2025-03-14 09:06:06,,True,admin
1548,الغناء,2025-03-14 09:06:06,,True,admin
1549,الرياضة,2025-03-14 09:07:25,,True,admin
1550,التصوير,2025-03-14 09:08:09,,True,admin
1551,الترتيل,2025-03-14 09:09:07,,True,admin
1551,التمثيل,2025-03-14 09:09:07,,True,admin
1551,أشغال يدويّة,2025-03-14 09:09:07,,True,admin
1552,الترتيل,2025-03-14 09:09:49,,True,admin
1552,الرياضة,2025-03-14 09:09:49,,True,admin
1552,الرسم,2025-03-14 09:09:49,,True,admin
1552,القراءة,2025-03-14 09:09:49,,True,admin
1552,الغناء,2025-03-14 09:09:49,,True,admin
1553,الرياضة,2025-03-14 09:11:47,,True,admin
1553,القراءة,2025-03-14 09:11:47,,True,admin
1553,الغناء,2025-03-14 09:11:47,,True,admin
1554,أشغال يدويّة,2025-03-14 09:13:07,,True,admin
1554,الدبكة والرقصات الفولكلوريّة,2025-03-14 09:13:07,,True,admin
1555,الرياضة,2025-03-14 09:13:50,,True,admin
1555,الرسم,2025-03-14 09:13:50,,True,admin
1555,التمثيل,2025-03-14 09:13:50,,True,admin
1556,الرياضة,2025-03-14 09:16:17,,True,admin
1557,العزف,2025-03-14 09:17:20,,True,admin
1557,الترتيل,2025-03-14 09:17:20,,True,admin
1557,الرياضة,2025-03-14 09:17:20,,True,admin
1557,تأدية حركات التراتيل,2025-03-14 09:17:20,,True,admin
1557,الغناء,2025-03-14 09:17:20,,True,admin
1558,تأدية حركات التراتيل,2025-03-14 09:17:51,,True,admin
1559,الترتيل,2025-03-14 09:18:33,,True,admin
1559,التصوير الفوتوغرافي,2025-03-14 09:18:33,,True,admin
1559,الرسم,2025-03-14 09:18:33,,True,admin
1560,تأدية حركات التراتيل,2025-03-14 09:20:25,,True,admin
1561,الترتيل,2025-03-14 09:21:21,,True,admin
1561,تأدية حركات التراتيل,2025-03-14 09:21:21,,True,admin
1561,القراءة,2025-03-14 09:21:21,,True,admin
1562,الرياضة,2025-03-14 09:22:39,,True,admin
1562,التمثيل,2025-03-14 09:22:39,,True,admin
1562,تأدية حركات التراتيل,2025-03-14 09:22:39,,True,admin
1563,القراءة,2025-03-14 09:24:34,,True,admin
1564,القراءة,2025-03-14 10:04:26,,True,admin
1564,مهارات التواصل,2025-03-14 10:04:26,,True,admin
