person_id,nationality,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
1140,أردنيّة,2025-01-31 11:12:25,,True,admin
1141,أردنيّة,2025-01-31 11:12:25,,True,admin
1142,أردنيّة,2025-01-31 11:12:25,,True,admin
1145,أردنيّة,2025-01-31 11:12:25,,True,admin
1146,أردنيّة,2025-01-31 11:12:25,,True,admin
1147,أردنيّة,2025-01-31 11:12:25,,True,admin
1148,أردنيّة,2025-01-31 11:12:25,,True,admin
1149,أردنيّة,2025-01-31 11:12:25,,True,admin
1150,أردنيّة,2025-01-31 11:12:25,,True,admin
1151,أردنيّة,2025-01-31 11:12:25,,True,admin
1152,أردنيّة,2025-01-31 11:12:25,,True,admin
1153,أردنيّة,2025-01-31 11:12:25,,True,admin
1154,أردنيّة,2025-01-31 11:12:25,,True,admin
1155,أردنيّة,2025-01-31 11:12:25,,True,admin
1156,أردنيّة,2025-01-31 11:12:25,,True,admin
1157,أردنيّة,2025-01-31 11:12:25,,True,admin
1158,أردنيّة,2025-01-31 11:12:25,,True,admin
1159,أردنيّة,2025-01-31 11:12:25,,True,admin
1160,مصريّة,2025-01-31 11:13:45,,True,admin
1161,أردنيّة,2025-01-31 11:12:25,,True,admin
1162,أردنيّة,2025-01-31 11:12:25,,True,admin
1163,أردنيّة,2025-01-31 11:12:25,,True,admin
1164,أردنيّة,2025-01-31 11:12:25,,True,admin
1166,أردنيّة,2025-01-31 11:12:25,,True,admin
1167,أردنيّة,2025-01-31 11:12:25,,True,admin
1168,أردنيّة,2025-01-31 11:12:25,,True,admin
1169,أردنيّة,2025-01-31 11:12:25,,True,admin
1170,أردنيّة,2025-01-31 11:12:25,,True,admin
1171,أردنيّة,2025-01-31 11:12:25,,True,admin
1172,أردنيّة,2025-01-31 11:12:25,,True,admin
1173,أردنيّة,2025-01-31 11:12:25,,True,admin
1174,أردنيّة,2025-01-31 11:12:25,,True,admin
1175,أردنيّة,2025-01-31 11:12:25,,True,admin
1176,أردنيّة,2025-01-31 11:12:25,,True,admin
1177,أردنيّة,2025-01-31 11:12:25,,True,admin
1178,أردنيّة,2025-01-31 11:12:25,,True,admin
1179,أردنيّة,2025-01-31 11:12:25,,True,admin
1180,أردنيّة,2025-01-31 11:12:25,,True,admin
1181,مصريّة,2025-01-31 11:13:45,,True,admin
1182,أردنيّة,2025-01-31 11:12:25,,True,admin
1183,أردنيّة,2025-01-31 11:12:25,,True,admin
1184,أردنيّة,2025-01-31 11:12:25,,True,admin
1185,أردنيّة,2025-01-31 11:12:25,,True,admin
1186,أردنيّة,2025-01-31 11:12:25,,True,admin
1187,أردنيّة,2025-01-31 11:12:25,,True,admin
1188,أردنيّة,2025-01-31 11:12:25,,True,admin
1189,أردنيّة,2025-01-31 11:12:25,,True,admin
1190,أردنيّة,2025-01-31 11:12:25,,True,admin
1191,أردنيّة,2025-01-31 11:12:25,,True,admin
1192,أردنيّة,2025-01-31 11:12:25,,True,admin
1193,أردنيّة,2025-01-31 11:12:25,,True,admin
1194,أردنيّة,2025-01-31 11:12:25,,True,admin
1195,أردنيّة,2025-01-31 11:12:25,,True,admin
1196,أردنيّة,2025-01-31 11:12:25,,True,admin
1197,أردنيّة,2025-01-31 11:12:25,,True,admin
1198,أردنيّة,2025-01-31 11:12:25,,True,admin
1199,أردنيّة,2025-01-31 11:12:25,,True,admin
1200,أردنيّة,2025-01-31 11:12:25,,True,admin
1202,أردنيّة,2025-01-31 11:12:25,,True,admin
1203,أردنيّة,2025-01-31 11:12:25,,True,admin
1204,أردنيّة,2025-01-31 11:12:25,,True,admin
1205,أردنيّة,2025-01-31 11:12:25,,True,admin
1206,أردنيّة,2025-01-31 11:12:25,,True,admin
1207,أردنيّة,2025-01-31 11:12:25,,True,admin
1208,أردنيّة,2025-01-31 11:12:25,,True,admin
1209,أردنيّة,2025-01-31 11:12:25,,True,admin
1210,أردنيّة,2025-01-31 11:12:25,,True,admin
1211,أردنيّة,2025-01-31 11:12:25,,True,admin
1212,أردنيّة,2025-01-31 11:12:25,,True,admin
1213,مصريّة,2025-01-31 11:13:45,,True,admin
1215,أردنيّة,2025-01-31 11:12:25,,True,admin
1216,أردنيّة,2025-01-31 11:12:25,,True,admin
1217,أردنيّة,2025-01-31 11:12:25,,True,admin
1218,أردنيّة,2025-01-31 11:12:25,,True,admin
1219,أردنيّة,2025-01-31 11:12:25,,True,admin
1220,أردنيّة,2025-01-31 11:12:25,,True,admin
1221,أردنيّة,2025-01-31 11:12:25,,True,admin
1222,أردنيّة,2025-01-31 11:12:25,,True,admin
1223,أردنيّة,2025-01-31 11:12:25,,True,admin
1224,أردنيّة,2025-01-31 11:12:25,,True,admin
1225,أردنيّة,2025-01-31 11:12:25,,True,admin
1226,أردنيّة,2025-01-31 11:12:25,,True,admin
1227,أردنيّة,2025-01-31 11:12:25,,True,admin
1228,أردنيّة,2025-01-31 11:12:25,,True,admin
1229,أردنيّة,2025-01-31 11:12:25,,True,admin
1230,أردنيّة,2025-01-31 11:12:25,,True,admin
1231,أردنيّة,2025-01-31 11:12:25,,True,admin
1233,أردنيّة,2025-01-31 11:12:25,,True,admin
1234,أردنيّة,2025-01-31 11:12:25,,True,admin
1235,أردنيّة,2025-01-31 11:12:25,,True,admin
1236,أردنيّة,2025-01-31 11:12:25,,True,admin
1237,أردنيّة,2025-01-31 11:12:25,,True,admin
1238,أردنيّة,2025-01-31 11:12:25,,True,admin
1239,أردنيّة,2025-01-31 11:12:25,,True,admin
1240,أردنيّة,2025-01-31 11:12:25,,True,admin
1241,أردنيّة,2025-01-31 11:12:25,,True,admin
1242,أردنيّة,2025-01-31 11:12:25,,True,admin
1243,أردنيّة,2025-01-31 11:12:25,,True,admin
1244,أردنيّة,2025-01-31 11:12:25,,True,admin
1246,أردنيّة,2025-01-31 11:12:25,,True,admin
1247,أردنيّة,2025-01-31 11:12:25,,True,admin
1248,أردنيّة,2025-01-31 11:12:25,,True,admin
1249,أردنيّة,2025-01-31 11:12:25,,True,admin
1250,أردنيّة,2025-01-31 11:12:25,,True,admin
1251,أردنيّة,2025-01-31 11:12:25,,True,admin
1252,أردنيّة,2025-01-31 11:12:25,,True,admin
1254,أردنيّة,2025-01-31 11:12:25,,True,admin
1257,أردنيّة,2025-01-31 11:12:25,,True,admin
1258,أردنيّة,2025-01-31 11:12:25,,True,admin
1259,أردنيّة,2025-01-31 11:12:25,,True,admin
1260,أردنيّة,2025-01-31 11:12:25,,True,admin
1261,أردنيّة,2025-01-31 11:12:25,,True,admin
1262,أردنيّة,2025-01-31 11:12:25,,True,admin
1263,أردنيّة,2025-01-31 11:12:25,,True,admin
1265,أردنيّة,2025-01-31 11:12:25,,True,admin
1266,أردنيّة,2025-01-31 11:12:25,,True,admin
1267,أردنيّة,2025-01-31 11:12:25,,True,admin
1268,أردنيّة,2025-01-31 11:12:25,,True,admin
1269,أردنيّة,2025-01-31 11:12:25,,True,admin
1270,أردنيّة,2025-01-31 11:12:25,,True,admin
1271,أردنيّة,2025-01-31 11:12:25,,True,admin
1273,أردنيّة,2025-01-31 11:12:25,,True,admin
1275,عراقيّة,2025-01-31 11:13:20,,True,admin
1276,أردنيّة,2025-01-31 11:12:25,,True,admin
1277,أردنيّة,2025-01-31 11:12:25,,True,admin
1278,أردنيّة,2025-01-31 11:12:25,,True,admin
1279,أردنيّة,2025-01-31 11:12:25,,True,admin
1280,أردنيّة,2025-01-31 11:12:25,,True,admin
1282,أردنيّة,2025-01-31 11:12:25,,True,admin
1283,أردنيّة,2025-01-31 11:12:25,,True,admin
1284,أردنيّة,2025-01-31 11:12:25,,True,admin
1285,أردنيّة,2025-01-31 11:12:25,,True,admin
1286,أردنيّة,2025-01-31 11:12:25,,True,admin
1287,أردنيّة,2025-01-31 11:12:25,,True,admin
1288,أردنيّة,2025-01-31 11:12:25,,True,admin
1289,أردنيّة,2025-01-31 11:12:25,,True,admin
1290,أردنيّة,2025-01-31 11:12:25,,True,admin
1291,أردنيّة,2025-01-31 11:12:25,,True,admin
1292,أردنيّة,2025-01-31 11:12:25,,True,admin
1293,أردنيّة,2025-01-31 11:12:25,,True,admin
1294,أردنيّة,2025-01-31 11:12:25,,True,admin
1295,أردنيّة,2025-01-31 11:12:25,,True,admin
1296,أردنيّة,2025-01-31 11:12:25,,True,admin
1297,أردنيّة,2025-01-31 11:12:25,,True,admin
1298,أردنيّة,2025-01-31 11:12:25,,True,admin
1299,أردنيّة,2025-01-31 11:12:25,,True,admin
1300,أردنيّة,2025-01-31 11:12:25,,True,admin
1301,أردنيّة,2025-01-31 11:12:25,,True,admin
1302,أردنيّة,2025-01-31 11:12:25,,True,admin
1303,أردنيّة,2025-01-31 11:12:25,,True,admin
1304,أردنيّة,2025-01-31 11:12:25,,True,admin
1305,أردنيّة,2025-01-31 11:12:25,,True,admin
1306,أردنيّة,2025-01-31 11:12:25,,True,admin
1307,أردنيّة,2025-01-31 11:12:25,,True,admin
1309,أردنيّة,2025-01-31 11:12:25,,True,admin
1311,أردنيّة,2025-01-31 11:12:25,,True,admin
1312,أردنيّة,2025-01-31 11:12:25,,True,admin
1313,أردنيّة,2025-01-31 11:12:25,,True,admin
1316,أردنيّة,2025-01-31 11:12:25,,True,admin
1317,أردنيّة,2025-01-31 11:12:25,,True,admin
1318,أردنيّة,2025-01-31 11:12:25,,True,admin
1319,أردنيّة,2025-01-31 11:12:25,,True,admin
1320,أردنيّة,2025-01-31 11:12:25,,True,admin
1321,أردنيّة,2025-01-31 11:12:25,,True,admin
1322,أردنيّة,2025-01-31 11:12:25,,True,admin
1323,أردنيّة,2025-01-31 11:12:25,,True,admin
1324,أردنيّة,2025-01-31 11:12:25,,True,admin
1325,أردنيّة,2025-01-31 11:12:25,,True,admin
1326,أردنيّة,2025-01-31 11:12:25,,True,admin
1327,أردنيّة,2025-01-31 11:12:25,,True,admin
1328,أردنيّة,2025-01-31 11:12:25,,True,admin
1329,أردنيّة,2025-01-31 11:12:25,,True,admin
1330,أردنيّة,2025-01-31 11:12:25,,True,admin
1331,أردنيّة,2025-01-31 11:12:25,,True,admin
1332,أردنيّة,2025-01-31 11:12:25,,True,admin
1333,أردنيّة,2025-01-31 11:12:25,,True,admin
1334,أردنيّة,2025-01-31 11:12:25,,True,admin
1335,أردنيّة,2025-01-31 11:12:25,,True,admin
1336,أردنيّة,2025-01-31 11:12:25,,True,admin
1337,أردنيّة,2025-01-31 11:12:25,,True,admin
1338,أردنيّة,2025-01-31 11:12:25,,True,admin
1339,أردنيّة,2025-01-31 11:12:25,,True,admin
1340,أردنيّة,2025-01-31 11:12:25,,True,admin
1341,أردنيّة,2025-01-31 11:12:25,,True,admin
1342,أردنيّة,2025-01-31 11:12:25,,True,admin
1343,أردنيّة,2025-01-31 11:12:25,,True,admin
1344,أردنيّة,2025-01-31 11:12:25,,True,admin
1345,أردنيّة,2025-01-31 11:12:25,,True,admin
1346,أردنيّة,2025-01-31 11:12:25,,True,admin
1348,أردنيّة,2025-01-31 11:12:25,,True,admin
1349,أردنيّة,2025-01-31 11:12:25,,True,admin
1350,أردنيّة,2025-01-31 11:12:25,,True,admin
1351,أردنيّة,2025-01-31 11:12:25,,True,admin
1352,أردنيّة,2025-01-31 11:12:25,,True,admin
1353,أردنيّة,2025-01-31 11:12:25,,True,admin
1354,أردنيّة,2025-01-31 11:12:25,,True,admin
1355,أردنيّة,2025-01-31 11:12:25,,True,admin
1356,أردنيّة,2025-01-31 11:12:25,,True,admin
1357,أردنيّة,2025-01-31 11:12:25,,True,admin
1358,أردنيّة,2025-01-31 11:12:25,,True,admin
1359,أردنيّة,2025-01-31 11:12:25,,True,admin
1360,أردنيّة,2025-01-31 11:12:25,,True,admin
1361,أردنيّة,2025-01-31 11:12:25,,True,admin
1362,أردنيّة,2025-01-31 11:12:25,,True,admin
1363,أردنيّة,2025-01-31 11:12:25,,True,admin
1364,أردنيّة,2025-01-31 11:12:25,,True,admin
1365,أردنيّة,2025-01-31 11:12:25,,True,admin
1366,أردنيّة,2025-01-31 11:12:25,,True,admin
1367,أردنيّة,2025-01-31 11:12:25,,True,admin
1368,أردنيّة,2025-01-31 11:12:25,,True,admin
1369,أردنيّة,2025-01-31 11:12:25,,True,admin
1370,أردنيّة,2025-01-31 11:12:25,,True,admin
1371,أردنيّة,2025-01-31 11:12:25,,True,admin
1372,أردنيّة,2025-01-31 11:12:25,,True,admin
1373,أردنيّة,2025-01-31 11:12:25,,True,admin
1374,أردنيّة,2025-01-31 11:12:25,,True,admin
1375,أردنيّة,2025-01-31 11:12:25,,True,admin
1376,أردنيّة,2025-01-31 11:12:25,,True,admin
1377,أردنيّة,2025-01-31 11:12:25,,True,admin
1378,أردنيّة,2025-01-31 11:12:25,,True,admin
1379,أردنيّة,2025-01-31 11:12:25,,True,admin
1380,أردنيّة,2025-01-31 11:12:25,,True,admin
1381,أردنيّة,2025-01-31 11:12:25,,True,admin
1382,أردنيّة,2025-01-31 11:12:25,,True,admin
1383,أردنيّة,2025-01-31 11:12:25,,True,admin
1384,أردنيّة,2025-01-31 11:12:25,,True,admin
1386,أردنيّة,2025-01-31 11:12:25,,True,admin
1387,أردنيّة,2025-01-31 11:12:25,,True,admin
1388,أردنيّة,2025-01-31 11:12:25,,True,admin
1389,أردنيّة,2025-01-31 11:12:25,,True,admin
1390,أردنيّة,2025-01-31 11:12:25,,True,admin
1392,أردنيّة,2025-01-31 11:12:25,,True,admin
1394,أردنيّة,2025-01-31 11:12:25,,True,admin
1395,أردنيّة,2025-01-31 11:12:25,,True,admin
1396,أردنيّة,2025-01-31 11:12:25,,True,admin
1397,أردنيّة,2025-01-31 11:12:25,,True,admin
1398,أردنيّة,2025-01-31 11:12:25,,True,admin
1401,أردنيّة,2025-01-31 11:12:25,,True,admin
1402,أردنيّة,2025-01-31 11:12:25,,True,admin
1403,أردنيّة,2025-01-31 11:12:25,,True,admin
1404,أردنيّة,2025-01-31 11:12:25,,True,admin
1406,أردنيّة,2025-01-31 11:12:25,,True,admin
1407,أردنيّة,2025-01-31 11:12:25,,True,admin
1409,أردنيّة,2025-01-31 11:12:25,,True,admin
1410,أردنيّة,2025-01-31 11:12:25,,True,admin
1411,أردنيّة,2025-01-31 11:12:25,,True,admin
1412,أردنيّة,2025-01-31 11:12:25,,True,admin
1413,أردنيّة,2025-01-31 11:12:25,,True,admin
1414,أردنيّة,2025-01-31 11:12:25,,True,admin
1415,أردنيّة,2025-01-31 11:12:25,,True,admin
1416,أردنيّة,2025-01-31 11:12:25,,True,admin
1417,أردنيّة,2025-01-31 11:12:25,,True,admin
1418,أردنيّة,2025-01-31 11:12:25,,True,admin
1419,أردنيّة,2025-01-31 11:12:25,,True,admin
1420,أردنيّة,2025-01-31 11:12:25,,True,admin
1421,أردنيّة,2025-01-31 11:12:25,,True,admin
1422,أردنيّة,2025-01-31 11:12:25,,True,admin
1423,أردنيّة,2025-01-31 11:12:25,,True,admin
1425,أردنيّة,2025-01-31 11:12:25,,True,admin
1428,أردنيّة,2025-01-31 11:12:25,,True,admin
1429,أردنيّة,2025-01-31 11:12:25,,True,admin
1430,أردنيّة,2025-01-31 11:12:25,,True,admin
1431,أردنيّة,2025-01-31 11:12:25,,True,admin
1432,أردنيّة,2025-01-31 11:12:25,,True,admin
1433,أردنيّة,2025-01-31 11:12:25,,True,admin
1434,أردنيّة,2025-01-31 11:12:25,,True,admin
1435,أردنيّة,2025-01-31 11:12:25,,True,admin
1436,أردنيّة,2025-01-31 11:12:25,,True,admin
1438,أردنيّة,2025-01-31 11:12:25,,True,admin
1439,أردنيّة,2025-01-31 11:12:25,,True,admin
1440,أردنيّة,2025-01-31 11:12:25,,True,admin
1443,أردنيّة,2025-01-31 11:12:25,,True,admin
1444,أردنيّة,2025-01-31 11:12:25,,True,admin
1445,أردنيّة,2025-01-31 11:12:25,,True,admin
1446,أردنيّة,2025-01-31 11:12:25,,True,admin
1447,أردنيّة,2025-01-31 11:12:25,,True,admin
1448,أردنيّة,2025-01-31 11:12:25,,True,admin
1449,أردنيّة,2025-01-31 11:12:25,,True,admin
1450,أردنيّة,2025-01-31 11:12:25,,True,admin
1451,أردنيّة,2025-01-31 11:12:25,,True,admin
1452,أردنيّة,2025-01-31 11:12:25,,True,admin
1453,عراقيّة,2025-01-31 11:13:20,,True,admin
1454,أردنيّة,2025-01-31 11:12:25,,True,admin
1455,أردنيّة,2025-01-31 11:12:25,,True,admin
1456,أردنيّة,2025-01-31 11:12:25,,True,admin
1457,أردنيّة,2025-01-31 11:12:25,,True,admin
1458,أردنيّة,2025-01-31 11:12:25,,True,admin
1459,عراقيّة,2025-01-31 11:13:20,,True,admin
1460,عراقيّة,2025-01-31 11:13:20,,True,admin
1461,أردنيّة,2025-01-31 11:12:25,,True,admin
1462,أردنيّة,2025-01-31 11:12:25,,True,admin
1463,أردنيّة,2025-01-31 11:12:25,,True,admin
1465,أردنيّة,2025-01-31 11:12:25,,True,admin
1467,عراقيّة,2025-01-31 11:13:20,,True,admin
1468,أردنيّة,2025-01-31 11:12:25,,True,admin
1469,أردنيّة,2025-01-31 11:12:25,,True,admin
1470,أردنيّة,2025-01-31 11:12:25,,True,admin
1471,عراقيّة,2025-01-31 11:13:20,,True,admin
1472,عراقيّة,2025-01-31 11:13:20,,True,admin
1473,أردنيّة,2025-01-31 11:12:25,,True,admin
1474,أردنيّة,2025-01-31 11:12:25,,True,admin
1475,أردنيّة,2025-01-31 11:12:25,,True,admin
1476,أردنيّة,2025-01-31 11:12:25,,True,admin
1477,أردنيّة,2025-01-31 11:12:25,,True,admin
1478,أردنيّة,2025-01-31 11:12:25,,True,admin
1480,أردنيّة,2025-01-31 11:12:25,,True,admin
1481,أردنيّة,2025-01-31 11:12:25,,True,admin
1482,أردنيّة,2025-01-31 11:12:25,,True,admin
1483,أردنيّة,2025-01-31 11:12:25,,True,admin
1484,أردنيّة,2025-01-31 11:12:25,,True,admin
1485,مصريّة,2025-01-31 11:13:45,,True,admin
1486,أردنيّة,2025-01-31 11:12:25,,True,admin
1487,أردنيّة,2025-01-31 11:12:25,,True,admin
1488,عراقيّة,2025-01-31 11:13:20,,True,admin
1489,أردنيّة,2025-01-31 11:12:25,,True,admin
1490,أردنيّة,2025-01-31 11:12:25,,True,admin
1491,أردنيّة,2025-01-31 11:12:25,,True,admin
1492,أردنيّة,2025-01-31 11:12:25,,True,admin
1493,أردنيّة,2025-01-31 11:12:25,,True,admin
1494,أردنيّة,2025-01-31 11:12:25,,True,admin
1496,أردنيّة,2025-01-31 11:12:25,,True,admin
1497,أردنيّة,2025-01-31 11:12:25,,True,admin
1498,أردنيّة,2025-01-31 11:12:25,,True,admin
1499,أردنيّة,2025-01-31 11:12:25,,True,admin
1500,أردنيّة,2025-01-31 11:12:25,,True,admin
1501,أردنيّة,2025-01-31 11:12:25,,True,admin
1502,أردنيّة,2025-01-31 11:12:25,,True,admin
1503,أردنيّة,2025-01-31 11:12:25,,True,admin
1504,أردنيّة,2025-01-31 11:12:25,,True,admin
1505,أردنيّة,2025-01-31 11:12:25,,True,admin
1506,أردنيّة,2025-01-31 11:12:25,,True,admin
1508,أردنيّة,2025-01-31 11:12:25,,True,admin
1509,أردنيّة,2025-01-31 11:12:25,,True,admin
1510,أردنيّة,2025-01-31 11:12:25,,True,admin
1511,عراقيّة,2025-01-31 11:13:20,,True,admin
1512,أردنيّة,2025-01-31 11:12:25,,True,admin
1513,أردنيّة,2025-01-31 11:12:25,,True,admin
1514,أردنيّة,2025-01-31 11:12:25,,True,admin
1515,أردنيّة,2025-01-31 11:12:25,,True,admin
1516,أردنيّة,2025-01-31 11:12:25,,True,admin
1517,أردنيّة,2025-01-31 11:12:25,,True,admin
1519,أردنيّة,2025-01-31 11:12:25,,True,admin
1520,أردنيّة,2025-01-31 11:12:25,,True,admin
1521,أردنيّة,2025-01-31 11:12:25,,True,admin
1522,أردنيّة,2025-01-31 11:12:25,,True,admin
1523,أردنيّة,2025-01-31 11:12:25,,True,admin
1524,أردنيّة,2025-01-31 11:12:25,,True,admin
1525,أردنيّة,2025-01-31 11:12:25,,True,admin
1526,أردنيّة,2025-01-31 11:12:25,,True,admin
1527,أردنيّة,2025-01-31 11:12:25,,True,admin
1528,أردنيّة,2025-01-31 11:12:25,,True,admin
1529,أردنيّة,2025-01-31 11:12:25,,True,admin
1530,أردنيّة,2025-01-31 11:12:25,,True,admin
1532,أردنيّة,2025-01-31 11:12:25,,True,admin
1533,أردنيّة,2025-01-31 11:12:25,,True,admin
1534,أردنيّة,2025-01-31 11:12:25,,True,admin
1535,أردنيّة,2025-01-31 11:12:25,,True,admin
1536,أردنيّة,2025-01-31 11:12:25,,True,admin
1537,أردنيّة,2025-01-31 11:12:25,,True,admin
1538,أردنيّة,2025-01-31 11:12:25,,True,admin
1539,أردنيّة,2025-01-31 11:12:25,,True,admin
1540,أردنيّة,2025-01-31 11:12:25,,True,admin
1541,أردنيّة,2025-01-31 11:12:25,,True,admin
1542,أردنيّة,2025-01-31 11:12:25,,True,admin
1543,أردنيّة,2025-01-31 11:12:25,,True,admin
1544,عراقيّة,2025-01-31 11:13:20,,True,admin
1545,أردنيّة,2025-01-31 11:12:25,,True,admin
1546,أردنيّة,2025-01-31 11:12:25,,True,admin
1548,أردنيّة,2025-01-31 11:12:25,,True,admin
1549,أردنيّة,2025-01-31 11:12:25,,True,admin
1550,أردنيّة,2025-01-31 11:12:25,,True,admin
1551,أردنيّة,2025-01-31 11:12:25,,True,admin
1552,أردنيّة,2025-01-31 11:12:25,,True,admin
1553,أردنيّة,2025-01-31 11:12:25,,True,admin
1554,أردنيّة,2025-01-31 11:12:25,,True,admin
1555,أردنيّة,2025-01-31 11:12:25,,True,admin
1556,أردنيّة,2025-01-31 11:12:25,,True,admin
1557,أردنيّة,2025-01-31 11:12:25,,True,admin
1558,أردنيّة,2025-01-31 11:12:25,,True,admin
1559,أردنيّة,2025-01-31 11:12:25,,True,admin
1560,أردنيّة,2025-01-31 11:12:25,,True,admin
1561,أردنيّة,2025-01-31 11:12:25,,True,admin
1562,أردنيّة,2025-01-31 11:12:25,,True,admin
1563,أردنيّة,2025-01-31 11:12:25,,True,admin
1564,أردنيّة,2025-01-31 11:12:25,,True,admin
1565,أردنيّة,2025-01-31 11:12:25,,True,admin
1566,أردنيّة,2025-01-31 11:12:25,,True,admin
1567,أردنيّة,2025-01-31 11:12:25,,True,admin
1568,أردنيّة,2025-01-31 11:12:25,,True,admin
1570,أردنيّة,2025-01-31 11:12:25,,True,admin
1571,أردنيّة,2025-01-31 11:12:25,,True,admin
1572,عراقيّة,2025-01-31 11:13:20,,True,admin
1573,عراقيّة,2025-01-31 11:13:20,,True,admin
1574,عراقيّة,2025-01-31 11:13:20,,True,admin
1575,عراقيّة,2025-01-31 11:13:20,,True,admin
1576,عراقيّة,2025-01-31 11:13:20,,True,admin
1578,عراقيّة,2025-01-31 11:13:20,,True,admin
1579,أردنيّة,2025-01-31 11:12:25,,True,admin
1580,عراقيّة,2025-01-31 11:13:20,,True,admin
1581,فنزوليّة,2025-03-14 17:23:58,,True,admin
1583,عراقيّة,2025-01-31 11:13:20,,True,admin
1585,عراقيّة,2025-01-31 11:13:20,,True,admin
1586,أردنيّة,2025-01-31 11:12:25,,True,admin
1587,عراقيّة,2025-01-31 11:13:20,,True,admin
1588,عراقيّة,2025-01-31 11:13:20,,True,admin
1589,عراقيّة,2025-01-31 11:13:20,,True,admin
1590,عراقيّة,2025-01-31 11:13:20,,True,admin
1591,أردنيّة,2025-01-31 11:12:25,,True,admin
1592,عراقيّة,2025-01-31 11:13:20,,True,admin
1593,عراقيّة,2025-01-31 11:13:20,,True,admin
1594,أردنيّة,2025-01-31 11:12:25,,True,admin
1595,أردنيّة,2025-01-31 11:12:25,,True,admin
1596,عراقيّة,2025-01-31 11:13:20,,True,admin
1597,عراقيّة,2025-01-31 11:13:20,,True,admin
1598,أردنيّة,2025-01-31 11:12:25,,True,admin
1599,أردنيّة,2025-01-31 11:12:25,,True,admin
1600,أردنيّة,2025-01-31 11:12:25,,True,admin
1601,أردنيّة,2025-01-31 11:12:25,,True,admin
1602,أردنيّة,2025-01-31 11:12:25,,True,admin
1603,أردنيّة,2025-01-31 11:12:25,,True,admin
1604,أردنيّة,2025-01-31 11:12:25,,True,admin
1605,أردنيّة,2025-01-31 11:12:25,,True,admin
1606,أردنيّة,2025-01-31 11:12:25,,True,admin
1607,أردنيّة,2025-01-31 11:12:25,,True,admin
1608,أردنيّة,2025-01-31 11:12:25,,True,admin
1609,أردنيّة,2025-01-31 11:12:25,,True,admin
1610,أردنيّة,2025-01-31 11:12:25,,True,admin
1611,أردنيّة,2025-01-31 11:12:25,,True,admin
1612,أردنيّة,2025-01-31 11:12:25,,True,admin
1613,أردنيّة,2025-01-31 11:12:25,,True,admin
1614,أردنيّة,2025-01-31 11:12:25,,True,admin
1615,أردنيّة,2025-01-31 11:12:25,,True,admin
1616,أردنيّة,2025-01-31 11:12:25,,True,admin
1617,أردنيّة,2025-01-31 11:12:25,,True,admin
1618,أردنيّة,2025-01-31 11:12:25,,True,admin
1619,أردنيّة,2025-01-31 11:12:25,,True,admin
1620,أردنيّة,2025-01-31 11:12:25,,True,admin
1623,عراقيّة,2025-01-31 11:13:20,,True,admin
1624,عراقيّة,2025-01-31 11:13:20,,True,admin
1625,أردنيّة,2025-01-31 11:12:25,,True,admin
1626,أردنيّة,2025-01-31 11:12:25,,True,admin
1627,أردنيّة,2025-01-31 11:12:25,,True,admin
1628,أردنيّة,2025-01-31 11:12:25,,True,admin
1629,أردنيّة,2025-01-31 11:12:25,,True,admin
1631,أردنيّة,2025-01-31 11:12:25,,True,admin
1632,أردنيّة,2025-01-31 11:12:25,,True,admin
1633,أردنيّة,2025-01-31 11:12:25,,True,admin
1634,أردنيّة,2025-01-31 11:12:25,,True,admin
1635,عراقيّة,2025-01-31 11:13:20,,True,admin
1636,مصريّة,2025-01-31 11:13:45,,True,admin
1637,مصريّة,2025-01-31 11:13:45,,True,admin
1638,مصريّة,2025-01-31 11:13:45,,True,admin
1639,مصريّة,2025-01-31 11:13:45,,True,admin
1640,أردنيّة,2025-01-31 11:12:25,,True,admin
1641,أردنيّة,2025-01-31 11:12:25,,True,admin
1642,أردنيّة,2025-01-31 11:12:25,,True,admin
1643,أردنيّة,2025-01-31 11:12:25,,True,admin
1644,أردنيّة,2025-01-31 11:12:25,,True,admin
1645,أردنيّة,2025-01-31 11:12:25,,True,admin
1646,أردنيّة,2025-01-31 11:12:25,,True,admin
1647,أردنيّة,2025-01-31 11:12:25,,True,admin
1648,أردنيّة,2025-01-31 11:12:25,,True,admin
1650,أردنيّة,2025-01-31 11:12:25,,True,admin
1651,أردنيّة,2025-01-31 11:12:25,,True,admin
1652,أردنيّة,2025-01-31 11:12:25,,True,admin
1653,عراقيّة,2025-01-31 11:13:20,,True,admin
1654,أردنيّة,2025-01-31 11:12:25,,True,admin
1655,أردنيّة,2025-01-31 11:12:25,,True,admin
1656,أردنيّة,2025-01-31 11:12:25,,True,admin
1657,أردنيّة,2025-01-31 11:12:25,,True,admin
1658,أردنيّة,2025-01-31 11:12:25,,True,admin
1659,أردنيّة,2025-01-31 11:12:25,,True,admin
1660,أردنيّة,2025-01-31 11:12:25,,True,admin
1661,أردنيّة,2025-01-31 11:12:25,,True,admin
1662,أردنيّة,2025-01-31 11:12:25,,True,admin
1663,أردنيّة,2025-01-31 11:12:25,,True,admin
1664,عراقيّة,2025-01-31 11:13:20,,True,admin
1665,أردنيّة,2025-01-31 11:12:25,,True,admin
1666,عراقيّة,2025-01-31 11:13:20,,True,admin
1667,عراقيّة,2025-01-31 11:13:20,,True,admin
1668,أردنيّة,2025-01-31 11:12:25,,True,admin
