school_record_id,grade,scd_active_from,scd_active_to,scd_currently_active_flag,scd_changed_by_user
SC001059,الصف السابع,2025-03-18 07:55:34,,True,admin
SC001060,الصف الثاني,2025-03-18 08:20:56,,True,admin
SC001060,الصف الثالث,2025-03-18 08:20:56,,True,admin
SC001061,الصف الثالث,2025-03-18 08:32:36,,True,admin
SC001061,الصف الرابع,2025-03-18 08:32:36,,True,admin
SC001062,الصف الرابع,2025-03-18 08:59:38,,True,admin
SC001062,الصف الخامس,2025-03-18 08:59:38,,True,admin
SC001063,الروضة الصغرى (KG1),2025-03-18 09:02:04,,True,admin
SC001063,الروضة الكبرى (KG2),2025-03-18 09:02:04,,True,admin
SC001064,الصف الرابع,2025-03-18 09:52:52,,True,admin
SC001064,الصف الخامس,2025-03-18 09:52:52,,True,admin
SC001065,الصف الثالث,2025-03-18 09:54:10,,True,admin
SC001065,الصف الرابع,2025-03-18 09:54:10,,True,admin
SC001066,الصف الأول,2025-03-18 10:19:24,,True,admin
SC001066,الصف الثاني,2025-03-18 10:19:24,,True,admin
SC001067,الصف الخامس,2025-03-18 10:20:39,,True,admin
SC001067,الصف السادس,2025-03-18 10:20:39,,True,admin
SC001068,الصف الأول,2025-03-18 10:21:57,,True,admin
SC001068,الصف الثاني,2025-03-18 10:21:57,,True,admin
SC001069,الصف الخامس,2025-03-18 10:23:04,,True,admin
SC001069,الصف السادس,2025-03-18 10:23:04,,True,admin
SC001070,الروضة الكبرى (KG2),2025-03-18 10:23:11,,True,admin
SC001070,الصف الأول,2025-03-18 10:23:11,,True,admin
SC001071,الصف الأول,2025-03-18 10:24:34,,True,admin
SC001071,الصف الثاني,2025-03-18 10:24:34,,True,admin
SC001072,الروضة الصغرى (KG1),2025-03-18 10:25:00,,True,admin
SC001073,الروضة الصغرى (KG1),2025-03-18 10:25:40,,True,admin
SC001073,الروضة الكبرى (KG2),2025-03-18 10:25:40,,True,admin
SC001074,الصف الأول,2025-03-18 10:26:54,,True,admin
SC001074,الصف الثاني,2025-03-18 10:26:54,,True,admin
SC001075,الصف الأول,2025-03-18 10:29:11,,True,admin
SC001075,الصف الثاني,2025-03-18 10:29:11,,True,admin
SC001076,الصف الأول,2025-03-18 10:33:19,,True,admin
SC001076,الصف الثاني,2025-03-18 10:33:19,,True,admin
SC001077,الروضة الكبرى (KG2),2025-03-18 12:17:01,,True,admin
SC001077,الصف الأول,2025-03-18 12:17:01,,True,admin
SC001078,الصف الأول,2025-03-18 12:25:51,,True,admin
SC001078,الصف الثاني,2025-03-18 12:25:51,,True,admin
SC001079,الصف الأول,2025-03-18 12:27:11,,True,admin
SC001079,الصف الثاني,2025-03-18 12:27:11,,True,admin
SC001080,الصف الرابع,2025-03-18 12:37:11,,True,admin
SC001080,الصف الخامس,2025-03-18 12:37:11,,True,admin
SC001081,الصف السابع,2025-03-18 12:42:56,,True,admin
SC001081,الصف الثامن,2025-03-18 12:42:56,,True,admin
SC001082,الصف الأول,2025-03-18 13:00:32,,True,admin
SC001082,الصف الثاني,2025-03-18 13:00:32,,True,admin
SC001083,الروضة الصغرى (KG1),2025-03-18 13:02:49,,True,admin
SC001084,الصف الثاني,2025-03-18 13:04:53,,True,admin
SC001084,الصف الثالث,2025-03-18 13:04:53,,True,admin
SC001085,الصف العاشر,2025-03-18 16:12:24,,True,admin
SC001085,الصف الحادي عشر (الأول ثانوي),2025-03-18 16:12:24,,True,admin
SC001086,الصف الثاني,2025-03-18 17:55:02,,True,admin
SC001086,الصف الثالث,2025-03-18 17:55:02,,True,admin
SC001087,الصف الخامس,2025-03-19 09:42:00,,True,admin
SC001087,الصف السادس,2025-03-19 09:42:00,,True,admin
SC001088,الصف العاشر,2025-03-19 13:29:34,,True,admin
SC001088,الصف الحادي عشر (الأول ثانوي),2025-03-19 13:29:34,,True,admin
SC001089,الصف الثاني,2025-03-19 14:56:30,,True,admin
SC001089,الصف الثالث,2025-03-19 14:56:30,,True,admin
SC001090,الروضة الصغرى (KG1),2025-03-19 14:57:57,,True,admin
SC001090,الروضة الكبرى (KG2),2025-03-19 14:57:57,,True,admin
SC001091,الصف الرابع,2025-03-19 15:56:41,,True,admin
SC001091,الصف الخامس,2025-03-19 15:56:41,,True,admin
SC001092,الصف الرابع,2025-03-19 16:23:31,,True,admin
SC001092,الصف الخامس,2025-03-19 16:23:31,,True,admin
SC001093,الروضة الكبرى (KG2),2025-03-19 16:28:29,,True,admin
SC001093,الصف الأول,2025-03-19 16:28:29,,True,admin
SC001094,الروضة الكبرى (KG2),2025-03-19 16:30:55,,True,admin
SC001094,الصف الأول,2025-03-19 16:30:55,,True,admin
SC001095,الصف الرابع,2025-03-19 17:28:34,,True,admin
SC001095,الصف الخامس,2025-03-19 17:28:34,,True,admin
SC001096,الصف الثاني,2025-03-19 17:30:27,,True,admin
SC001096,الصف الثالث,2025-03-19 17:30:27,,True,admin
SC001097,الصف الرابع,2025-03-19 20:14:02,,True,admin
SC001097,الصف الخامس,2025-03-19 20:14:02,,True,admin
SC001098,الروضة الكبرى (KG2),2025-03-19 20:16:43,,True,admin
SC001098,الصف الأول,2025-03-19 20:16:43,,True,admin
SC001099,الروضة الصغرى (KG1),2025-03-20 11:40:28,,True,admin
SC001099,الروضة الكبرى (KG2),2025-03-20 11:40:28,,True,admin
SC001100,الصف الثاني عشر (التوجيهي),2025-03-20 14:25:10,,True,admin
SC001101,الصف السادس,2025-03-20 14:31:11,,True,admin
SC001101,الصف السابع,2025-03-20 14:31:11,,True,admin
SC001102,الصف الأول,2025-03-20 14:33:43,,True,admin
SC001102,الصف الثاني,2025-03-20 14:33:43,,True,admin
SC001103,الصف الرابع,2025-03-20 15:10:38,,True,admin
SC001103,الصف الخامس,2025-03-20 15:10:38,,True,admin
SC001104,الروضة الكبرى (KG2),2025-03-20 15:37:16,,True,admin
SC001104,الصف الأول,2025-03-20 15:37:16,,True,admin
SC001105,الصف الخامس,2025-03-20 15:57:32,,True,admin
SC001105,الصف السادس,2025-03-20 15:57:32,,True,admin
SC001106,الصف الثالث,2025-03-20 16:28:15,,True,admin
SC001106,الصف الرابع,2025-03-20 16:28:15,,True,admin
SC001107,الصف الخامس,2025-03-20 16:44:48,,True,admin
SC001107,الصف السادس,2025-03-20 16:44:48,,True,admin
SC001108,الصف الرابع,2025-03-20 16:47:20,,True,admin
SC001108,الصف الخامس,2025-03-20 16:47:20,,True,admin
SC001109,الصف الثاني,2025-03-20 16:48:19,,True,admin
SC001109,الصف الثالث,2025-03-20 16:48:19,,True,admin
SC001110,الروضة الكبرى (KG2),2025-03-20 16:49:54,,True,admin
SC001110,الصف الأول,2025-03-20 16:49:54,,True,admin
SC001111,الروضة الكبرى (KG2),2025-03-20 16:51:45,,True,admin
SC001111,الصف الأول,2025-03-20 16:51:45,,True,admin
SC001112,الروضة الكبرى (KG2),2025-03-20 16:55:31,,True,admin
SC001112,الصف الأول,2025-03-20 16:55:31,,True,admin
SC001113,الصف الثاني,2025-03-20 16:57:10,,True,admin
SC001113,الصف الثالث,2025-03-20 16:57:10,,True,admin
SC001114,الصف الثاني,2025-03-20 16:59:42,,True,admin
SC001114,الصف الثالث,2025-03-20 16:59:42,,True,admin
SC001115,الصف الثاني,2025-03-20 17:06:59,,True,admin
SC001115,الصف الثالث,2025-03-20 17:06:59,,True,admin
SC001116,الصف الثاني,2025-03-20 17:12:24,,True,admin
SC001116,الصف الثالث,2025-03-20 17:12:24,,True,admin
SC001117,الصف الخامس,2025-03-20 17:12:36,,True,admin
SC001117,الصف السادس,2025-03-20 17:12:36,,True,admin
SC001118,الصف الثاني,2025-03-20 17:16:51,,True,admin
SC001118,الصف الثالث,2025-03-20 17:16:51,,True,admin
SC001119,الصف الرابع,2025-03-20 17:17:29,,True,admin
SC001119,الصف الخامس,2025-03-20 17:17:29,,True,admin
SC001120,الصف الثاني,2025-03-20 17:19:12,,True,admin
SC001120,الصف الثالث,2025-03-20 17:19:12,,True,admin
SC001121,الصف الرابع,2025-03-20 17:47:33,,True,admin
SC001121,الصف الخامس,2025-03-20 17:47:33,,True,admin
SC001122,الصف الثاني,2025-03-20 17:48:45,,True,admin
SC001122,الصف الثالث,2025-03-20 17:48:45,,True,admin
SC001123,الصف الرابع,2025-03-20 17:51:51,,True,admin
SC001123,الصف الخامس,2025-03-20 17:51:51,,True,admin
SC001124,الروضة الكبرى (KG2),2025-03-20 17:52:55,,True,admin
SC001124,الصف الأول,2025-03-20 17:52:55,,True,admin
SC001125,الصف الثاني,2025-03-20 17:58:13,,True,admin
SC001125,الصف الثالث,2025-03-20 17:58:13,,True,admin
SC001126,الصف الثاني,2025-03-20 17:59:51,,True,admin
SC001126,الصف الثالث,2025-03-20 17:59:51,,True,admin
SC001127,الصف الرابع,2025-03-20 18:01:54,,True,admin
SC001127,الصف الخامس,2025-03-20 18:01:54,,True,admin
SC001128,الصف الثاني,2025-03-20 18:01:54,,True,admin
SC001128,الصف الثالث,2025-03-20 18:01:54,,True,admin
SC001129,الصف الرابع,2025-03-20 18:04:55,,True,admin
SC001129,الصف الخامس,2025-03-20 18:04:55,,True,admin
SC001130,الصف الرابع,2025-03-20 18:07:03,,True,admin
SC001130,الصف الخامس,2025-03-20 18:07:03,,True,admin
SC001131,الصف الثاني,2025-03-20 18:11:59,,True,admin
SC001131,الصف الثالث,2025-03-20 18:11:59,,True,admin
SC001132,الروضة الصغرى (KG1),2025-03-20 18:14:38,,True,admin
SC001132,الروضة الكبرى (KG2),2025-03-20 18:14:38,,True,admin
SC001133,الروضة الكبرى (KG2),2025-03-20 18:17:01,,True,admin
SC001133,الصف الأول,2025-03-20 18:17:01,,True,admin
SC001134,الروضة الصغرى (KG1),2025-03-20 18:20:39,,True,admin
SC001135,الروضة الصغرى (KG1),2025-03-20 18:29:04,,True,admin
SC001135,الروضة الكبرى (KG2),2025-03-20 18:29:04,,True,admin
SC001136,الروضة الكبرى (KG2),2025-03-20 18:30:55,,True,admin
SC001136,الصف الأول,2025-03-20 18:30:55,,True,admin
SC001137,الروضة الصغرى (KG1),2025-03-20 18:31:31,,True,admin
SC001137,الروضة الكبرى (KG2),2025-03-20 18:31:31,,True,admin
SC001138,الصف الثاني,2025-03-20 18:31:46,,True,admin
SC001138,الصف الثالث,2025-03-20 18:31:46,,True,admin
SC001139,الروضة الكبرى (KG2),2025-03-20 18:32:32,,True,admin
SC001139,الصف الأول,2025-03-20 18:32:32,,True,admin
SC001140,الصف الأول,2025-03-20 18:33:27,,True,admin
SC001140,الصف الثاني,2025-03-20 18:33:27,,True,admin
SC001141,الروضة الكبرى (KG2),2025-03-20 18:34:24,,True,admin
SC001141,الصف الأول,2025-03-20 18:34:24,,True,admin
SC001142,الروضة الكبرى (KG2),2025-03-20 18:36:08,,True,admin
SC001142,الصف الأول,2025-03-20 18:36:08,,True,admin
SC001143,الروضة الكبرى (KG2),2025-03-20 18:38:13,,True,admin
SC001143,الصف الأول,2025-03-20 18:38:13,,True,admin
SC001144,الروضة الصغرى (KG1),2025-03-20 18:40:07,,True,admin
SC001144,الروضة الكبرى (KG2),2025-03-20 18:40:07,,True,admin
SC001145,الروضة الكبرى (KG2),2025-03-20 18:44:47,,True,admin
SC001145,الصف الأول,2025-03-20 18:44:47,,True,admin
SC001146,الصف الثالث,2025-03-20 18:45:03,,True,admin
SC001146,الصف الرابع,2025-03-20 18:45:03,,True,admin
SC001147,الروضة الكبرى (KG2),2025-03-20 18:47:07,,True,admin
SC001147,الصف الأول,2025-03-20 18:47:07,,True,admin
SC001148,الروضة الصغرى (KG1),2025-03-20 18:52:05,,True,admin
SC001148,الروضة الكبرى (KG2),2025-03-20 18:52:05,,True,admin
SC001149,الصف الثالث,2025-03-20 18:53:49,,True,admin
SC001149,الصف الرابع,2025-03-20 18:53:49,,True,admin
SC001150,الصف الثالث,2025-03-20 18:55:37,,True,admin
SC001150,الصف الرابع,2025-03-20 18:55:37,,True,admin
SC001151,الروضة الكبرى (KG2),2025-03-20 19:39:58,,True,admin
SC001151,الصف الأول,2025-03-20 19:39:58,,True,admin
SC001152,الصف الخامس,2025-03-20 19:43:18,,True,admin
SC001152,الصف السادس,2025-03-20 19:43:18,,True,admin
SC001153,الصف الثالث,2025-03-20 19:45:03,,True,admin
SC001153,الصف الرابع,2025-03-20 19:45:03,,True,admin
SC001154,الصف الخامس,2025-03-20 19:53:16,,True,admin
SC001154,الصف السادس,2025-03-20 19:53:16,,True,admin
SC001155,الصف الثامن,2025-03-20 19:57:16,,True,admin
SC001155,الصف التاسع,2025-03-20 19:57:16,,True,admin
SC001156,الصف السادس,2025-03-20 19:58:27,,True,admin
SC001156,الصف السابع,2025-03-20 19:58:27,,True,admin
SC001157,الصف السابع,2025-03-20 19:58:41,,True,admin
SC001157,الصف الثامن,2025-03-20 19:58:41,,True,admin
SC001158,الصف السادس,2025-03-20 19:59:49,,True,admin
SC001158,الصف السابع,2025-03-20 19:59:49,,True,admin
SC001159,الصف السادس,2025-03-20 20:07:58,,True,admin
SC001159,الصف السابع,2025-03-20 20:07:58,,True,admin
SC001160,الصف السادس,2025-03-20 20:14:15,,True,admin
SC001160,الصف السابع,2025-03-20 20:14:15,,True,admin
SC001161,الصف الرابع,2025-03-20 20:43:09,,True,admin
SC001161,الصف الخامس,2025-03-20 20:43:09,,True,admin
SC001162,الصف السابع,2025-03-20 21:11:50,,True,admin
SC001162,الصف الثامن,2025-03-20 21:11:50,,True,admin
SC001163,الصف السابع,2025-03-20 21:19:35,,True,admin
SC001163,الصف الثامن,2025-03-20 21:19:35,,True,admin
SC001164,الصف التاسع,2025-03-20 21:36:46,,True,admin
SC001164,الصف العاشر,2025-03-20 21:36:46,,True,admin
SC001165,الصف العاشر,2025-03-20 21:40:38,,True,admin
SC001165,الصف الحادي عشر (الأول ثانوي),2025-03-20 21:40:38,,True,admin
SC001166,الصف السادس,2025-03-20 21:44:45,,True,admin
SC001166,الصف السابع,2025-03-20 21:44:45,,True,admin
SC001167,الصف الأول,2025-03-20 23:01:39,,True,admin
SC001167,الصف الثاني,2025-03-20 23:01:39,,True,admin
SC001168,الصف التاسع,2025-03-20 23:03:22,,True,admin
SC001168,الصف العاشر,2025-03-20 23:03:22,,True,admin
SC001169,الصف السابع,2025-03-20 23:49:35,,True,admin
SC001169,الصف الثامن,2025-03-20 23:49:35,,True,admin
SC001170,الروضة الكبرى (KG2),2025-03-20 23:55:40,,True,admin
SC001170,الصف الأول,2025-03-20 23:55:40,,True,admin
SC001171,الصف الأول,2025-03-21 01:52:03,,True,admin
SC001171,الصف الثاني,2025-03-21 01:52:03,,True,admin
SC001172,الصف الثالث,2025-03-21 10:15:00,,True,admin
SC001172,الصف الرابع,2025-03-21 10:15:00,,True,admin
SC001173,الروضة الصغرى (KG1),2025-03-21 11:06:17,,True,admin
SC001174,الروضة الكبرى (KG2),2025-03-21 11:07:00,,True,admin
SC001174,الصف الأول,2025-03-21 11:07:00,,True,admin
SC001175,الصف الخامس,2025-03-21 12:09:47,,True,admin
SC001175,الصف السادس,2025-03-21 12:09:47,,True,admin
SC001176,الصف الثاني,2025-03-21 12:13:26,,True,admin
SC001176,الصف الثالث,2025-03-21 12:13:26,,True,admin
SC001177,الروضة الكبرى (KG2),2025-03-21 12:15:41,,True,admin
SC001177,الصف الأول,2025-03-21 12:15:41,,True,admin
SC001178,الصف السادس,2025-03-21 13:04:24,,True,admin
SC001178,الصف السابع,2025-03-21 13:04:24,,True,admin
SC001179,الصف السادس,2025-03-21 17:59:29,,True,admin
SC001179,الصف السابع,2025-03-21 17:59:29,,True,admin
SC001180,الصف السابع,2025-03-21 18:00:33,,True,admin
SC001180,الصف الثامن,2025-03-21 18:00:33,,True,admin
SC001181,الصف الثاني,2025-03-21 22:41:30,,True,admin
SC001181,الصف الثالث,2025-03-21 22:41:30,,True,admin
SC001182,الصف الخامس,2025-03-21 23:10:27,,True,admin
SC001182,الصف السادس,2025-03-21 23:10:27,,True,admin
SC001183,الصف الثالث,2025-03-22 08:15:47,,True,admin
SC001183,الصف الرابع,2025-03-22 08:15:47,,True,admin
SC001184,الصف الأول,2025-03-22 08:18:09,,True,admin
SC001184,الصف الثاني,2025-03-22 08:18:09,,True,admin
SC001185,الروضة الكبرى (KG2),2025-03-22 10:50:59,,True,admin
SC001185,الصف الأول,2025-03-22 10:50:59,,True,admin
SC001186,الصف الثالث,2025-03-22 13:39:49,,True,admin
SC001186,الصف الرابع,2025-03-22 13:39:49,,True,admin
SC001187,الصف الرابع,2025-03-22 14:18:27,,True,admin
SC001187,الصف الخامس,2025-03-22 14:18:27,,True,admin
SC001188,الصف الأول,2025-03-22 14:20:08,,True,admin
SC001188,الصف الثاني,2025-03-22 14:20:08,,True,admin
SC001189,الصف العاشر,2025-03-22 14:28:09,,True,admin
SC001189,الصف الحادي عشر (الأول ثانوي),2025-03-22 14:28:09,,True,admin
SC001190,الصف العاشر,2025-03-22 14:37:52,,True,admin
SC001190,الصف الحادي عشر (الأول ثانوي),2025-03-22 14:37:52,,True,admin
SC001191,الصف السادس,2025-03-22 15:31:18,,True,admin
SC001191,الصف السابع,2025-03-22 15:31:18,,True,admin
SC001192,الصف الخامس,2025-03-22 15:33:53,,True,admin
SC001192,الصف السادس,2025-03-22 15:33:53,,True,admin
SC001193,الصف الثالث,2025-03-22 15:36:52,,True,admin
SC001193,الصف الرابع,2025-03-22 15:36:52,,True,admin
SC001195,الصف الخامس,2025-03-22 15:46:37,,True,admin
SC001195,الصف السادس,2025-03-22 15:46:37,,True,admin
SC001196,الصف الثالث,2025-03-22 15:52:12,,True,admin
SC001196,الصف الرابع,2025-03-22 15:52:12,,True,admin
SC001197,الصف الثالث,2025-03-22 15:57:52,,True,admin
SC001197,الصف الرابع,2025-03-22 15:57:52,,True,admin
SC001198,الروضة الصغرى (KG1),2025-03-22 15:59:19,,True,admin
SC001199,الصف الثالث,2025-03-22 16:03:47,,True,admin
SC001199,الصف الرابع,2025-03-22 16:03:47,,True,admin
SC001200,الصف الخامس,2025-03-22 16:08:46,,True,admin
SC001200,الصف السادس,2025-03-22 16:08:46,,True,admin
SC001201,الصف التاسع,2025-03-22 16:11:51,,True,admin
SC001201,الصف العاشر,2025-03-22 16:11:51,,True,admin
SC001202,الصف الثاني عشر (التوجيهي),2025-03-22 16:12:24,,True,admin
SC001203,الصف الثاني,2025-03-22 16:12:46,,True,admin
SC001203,الصف الثالث,2025-03-22 16:12:46,,True,admin
SC001204,الصف التاسع,2025-03-22 16:12:53,,True,admin
SC001204,الصف العاشر,2025-03-22 16:12:53,,True,admin
SC001205,الصف الخامس,2025-03-22 16:13:58,,True,admin
SC001205,الصف السادس,2025-03-22 16:13:58,,True,admin
SC001206,الروضة الكبرى (KG2),2025-03-22 16:14:12,,True,admin
SC001206,الصف الأول,2025-03-22 16:14:12,,True,admin
SC001207,الروضة الصغرى (KG1),2025-03-22 16:15:21,,True,admin
SC001207,الروضة الكبرى (KG2),2025-03-22 16:15:21,,True,admin
SC001208,الصف التاسع,2025-03-22 16:15:35,,True,admin
SC001208,الصف العاشر,2025-03-22 16:15:35,,True,admin
SC001209,الصف العاشر,2025-03-22 16:15:55,,True,admin
SC001209,الصف الحادي عشر (الأول ثانوي),2025-03-22 16:15:55,,True,admin
SC001210,الصف الحادي عشر (الأول ثانوي),2025-03-22 16:19:07,,True,admin
SC001210,الصف الثاني عشر (التوجيهي),2025-03-22 16:19:07,,True,admin
SC001211,الصف السابع,2025-03-22 16:19:23,,True,admin
SC001211,الصف الثامن,2025-03-22 16:19:23,,True,admin
SC001212,الصف الثالث,2025-03-22 16:23:01,,True,admin
SC001212,الصف الرابع,2025-03-22 16:23:01,,True,admin
SC001213,الروضة الصغرى (KG1),2025-03-22 16:23:03,,True,admin
SC001214,الصف الرابع,2025-03-22 16:25:14,,True,admin
SC001214,الصف الخامس,2025-03-22 16:25:14,,True,admin
SC001215,الصف الرابع,2025-03-22 16:26:50,,True,admin
SC001215,الصف الخامس,2025-03-22 16:26:50,,True,admin
SC001216,الصف الرابع,2025-03-22 16:28:31,,True,admin
SC001216,الصف الخامس,2025-03-22 16:28:31,,True,admin
SC001217,الصف الأول,2025-03-22 16:29:59,,True,admin
SC001217,الصف الثاني,2025-03-22 16:29:59,,True,admin
SC001218,الصف الخامس,2025-03-22 16:45:12,,True,admin
SC001218,الصف السادس,2025-03-22 16:45:12,,True,admin
SC001219,الصف الرابع,2025-03-22 17:03:04,,True,admin
SC001219,الصف الخامس,2025-03-22 17:03:04,,True,admin
SC001220,الصف الرابع,2025-03-22 17:07:21,,True,admin
SC001220,الصف الخامس,2025-03-22 17:07:21,,True,admin
SC001221,الصف الخامس,2025-03-22 17:42:15,,True,admin
SC001221,الصف السادس,2025-03-22 17:42:15,,True,admin
SC001223,الصف الخامس,2025-03-22 19:28:40,,True,admin
SC001223,الصف السادس,2025-03-22 19:28:40,,True,admin
SC001224,الروضة الصغرى (KG1),2025-03-22 19:29:40,,True,admin
SC001224,الروضة الكبرى (KG2),2025-03-22 19:29:40,,True,admin
SC001225,الصف الأول,2025-03-22 19:30:32,,True,admin
SC001225,الصف الثاني,2025-03-22 19:30:32,,True,admin
SC001226,الصف الأول,2025-03-22 19:33:48,,True,admin
SC001226,الصف الثاني,2025-03-22 19:33:48,,True,admin
SC001228,الصف الأول,2025-03-22 20:00:12,,True,admin
SC001228,الصف الثاني,2025-03-22 20:00:12,,True,admin
SC001229,الصف الثالث,2025-03-22 20:12:25,,True,admin
SC001229,الصف الرابع,2025-03-22 20:12:25,,True,admin
SC001230,الصف الخامس,2025-03-22 20:13:35,,True,admin
SC001230,الصف السادس,2025-03-22 20:13:35,,True,admin
SC001231,الصف الأول,2025-03-22 20:18:43,,True,admin
SC001231,الصف الثاني,2025-03-22 20:18:43,,True,admin
SC001232,الروضة الصغرى (KG1),2025-03-22 20:20:08,,True,admin
SC001234,الصف التاسع,2025-03-22 20:30:52,,True,admin
SC001234,الصف العاشر,2025-03-22 20:30:52,,True,admin
SC001235,الصف الأول,2025-03-22 20:40:25,,True,admin
SC001235,الصف الثاني,2025-03-22 20:40:25,,True,admin
SC001236,الصف الرابع,2025-03-22 21:08:00,,True,admin
SC001236,الصف الخامس,2025-03-22 21:08:00,,True,admin
SC001237,الصف الخامس,2025-03-22 21:10:40,,True,admin
SC001237,الصف السادس,2025-03-22 21:10:40,,True,admin
SC001238,الصف الرابع,2025-03-22 21:40:50,,True,admin
SC001238,الصف الخامس,2025-03-22 21:40:50,,True,admin
SC001239,الصف الثاني,2025-03-22 23:34:54,,True,admin
SC001239,الصف الثالث,2025-03-22 23:34:54,,True,admin
SC001240,الصف الأول,2025-03-22 23:36:37,,True,admin
SC001240,الصف الثاني,2025-03-22 23:36:37,,True,admin
SC001241,الصف الخامس,2025-03-23 03:19:33,,True,admin
SC001241,الصف السادس,2025-03-23 03:19:33,,True,admin
SC001242,الصف الخامس,2025-03-23 09:52:50,,True,admin
SC001242,الصف السادس,2025-03-23 09:52:50,,True,admin
SC001243,الصف الثاني عشر (التوجيهي),2025-03-23 11:01:06,,True,admin
SC001244,الصف الأول,2025-03-23 18:32:42,,True,admin
SC001244,الصف الثاني,2025-03-23 18:32:42,,True,admin
SC001245,الصف الثامن,2025-03-23 18:35:21,,True,admin
SC001245,الصف التاسع,2025-03-23 18:35:21,,True,admin
SC001246,الصف الثالث,2025-03-23 18:37:18,,True,admin
SC001246,الصف الرابع,2025-03-23 18:37:18,,True,admin
SC001247,الصف الأول,2025-03-24 17:13:50,,True,admin
SC001247,الصف الثاني,2025-03-24 17:13:50,,True,admin
SC001250,الروضة الكبرى (KG2),2025-03-24 17:39:35,,True,admin
SC001250,الصف الأول,2025-03-24 17:39:35,,True,admin
SC001251,الصف التاسع,2025-03-24 17:47:40,,True,admin
SC001251,الصف العاشر,2025-03-24 17:47:40,,True,admin
SC001252,الصف الثالث,2025-03-24 17:50:11,,True,admin
SC001252,الصف الرابع,2025-03-24 17:50:11,,True,admin
SC001253,الصف السادس,2025-03-24 18:01:06,,True,admin
SC001253,الصف السابع,2025-03-24 18:01:06,,True,admin
SC001254,الصف الثالث,2025-03-24 18:03:27,,True,admin
SC001254,الصف الرابع,2025-03-24 18:03:27,,True,admin
SC001255,الصف السابع,2025-03-24 18:03:29,,True,admin
SC001255,الصف الثامن,2025-03-24 18:03:29,,True,admin
SC001256,الروضة الكبرى (KG2),2025-03-24 18:06:11,,True,admin
SC001256,الصف الأول,2025-03-24 18:06:11,,True,admin
SC001257,الصف السادس,2025-03-24 18:10:01,,True,admin
SC001257,الصف السابع,2025-03-24 18:10:01,,True,admin
SC001258,الصف الحادي عشر (الأول ثانوي),2025-03-24 18:36:34,,True,admin
SC001258,الصف الثاني عشر (التوجيهي),2025-03-24 18:36:34,,True,admin
SC001259,الصف السابع,2025-03-24 18:39:58,,True,admin
SC001259,الصف الثامن,2025-03-24 18:39:58,,True,admin
SC001260,الصف الثالث,2025-03-24 18:41:29,,True,admin
SC001260,الصف الرابع,2025-03-24 18:41:29,,True,admin
SC001261,الصف السابع,2025-03-24 19:40:38,,True,admin
SC001261,الصف الثامن,2025-03-24 19:40:38,,True,admin
SC001262,الصف العاشر,2025-03-24 21:30:23,,True,admin
SC001262,الصف الحادي عشر (الأول ثانوي),2025-03-24 21:30:23,,True,admin
SC001263,الصف السادس,2025-03-24 21:33:04,,True,admin
SC001263,الصف السابع,2025-03-24 21:33:04,,True,admin
SC001264,الصف السابع,2025-03-24 21:36:38,,True,admin
SC001264,الصف الثامن,2025-03-24 21:36:38,,True,admin
SC001265,الصف الثامن,2025-03-24 21:49:41,,True,admin
SC001265,الصف التاسع,2025-03-24 21:49:41,,True,admin
SC001266,الصف الثامن,2025-03-24 22:06:32,,True,admin
SC001266,الصف التاسع,2025-03-24 22:06:32,,True,admin
SC001267,الصف الثامن,2025-03-24 22:27:16,,True,admin
SC001267,الصف التاسع,2025-03-24 22:27:16,,True,admin
SC001268,الصف السادس,2025-03-24 22:28:59,,True,admin
SC001268,الصف السابع,2025-03-24 22:28:59,,True,admin
SC001269,الصف السادس,2025-03-24 22:42:32,,True,admin
SC001269,الصف السابع,2025-03-24 22:42:32,,True,admin
SC001270,الصف الأول,2025-03-25 00:49:48,,True,admin
SC001270,الصف الثاني,2025-03-25 00:49:48,,True,admin
SC001271,الصف الثامن,2025-03-25 08:04:00,,True,admin
SC001271,الصف التاسع,2025-03-25 08:04:00,,True,admin
SC001272,الروضة الصغرى (KG1),2025-03-25 08:44:20,,True,admin
SC001273,الصف الحادي عشر (الأول ثانوي),2025-03-25 21:22:56,,True,admin
SC001273,الصف الثاني عشر (التوجيهي),2025-03-25 21:22:56,,True,admin
SC001274,الصف الثاني عشر (التوجيهي),2025-03-25 21:56:01,,True,admin
SC001275,الصف السابع,2025-03-26 21:33:19,,True,admin
SC001275,الصف الثامن,2025-03-26 21:33:19,,True,admin
SC001276,الصف الثامن,2025-03-26 21:34:45,,True,admin
SC001276,الصف التاسع,2025-03-26 21:34:45,,True,admin
SC001277,الصف الثاني,2025-03-27 09:30:38,,True,admin
SC001277,الصف الثالث,2025-03-27 09:30:38,,True,admin
SC001278,الروضة الصغرى (KG1),2025-03-27 09:31:11,,True,admin
SC001278,الروضة الكبرى (KG2),2025-03-27 09:31:11,,True,admin
SC001279,الصف الأول,2025-03-27 09:40:50,,True,admin
SC001279,الصف الثاني,2025-03-27 09:40:50,,True,admin
SC001280,الصف السابع,2025-03-27 17:32:56,,True,admin
SC001280,الصف الثامن,2025-03-27 17:32:56,,True,admin
SC001282,الصف الثامن,2025-03-27 17:34:46,,True,admin
SC001282,الصف التاسع,2025-03-27 17:34:46,,True,admin
SC001283,الصف السابع,2025-03-27 17:34:53,,True,admin
